timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, preprocesswhisker1_1, preprocesswhisker1_2, preprocesswhisker1_3, preprocesswhisker2_1, preprocesswhisker2_2, preprocesswhisker2_3, roll, pitch
8833, 0.002181149320676923, -0.0003239967627450824, 0.00010053566074930131, 0.007365555036813021, 0.0018411888740956783, 0.0004410705587361008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09058868139982224, 3.0572633743286133
8853, 0.0016342410817742348, -0.0006046998896636069, 7.1351183578372e-05, 0.005036224611103535, 0.000699732918292284, 0.00042109080823138356, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10030343383550644, 3.0874245166778564
8873, 0.0021735657937824726, -0.0005879675736650825, 8.350241114385426e-05, 0.0077154734171926975, 0.0009318369557149708, 0.0004476313479244709, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10047706216573715, 3.050949811935425
8893, 0.001639932976104319, -0.0005730083794333041, 9.60097459028475e-05, 0.005491082090884447, 0.0012799001997336745, 0.0004566287389025092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10198336094617844, 3.0842349529266357
8913, 0.0018856102833524346, -0.0005917733651585877, 6.848020711913705e-05, 0.006692423485219479, 0.001615852932445705, 0.00034852130920626223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09919489920139313, 3.0488784313201904
8933, 0.0018525823252275586, -0.0006086647626943886, 7.563618419226259e-05, 0.006875744089484215, 0.0013020243495702744, 0.00031987973488867283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10281161218881607, 3.081960439682007
8953, 0.001979622757062316, -0.0005847403663210571, 0.00047720628208480775, 0.007599323522299528, 0.0016434246208518744, 0.0024235353339463472, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10204023122787476, 3.064528226852417
8973, 0.002935221418738365, -0.0005643292097374797, 0.0005225421627983451, 0.01229717768728733, 0.001979280263185501, 0.0023165529128164053, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10215477645397186, 3.056407928466797
8993, 0.0028408614452928305, -0.0005932961357757449, 0.0003481364401523024, 0.01158242765814066, 0.0014539340045303106, 0.0015223394148051739, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10644342005252838, 3.060239315032959
9013, 0.001627053483389318, -0.0006219976930879056, 0.00038861349457874894, 0.005711792968213558, 0.0010720639256760478, 0.0019097777549177408, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11077878624200821, 3.0670459270477295
9033, 0.002543453359976411, -0.00032595888478681445, 0.0002612295502331108, 0.010318003594875336, 0.002158109564334154, 0.000872823060490191, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11396526545286179, 3.071237087249756
9053, 0.0020099577959626913, -0.00032070421730168164, 0.0002822646638378501, 0.007573182228952646, 0.002013790188357234, 0.0010872313287109137, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10505568236112595, 3.060642719268799
9073, 0.0028203059919178486, -0.0006038488354533911, 0.00018851427012123168, 0.011852413415908813, 0.0005746264359913766, 0.0005185107002034783, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10661821812391281, 3.0268051624298096
9093, 0.0022407718934118748, -0.0006048667710274458, 0.00019829114899039268, 0.008233441039919853, 0.0003133036952931434, 0.0003742488333955407, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11715672165155411, 3.026874303817749
9113, 0.0024198119062930346, -0.000597650243435055, 0.00013224201393313706, 0.008679846301674843, 0.0003430392243899405, 0.00010021743219112977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11629092693328857, 3.045560598373413
9133, 0.002763784024864435, -0.00026953540509566665, 0.00013767258496955037, 0.009998343884944916, 0.002245780313387513, 0.0003162468783557415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10532485693693161, 3.0300726890563965
9153, 0.00214884290471673, -0.0005825019325129688, 0.00015197605534922332, 0.006354288198053837, 0.001454233075492084, 0.0002587386406958103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11431912332773209, 3.05263090133667
9173, 0.002427155151963234, -0.0005975560052320361, 9.488815703662112e-05, 0.006940170656889677, 0.0019400592427700758, -0.00027601784677244723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11363732069730759, 3.0156197547912598
9193, 0.0018259580247104168, -0.0005979847628623247, 9.283319377573207e-05, 0.003774643177166581, 0.0021140940953046083, -0.00032093218760564923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11399826407432556, 3.0645270347595215
9213, 0.0032844003289937973, -0.0006177696632221341, 4.916760008200072e-05, 0.01132577657699585, 0.0017412124434486032, -0.0008163455640897155, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11472047865390778, 3.052001953125
9233, 0.0017386029940098524, -0.0006356947124004364, 4.1049795981962234e-05, 0.003803807310760021, 0.0013735122047364712, -0.000854608544614166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11805538088083267, 3.042832374572754
9253, 0.0029465060215443373, -0.0006258066860027611, 8.624543625046499e-06, 0.010407237336039543, 0.0012666606344282627, -0.0013387833023443818, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11773959547281265, 3.0664143562316895
9273, 0.0020323314238339663, -0.0009069634834304452, -8.892403457139153e-06, 0.006213611923158169, -0.000349287292920053, -0.0013896658783778548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12038003653287888, 3.076821804046631
9293, 0.001734839752316475, -0.0006402174476534128, -2.0541343474178575e-05, 0.0049948422238230705, 0.0008954447112046182, -0.000892197189386934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11875973641872406, 3.0506751537323
9313, 0.002026961650699377, -0.000633589515928179, -3.810395719483495e-05, 0.006682920269668102, 0.0005617741262540221, -0.00064822070999071, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1173291951417923, 3.056704521179199
9333, 0.002158156828954816, -0.0006172243738546968, -3.261034726165235e-05, 0.007829947397112846, 0.0006274254992604256, -0.00032768843811936677, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11591051518917084, 3.0442087650299072
9353, 0.0018757247598841786, -0.0006103746709413826, -3.6582252505468205e-05, 0.006272627506405115, 0.00047790235839784145, 8.084907676675357e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1150522232055664, 3.035068988800049
9373, 0.001996488543227315, -0.0005934590590186417, -3.994601502199657e-05, 0.00717144226655364, 0.0007057072361931205, 6.298779044300318e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.116188645362854, 3.046316385269165
9393, 0.0019162526587024331, -0.00027624645736068487, -1.6634850908303633e-05, 0.006884557660669088, 0.0025469830725342035, 0.00032318636658601463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10013013333082199, 3.0073015689849854
9413, 0.0019580405205488205, -0.0005770317511633039, -4.655586053559091e-06, 0.007012354210019112, 0.0007648823084309697, 0.0008059173705987632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11389634758234024, 3.0446014404296875
9433, 0.002160542644560337, -0.000571396027226001, 0.0004344987974036485, 0.007877355441451073, 0.000493397586978972, 0.003117315238341689, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11302679032087326, 2.9953057765960693
9453, 0.003448240691795945, -0.00025883776834234595, 0.0004955423064529896, 0.01385557372123003, 0.001871848595328629, 0.0032934509217739105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11294659972190857, 3.032104969024658
9473, 0.003197671379894018, -0.00022720475681126118, 0.000354874471668154, 0.01213094126433134, 0.0019657553639262915, 0.0023011157754808664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10234887152910233, 3.0026392936706543
9493, 0.0018329746089875698, -0.0005607173079624772, 0.00041598413372412324, 0.005478262435644865, 0.0004241765709593892, 0.0024541765451431274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1019519567489624, 3.047414779663086
9513, 0.0034181016962975264, -0.0005724356160499156, 0.0006839142297394574, 0.012881768867373466, 0.0006837414694018662, 0.003342042211443186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11253819614648819, 3.042819023132324
9533, 0.0017955773510038853, -0.0005828611901961267, 0.0007675564847886562, 0.004776430781930685, 0.000686551327817142, 0.003651939332485199, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11391624808311462, 3.0362865924835205
9553, 0.0032035119365900755, -0.0006025158218108118, 0.0005140501307323575, 0.011490014381706715, 0.0006722461548633873, 0.0021282907109707594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11157391220331192, 3.0053954124450684
9573, 0.0018301154486835003, -0.0005878818919882178, 0.0005690825055353343, 0.004064347129315138, 0.0009664491517469287, 0.002099475357681513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11396609246730804, 2.999305486679077
9593, 0.0019309240160509944, -0.0005755964666604996, 0.000376723037334159, 0.004409444984048605, 0.0007689506164751947, 0.0003481323947198689, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11107317358255386, 3.0486297607421875
9613, 0.0018864065641537309, -0.0005469162715598941, 0.00039695933810435236, 0.00412152661010623, 0.0009563479106873274, 0.0006566856172867119, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11034020036458969, 2.9985697269439697
9633, 0.0019642740953713655, -0.0005274054710753262, 0.0006340224063023925, 0.004870624281466007, 0.0012174658477306366, 0.002352341776713729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1088409498333931, 3.0399208068847656
9653, 0.001916285022161901, -0.0005115073872730136, 0.0006934013799764216, 0.00486935768276453, 0.0010106217814609408, 0.0030041506979614496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10985495895147324, 2.999361038208008
9673, 0.0020183746237307787, -0.0004906055401079357, 0.0007540920632891357, 0.005814744159579277, 0.0010077559854835272, 0.0031238561496138573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10707052797079086, 3.026867151260376
9693, 0.0019480070332065225, -0.0005061498959548771, 0.0009083126788027585, 0.005351741332560778, 0.0008381786174140871, 0.00364857679232955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10863323509693146, 3.0129382610321045
9713, 0.0018843088764697313, -0.000512734754011035, 0.0009895373368635774, 0.005005480721592903, 0.0007698507397435606, 0.003763766959309578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09769852459430695, 2.98523211479187
9733, 0.001840268261730671, -0.000509407720528543, 0.0006491075619123876, 0.004774251487106085, 0.0006328997551463544, 0.0017574264202266932, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10991428792476654, 3.0128631591796875
9753, 0.0017990898340940475, -0.000494138861540705, 0.0006885036127641797, 0.004308879841119051, 0.000889418413862586, 0.0020084469579160213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10955311357975006, 3.041628360748291
9773, 0.003286735387519002, -0.0005101791466586292, 0.000444966513896361, 0.011585300788283348, 0.0009350702166557312, 0.0003520963655319065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11181703209877014, 3.017171621322632
9793, 0.002083373721688986, -0.0005291223642416298, 0.0004623067216016352, 0.005833689123392105, 0.0008846838609315455, 0.0005332095897756517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11416976898908615, 2.9956412315368652
9813, 0.0028537537436932325, -0.0005372510058805346, 0.0002867935399990529, 0.009787419810891151, 0.0007811608375050128, -0.00045967346522957087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1128179207444191, 3.015174150466919
9833, 0.0017591285286471248, -0.0005293188733048737, 0.0002861101820599288, 0.0044783554039895535, 0.0009411799255758524, -2.2496298697660677e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11545899510383606, 2.995199680328369
9853, 0.0020809657871723175, -0.0005319751799106598, 0.0001778288569767028, 0.006372880190610886, 0.0006374192889779806, -0.000550417578779161, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1136830523610115, 3.011474370956421
9873, 0.0017790721030905843, -0.0005287927342578769, 0.00017441001546103507, 0.004585751798003912, 0.0006539004971273243, -0.0007567343418486416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10640644282102585, 2.9569954872131348
9893, 0.0017578667029738426, -0.0005825738771818578, 0.0001635024236747995, 0.0048502348363399506, 0.0010294354287907481, -0.0004632110067177564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11282601952552795, 3.025178909301758
9913, 0.0015225171810016036, -0.0007040064665488899, 0.0006005019531585276, 0.0029052163008600473, -0.0007878221804276109, 0.01249129232019186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12718279659748077, 3.0098841190338135
9933, 0.0017243303591385484, -0.0007620775722898543, 0.000962928170338273, -0.0075453463941812515, -0.0015843762084841728, 0.023183153942227364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18370792269706726, 3.295534610748291
9953, 0.0018830748740583658, -0.0009145282674580812, 0.0011834106408059597, -0.018773376941680908, -0.0032507460564374924, 0.05153887718915939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29510778188705444, 3.426177501678467
9973, 0.0012309043668210506, -0.00040124740917235613, 0.002913032891228795, -0.032750025391578674, -0.002020500600337982, 0.12543050944805145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40358370542526245, 2.84060001373291
9993, 0.013373269699513912, 0.0073481360450387, 0.005378901958465576, 0.027722351253032684, 0.03895726799964905, 0.21493105590343475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1594323366880417, 1.3645210266113281
10013, 0.013886944390833378, 0.011952396482229233, 0.010373380035161972, 0.03167204558849335, 0.059940289705991745, 0.30144473910331726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.30754896998405457, -1.0065041780471802
10033, 0.021124813705682755, 0.009812571108341217, 0.018015548586845398, 0.07989110797643661, 0.043036121875047684, 0.3804793059825897, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.1914464384317398, -3.299687147140503
10053, 0.02264939248561859, 0.012267505750060081, 0.026185713708400726, 0.09929410368204117, 0.05146574601531029, 0.43645915389060974, 107867.65625, 143408.921875, 90255.625, 104202.6328125, 134996.609375, 91235.453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1204947903752327, -4.987379550933838
10073, 0.028289398178458214, 0.007528237067162991, 0.037975408136844635, 0.1414734572172165, 0.017521191388368607, 0.48129016160964966, 107984.8203125, 143468.09375, 90341.1953125, 104279.71875, 135109.109375, 91291.96875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2677740156650543, -6.054192066192627
10093, 0.02920878678560257, 0.008623202331364155, 0.04817619174718857, 0.1538746953010559, 0.01928047649562359, 0.497646301984787, 108068.1015625, 143512.15625, 90411.1796875, 104346.46875, 135196.546875, 91340.6640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6510401368141174, -6.668538570404053
10113, 0.03148004412651062, 0.007660714443773031, 0.058437101542949677, 0.17026373744010925, 0.009815333411097527, 0.4920046925544739, 108117.546875, 143543.40625, 90443.6328125, 104405.453125, 135286.953125, 91395.6875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9005475640296936, -6.836477756500244
10133, 0.028811123222112656, 0.007141666486859322, 0.073284812271595, 0.15671367943286896, 0.0028530973941087723, 0.5003933310508728, 108190.3515625, 143597.171875, 90512.1015625, 104455.6015625, 135346.640625, 91435.0390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8572374582290649, -6.490698337554932
10153, 0.028985751792788506, 0.003852358553558588, 0.08376641571521759, 0.15717506408691406, -0.01952393725514412, 0.4764527976512909, 108262.4375, 143634.34375, 90564.9375, 104505.03125, 135400.609375, 91479.4140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.734350860118866, -6.127202987670898
10173, 0.03063119947910309, 0.004723165649920702, 0.09515252709388733, 0.16324836015701294, -0.014969236217439175, 0.4521259069442749, 108317.5625, 143678.90625, 90608.390625, 104575.3203125, 135439.34375, 91506.5703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8872994780540466, -5.37554407119751
10193, 0.03419957682490349, 0.004531007260084152, 0.10378097742795944, 0.17727404832839966, -0.01656697317957878, 0.4125671088695526, 108373.4296875, 143696.84375, 90650.6875, 104633.1484375, 135477.953125, 91536.4609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7300084233283997, -4.558474540710449
