timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront, KFwhisker1, KFwhisker2
16047, -0.00012101459287805483, -0.001086729927919805, 0.001868775812909007, 0.0025913589634001255, -0.004045784007757902, 0.004758106078952551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16067, -0.00012764031998813152, -4.297484701965004e-05, 0.0019223690032958984, 0.002509106183424592, 0.0011005824198946357, 0.0048703295178711414, 129428.453125, 153800.03125, 86332.015625, 125743.1171875, 140654.828125, 101245.8125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08218219131231308, 0.0, 0.0, 0.0
16087, -0.0001409147516824305, -0.0002917909005191177, 0.0020228351932018995, 0.002542827045544982, -0.0003185134846717119, 0.005074339918792248, 129420.1328125, 153797.71875, 86329.0234375, 125738.6796875, 140655.84375, 101251.2109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0832822173833847, 0.0, 0.0, 0.0
16107, 0.00014877635112497956, -4.131375681026839e-05, 0.0016909640980884433, 0.004091587383300066, 0.0010221988195553422, 0.003069947473704815, 129430.6953125, 153800.03125, 86335.0078125, 125736.4609375, 140647.265625, 101250.671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08306258171796799, 0.0, 0.0, 0.0
16127, -0.0008456861251033843, -0.0005312005523592234, 0.0017622708110138774, -0.001262508099898696, -0.0014904013369232416, 0.00338306138291955, 129426.8515625, 153797.71875, 86327.9375, 125743.1171875, 140658.640625, 101249.9140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08451712131500244, 0.0, 0.0, 0.0
16147, -4.744129546452314e-05, -1.8323902622796595e-05, 0.0015356913208961487, 0.0035110588651150465, 0.0009873566450551152, 0.0016575315967202187, 129422.375, 153801.921875, 86326.0390625, 125740.2734375, 140660.390625, 101247.859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08496405929327011, 0.0, 0.0, 0.0
16167, -1.1834508768515661e-05, -8.918932508095168e-06, 0.0015528819058090448, 0.003610346931964159, 0.0008936306112445891, 0.0017808718839660287, 129429.0859375, 153799.1875, 86330.1171875, 125742.4921875, 140651.8125, 101248.6171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08386361598968506, 0.0, 0.0, 0.0
16187, -1.4615439795306884e-05, -2.2923208234715275e-05, 0.0013812502147629857, 0.00396918598562479, 0.0010736623080447316, 0.0012706090928986669, 129432.3046875, 153810.71875, 86328.21875, 125740.2734375, 140654.59375, 101247.859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08373331278562546, 0.0, 0.0, 0.0
16207, -0.0005504582659341395, -0.0008488361490890384, 0.001409253105521202, 0.0011527575552463531, -0.0027257120236754417, 0.0010601903777569532, 129426.21875, 153796.46875, 86330.1171875, 125742.4921875, 140654.09375, 101255.3203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08094869554042816, 0.0, 0.0, 0.0
16227, 0.0002646169741638005, 3.843689410132356e-05, 0.0016718936385586858, 0.005567447282373905, 0.002398594981059432, 0.002702472498640418, 129423.984375, 153799.609375, 86329.0234375, 125744.0859375, 140652.5625, 101249.9140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08212410658597946, 0.0, 0.0, 0.0
16247, -0.0008342197979800403, -0.0007758234278298914, 0.0017338544130325317, -0.00015676960174459964, -0.0020780893974006176, 0.002936147153377533, 129421.7421875, 153801.5, 86330.1171875, 125738.0546875, 140649.546875, 101252.5078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08179647475481033, 0.0, 0.0, 0.0
16267, -0.0008099429542198777, -0.0010633008787408471, 0.0014890271704643965, 0.00024100001610349864, -0.0031876065768301487, 0.0013770980294793844, 129428.453125, 153801.5, 86336.90625, 125738.0546875, 140654.09375, 101257.3671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08027572929859161, 0.0, 0.0, 0.0
16287, -0.000824988353997469, -0.0007949423743411899, 0.0015299121150746942, 0.0004838982131332159, -0.0012229204876348376, 0.0022198099177330732, 129436.1484375, 153801.5, 86335.8125, 125738.0546875, 140656.359375, 101252.5078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08128951489925385, 0.0, 0.0, 0.0
16307, 0.0005823096726089716, 6.906650378368795e-05, 0.001358051667921245, 0.008213584311306477, 0.003955087158828974, 0.0009636926697567105, 129424.609375, 153801.5, 86333.9140625, 125737.0859375, 140650.796875, 101253.265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08077365159988403, 0.0, 0.0, 0.0
16327, 3.987018499174155e-05, 8.741812052903697e-05, 0.0013859993778169155, 0.004953127820044756, 0.0043535432778298855, 0.0013149267761036754, 129427.828125, 153803.796875, 86336.90625, 125738.6796875, 140654.09375, 101253.265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07767213135957718, 0.0, 0.0, 0.0
16347, 0.00014003670366946608, 0.000171397696249187, 0.0014102421700954437, 0.005227749235928059, 0.004616107791662216, 0.0011677296133711934, 129425.2421875, 153794.578125, 86332.015625, 125743.1171875, 140653.578125, 101256.0703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07601073384284973, 0.0, 0.0, 0.0
16367, -0.0008257470326498151, -0.0004548159777186811, 0.0016764479223638773, -1.350789716525469e-05, 0.00031622115056961775, 0.002453600289300084, 129429.0859375, 153795.0, 86331.203125, 125746.3046875, 140647.265625, 101251.96875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07406651228666306, 0.0, 0.0, 0.0
16387, -0.00019597934442572296, 0.00017668658983893692, 0.0017295998986810446, 0.003314054338261485, 0.003569799941033125, 0.002522383350878954, 129429.0859375, 153806.109375, 86332.296875, 125739.3046875, 140660.390625, 101251.2109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07279231399297714, 0.0, 0.0, 0.0
16407, -0.0008302378701046109, -0.00047877474571578205, 0.0019077149918302894, 0.00043493497651070356, 0.001217466196976602, 0.002763390075415373, 129423.0078125, 153803.796875, 86335.0078125, 125745.3359375, 140653.578125, 101257.9140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0731155127286911, 0.0, 0.0, 0.0
16427, -0.0008343242225237191, -0.0013881035847589374, 0.0019683600403368473, 0.0003196921607013792, -0.002949974499642849, 0.0034838435240089893, 129429.0859375, 153799.609375, 86333.9140625, 125741.8671875, 140658.125, 101254.5625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07396428287029266, 0.0, 0.0, 0.0
16447, -3.408710108487867e-05, 1.8270478904014453e-05, 0.0020202978048473597, 0.00439222389832139, 0.0040166424587368965, 0.0032932863105088472, 129429.0859375, 153801.5, 86338.8046875, 125742.4921875, 140646.75, 101250.4609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07724566757678986, 0.0, 0.0, 0.0
16467, -7.582562830066308e-05, -3.4331282222410664e-05, 0.002095684176310897, 0.0044603170827031136, 0.004342592321336269, 0.0037823705933988094, 129428.453125, 153795.421875, 86338.8046875, 125742.4921875, 140649.546875, 101249.1640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0787738561630249, 0.0, 0.0, 0.0
16487, -0.0005992834339849651, -0.0008340326021425426, 0.0021118344739079475, 0.0018306700512766838, 0.0004015208687633276, 0.003609058680012822, 129427.4765625, 153799.1875, 86340.703125, 125742.4921875, 140658.125, 101259.2109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07809922099113464, 0.0, 0.0, 0.0
16507, -0.0008505124715156853, -0.0011012201430276036, 0.00218580593355, 0.0007164007402025163, -0.0005585917388089001, 0.0037876011338084936, 129431.671875, 153797.296875, 86339.609375, 125748.5234375, 140655.84375, 101255.3203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07580459862947464, 0.0, 0.0, 0.0
16527, 0.00032785191433504224, -0.00017189826758112758, 0.0017809855053201318, 0.006809861399233341, 0.004546253476291895, 0.0012056258274242282, 129431.328125, 153795.0, 86342.6015625, 125739.6484375, 140657.609375, 101249.1640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0745275691151619, 0.0, 0.0, 0.0
16547, -0.0008242522017098963, -0.0006433739908970892, 0.0018109842203557491, 0.0003663290408439934, 0.002062714658677578, 0.001240269048139453, 129427.828125, 153805.6875, 86343.6875, 125742.4921875, 140651.296875, 101253.265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07285550236701965, 0.0, 0.0, 0.0
