timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop, yaw, laserFront, Position X, Position Y, Position Z, yaw
177291, 0.018067849799990654, 0.03376594930887222, 0.014074311591684818, 0.0039052017964422703, 0.0007735499530099332, 5.659980160999112e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0
177311, 0.019133979454636574, 0.034189727157354355, 0.014069645665585995, 0.009821559302508831, 0.003973891492933035, -0.0005139316781423986, 120119.8984375, 149333.84375, 88180.8671875, 122463.515625, 140565.84375, 99352.9609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2421731799840927, 0.0, 0.0, 0.0, 0.0, 0.0
177331, 0.018324917182326317, 0.033554546535015106, 0.013661960139870644, 0.00546854455024004, 0.00025285131414420903, -0.002841867273673415, 120123.6015625, 149331.546875, 88187.7578125, 122465.078125, 140573.9375, 99360.3515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24727527797222137, 0.0, 0.0, 0.0, 0.0, 0.0
177351, 0.018155604600906372, 0.035203076899051666, 0.013611779548227787, 0.004132104571908712, 0.010267002508044243, -0.0024803432170301676, 120123.6015625, 149333.84375, 88180.8671875, 122465.71875, 140570.40625, 99356.5078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24597865343093872, 0.0, 0.0, 0.0, 0.0, 0.0
177371, 0.018099283799529076, 0.033579930663108826, 0.013602077960968018, 0.004173619206994772, -0.000816323037724942, -0.001477599609643221, 120130.1796875, 149340.3125, 88179.265625, 122462.234375, 140568.625, 99364.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24825799465179443, 0.0, 0.0, 0.0, 0.0, 0.0
177391, 0.01858481392264366, 0.033616770058870316, 0.013343499042093754, 0.0066545940935611725, -0.0004958107019774616, -0.002778595546260476, 120126.4765625, 149335.703125, 88178.9453125, 122466.0, 140573.9375, 99360.5859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22714950144290924, 0.0, 0.0, 0.0, 0.0, 0.0
177411, 0.018322674557566643, 0.03384866565465927, 0.013306316919624805, 0.005141119472682476, 0.0009048125939443707, -0.002685628831386566, 120129.359375, 149331.546875, 88178.140625, 122471.046875, 140575.71875, 99359.828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22951211035251617, 0.0, 0.0, 0.0, 0.0, 0.0
177431, 0.01806488074362278, 0.03387404978275299, 0.013573084026575089, 0.003954215906560421, 0.0005916369846090674, -0.0006572057027369738, 120116.1953125, 149331.546875, 88181.9921875, 122471.6875, 140574.453125, 99357.7890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2290206253528595, 0.0, 0.0, 0.0, 0.0, 0.0
177451, 0.017802564427256584, 0.03369074687361717, 0.013569239526987076, 0.0031404341571033, -0.0005660001770593226, -0.0006274933693930507, 120122.7734375, 149329.25, 88180.8671875, 122463.796875, 140567.625, 99360.3515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23676124215126038, 0.0, 0.0, 0.0, 0.0, 0.0
177471, 0.019197266548871994, 0.03464200720191002, 0.013735738582909107, 0.010617042891681194, 0.005319841671735048, 0.0006787671591155231, 120124.28125, 149338.453125, 88189.6875, 122465.078125, 140569.890625, 99359.0703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.233554407954216, 0.0, 0.0, 0.0, 0.0, 0.0
