timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront, KFwhisker1, KFwhisker2
8084, 0.002551398705691099, 0.000906328612472862, 0.009725280106067657, 0.00766628747805953, 0.000793835090007633, 0.0017203966854140162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8104, 0.0014971289783716202, 0.0008630492957308888, 0.009763361886143684, 0.00447444524616003, 0.0008683254709467292, 0.001875343848951161, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11173674464225769, 0.0, 0.0, 0.0
8124, 0.0022467176895588636, 0.0008575295796617866, 0.008587727323174477, 0.006881848908960819, 0.0009029207867570221, -0.003916670568287373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11348357051610947, 0.0, 0.0, 0.0
8144, 0.002388366963714361, 0.0008777529001235962, 0.008510091342031956, 0.00727806007489562, 0.0011043724371120334, -0.0038604065775871277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11539144068956375, 0.0, 0.0, 0.0
8164, 0.001995229860767722, 0.0007944297976791859, 0.009496623650193214, 0.005867504049092531, 0.0004780993622262031, 0.0015221976209431887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11497104912996292, 0.0, 0.0, 0.0
8184, 0.0026095963548868895, 0.0007807124638929963, 0.009528283029794693, 0.007601641584187746, 0.00028599993675015867, 0.0016382727771997452, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11559207737445831, 0.0, 0.0, 0.0
8204, 0.0018431146163493395, 0.0007583245751447976, 0.009757371619343758, 0.005152258090674877, -0.00022346955665852875, 0.0025931985583156347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11646739393472672, 0.0, 0.0, 0.0
8224, 0.0019520805217325687, 0.0007597549119964242, 0.009805104695260525, 0.0054548392072319984, 0.00013945563114248216, 0.0021584059577435255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11606135964393616, 0.0, 0.0, 0.0
8244, 0.0020780337508767843, 0.0007681399001739919, 0.009507747367024422, 0.005805862136185169, 0.00047756024287082255, 0.0007949814316816628, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11474714428186417, 0.0, 0.0, 0.0
8264, 0.002035193145275116, -3.864236350636929e-05, 0.00951821357011795, 0.00533143337816, -0.002094718860462308, 0.0004116277559660375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11790210753679276, 0.0, 0.0, 0.0
