timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront, KFwhisker1, KFwhisker2
39026, -0.009424454532563686, 0.010275790467858315, 0.02390129305422306, -0.0006473193061538041, 0.007133203092962503, -0.00017131272761616856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
39046, -0.009692704305052757, 0.010330751538276672, 0.02389831468462944, -0.002101552439853549, 0.0072478558868169785, -0.000114541056973394, 127375.8984375, 155929.84375, 86914.8359375, 124767.7265625, 139864.421875, 100645.2265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.20882458984851837, 0.0, 0, 0
39066, -0.00870381761342287, 0.0097795519977808, 0.023945998400449753, 0.002901075640693307, 0.004580789245665073, 0.0003934235137421638, 127373.671875, 155929.84375, 86905.3125, 124768.359375, 139866.171875, 100650.59375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.20810197293758392, 0.0, 0.0, 0.0
39086, -0.00971422903239727, 0.010338895954191685, 0.02395414002239704, -0.002419621916487813, 0.007628208491951227, 0.00021474635286722332, 127381.921875, 155931.75, 86911.0234375, 124769.9375, 139866.6875, 100650.59375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.20887522399425507, 0.0, 0.0, 0.0
39106, -0.009762954898178577, 0.010397784411907196, 0.02473691664636135, -0.0025723534636199474, 0.007887482643127441, 0.004657241050153971, 127381.921875, 155931.75, 86908.03125, 124764.875, 139862.671875, 100646.5078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.21083031594753265, 0.0, 0.0, 0.0
39126, -0.009510504081845284, 0.010350406169891357, 0.02483937330543995, -0.00119667942635715, 0.0074357884004712105, 0.00488865002989769, 127378.125, 155931.75, 86907.75, 124761.09375, 139858.140625, 100647.7890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.20936302840709686, 0.0, 0.0, 0.0
39146, -0.00953165628015995, 0.010115303099155426, 0.025011245161294937, -0.001145718852058053, 0.0057987249456346035, 0.0046973149292171, 127377.4765625, 155931.75, 86912.1171875, 124768.359375, 139871.21875, 100648.5546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.20889563858509064, 0.0, 0.0, 0.0
39166, -0.009803986176848412, 0.010335329920053482, 0.025104301050305367, -0.0026544504798948765, 0.006975984666496515, 0.004790852311998606, 127380.3515625, 155929.84375, 86909.9375, 124765.515625, 139862.671875, 100643.1796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.20921608805656433, 0.0, 0.0, 0.0
39186, -0.009820559993386269, 0.010044338181614876, 0.0259369146078825, -0.00243711331859231, 0.005455593578517437, 0.00888004805892706, 127373.671875, 155933.65625, 86909.125, 124771.5078125, 139862.15625, 100646.5078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.211288720369339, 0.0, 0.0, 0.0
39206, -0.009822139516472816, 0.01026570238173008, 0.026025056838989258, -0.0024016452953219414, 0.006713093724101782, 0.008776156231760979, 127375.25, 155931.75, 86918.640625, 124769.9375, 139866.6875, 100644.4609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.20585335791110992, 0.0, 0.0, 0.0
