timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, gpislabel, yaw, laserFront, KFwhisker1, KFwhisker2
174059, 2.288168430328369, 0.3093309700489044, -0.0015639045741409063, 1.3543299436569214, 0.20345771312713623, -0.003698130138218403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
174079, 2.316697359085083, 0.3136211037635803, -0.0016398141160607338, 1.362735390663147, 0.20506331324577332, -0.0035378518514335155, 123018.8203125, 152887.09375, 94012.0, 112594.875, 138799.21875, 101824.046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0, 0, 0, 0
174099, 2.3440351486206055, 0.31773701310157776, -0.0017112975474447012, 1.370943307876587, 0.2065562605857849, -0.0035876675974577665, 123022.578125, 152885.203125, 94013.984375, 112602.0546875, 138797.46875, 101825.359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.010336773470044136, 717.0, 0.0, 0.0
174119, 2.371532678604126, 0.3218841254711151, -0.0017815169412642717, 1.378849983215332, 0.20815332233905792, -0.0035026834812015295, 123019.03125, 152887.09375, 94012.0, 112604.203125, 138801.5, 101824.796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.013011936098337173, 717.0, 0.0, 0.0
174139, 2.3991916179656982, 0.3260607421398163, -0.0018526548519730568, 1.3870478868484497, 0.209514781832695, -0.003550985362380743, 123024.1171875, 152887.09375, 94019.953125, 112605.6484375, 138795.1875, 101824.046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.013507302850484848, 717.0, 0.0, 0.0
174159, 2.427014112472534, 0.33026620745658875, -0.0019247852033004165, 1.3951609134674072, 0.21101675927639008, -0.003728903131559491, 123017.484375, 152889.828125, 94014.7734375, 112607.046875, 138796.421875, 101821.9921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.013722014613449574, 717.0, 0.0, 0.0
174179, 2.45499849319458, 0.3345017433166504, -0.0020015190821141005, 1.403331995010376, 0.21238984167575836, -0.00395950535312295, 123017.484375, 152886.671875, 94012.7890625, 112609.9453125, 138795.1875, 101829.484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.010898984037339687, 717.0, 0.0, 0.0
174199, 2.483147382736206, 0.33877474069595337, -0.0020877192728221416, 1.4115697145462036, 0.21396873891353607, -0.00433998741209507, 123019.6953125, 152885.203125, 94017.5859375, 112605.59375, 138794.671875, 101824.046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.019218523055315018, 717.0, 0.0, 0.0
174219, 2.5114567279815674, 0.3430820107460022, -0.0021708528511226177, 1.4195137023925781, 0.21608960628509521, -0.00450914865359664, 123017.484375, 152895.921875, 94017.1796875, 112607.046875, 138787.859375, 101819.9296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.01617080345749855, 717.0, 0.0, 0.0
174239, 2.539926290512085, 0.3474264144897461, -0.0022547729313373566, 1.4275565147399902, 0.21800830960273743, -0.00393611378967762, 123015.9453125, 152888.984375, 94013.1953125, 112608.4921875, 138790.65625, 101824.796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.01575140841305256, 717.0, 0.0, 0.0
174259, 2.5685601234436035, 0.35181543231010437, -0.002343704691156745, 1.4356874227523804, 0.22034858167171478, -0.004705425817519426, 123021.03125, 152884.78125, 94015.9765625, 112603.453125, 138784.875, 101826.109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.014885551296174526, 717.0, 0.0, 0.0
174279, 2.597348928451538, 0.35623958706855774, -0.0024234275333583355, 1.4433622360229492, 0.22241292893886566, -0.003960580099374056, 123021.90625, 152887.515625, 94017.1796875, 112603.5078125, 138800.96875, 101826.109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.006013180129230022, 717.0, 0.0, 0.0
174299, 2.626300096511841, 0.36071062088012695, -0.0025076153688132763, 1.452038049697876, 0.22392070293426514, -0.0038824686780571938, 123021.90625, 152884.78125, 94015.1875, 112601.359375, 138794.671875, 101821.2421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.013114112429320812, 717.0, 0.0, 0.0
174319, 2.655425786972046, 0.36520442366600037, -0.002586258575320244, 1.4608134031295776, 0.22515156865119934, -0.003984422422945499, 123011.5234375, 152884.78125, 94017.1796875, 112604.8984375, 138788.375, 101824.796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.007368798367679119, 717.0, 0.0, 0.0
174339, 2.684720039367676, 0.36972248554229736, -0.0026579664554446936, 1.4690639972686768, 0.22629281878471375, -0.003375610336661339, 123019.03125, 152880.171875, 94021.5625, 112598.4609375, 138792.921875, 101824.6171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.007017168682068586, 717.0, 0.0, 0.0
174359, 2.7141854763031006, 0.3742680549621582, -0.0027315951883792877, 1.4777830839157104, 0.22780568897724152, -0.0031511711422353983, 123017.484375, 152887.9375, 94016.765625, 112596.3203125, 138796.421875, 101817.8671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.006258164532482624, 717.0, 0.0, 0.0
174379, 2.743819236755371, 0.37884753942489624, -0.002796959364786744, 1.485917329788208, 0.22954201698303223, -0.0031544817611575127, 123019.6953125, 152889.40625, 94013.1953125, 112605.6484375, 138792.40625, 101823.3046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.005909904837608337, 717.0, 0.0, 0.0
174399, 2.7736105918884277, 0.383462131023407, -0.002861824817955494, 1.4936506748199463, 0.2313699871301651, -0.003146729664877057, 123015.2734375, 152882.890625, 94014.3984375, 112614.234375, 138795.71875, 101826.109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.004857842810451984, 717.0, 0.0, 0.0
174419, 2.803560495376587, 0.3881119191646576, -0.0029305582866072655, 1.5015062093734741, 0.23293504118919373, -0.0033223906066268682, 123013.0625, 152884.78125, 94017.1796875, 112611.3359375, 138792.921875, 101824.796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.004393440205603838, 717.0, 0.0, 0.0
174439, 2.8336687088012695, 0.39279645681381226, -0.003002800280228257, 1.5095863342285156, 0.2349243015050888, -0.0036994158290326595, 123018.15625, 152884.78125, 94019.578125, 112605.6484375, 138790.125, 101824.796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.004096273332834244, 717.0, 0.0, 0.0
174459, 2.8654606342315674, 0.3977588415145874, -0.003082875395193696, 1.5182045698165894, 0.23681871592998505, -0.003946627490222454, 123011.5234375, 152887.09375, 94013.1953125, 112604.203125, 138801.5, 101831.5390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.003194529330357909, 717.0, 0.0, 0.0
174479, 2.8959076404571533, 0.4025176167488098, -0.0031635016202926636, 1.5263869762420654, 0.2384917289018631, -0.003735853126272559, 123021.2421875, 152885.203125, 94016.3828125, 112607.796875, 138792.40625, 101828.171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.004447278566658497, 717.0, 0.0, 0.0
174499, 2.926515817642212, 0.40731343626976013, -0.0032364199869334698, 1.5345672369003296, 0.24044086039066315, -0.003722716821357608, 123023.453125, 152884.359375, 94010.796875, 112607.1015625, 138784.359375, 101828.171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.005441039800643921, 717.0, 0.0, 0.0
174519, 2.9572901725769043, 0.4121411144733429, -0.003313755616545677, 1.5430209636688232, 0.2415218949317932, -0.0038544954732060432, 123021.2421875, 152887.515625, 94013.984375, 112606.3515625, 138788.890625, 101828.171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.006786938291043043, 717.0, 0.0, 0.0
174539, 2.9882256984710693, 0.4169969856739044, -0.0033955127000808716, 1.5509699583053589, 0.2431860715150833, -0.0042220246978104115, 123021.90625, 152887.515625, 94017.96875, 112603.453125, 138801.5, 101832.109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.0070746224373579025, 717.0, 0.0, 0.0
174559, 3.0193207263946533, 0.4218921661376953, -0.003480573883280158, 1.5591645240783691, 0.24496708810329437, -0.004034155514091253, 123019.03125, 152887.515625, 94015.9765625, 112604.203125, 138794.671875, 101829.484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.009598898701369762, 717.0, 0.0, 0.0
174579, 3.050581216812134, 0.4268205761909485, -0.003567635314539075, 1.5675514936447144, 0.2466854304075241, -0.004370180889964104, 123023.453125, 152878.28125, 94018.375, 112602.0546875, 138788.890625, 101830.2265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.00810694694519043, 717.0, 0.0, 0.0
174599, 3.08200740814209, 0.43178707361221313, -0.003659807378426194, 1.5756926536560059, 0.24874791502952576, -0.004399566445499659, 123022.78125, 152882.0625, 94020.3671875, 112604.203125, 138790.125, 101835.6640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.008128405548632145, 717.0, 0.0, 0.0
174619, 3.1135942935943604, 0.43679457902908325, -0.0037505561485886574, 1.5835390090942383, 0.2507040500640869, -0.004381933249533176, 123012.1875, 152889.828125, 94018.375, 112607.046875, 138803.25, 101833.6015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -0.007436890155076981, 717.0, 0.0, 0.0
