timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop, yaw, laserFront
244194, 0.012012088671326637, 0.06941352784633636, 0.013111340813338757, 0.002776199486106634, 0.0014151654904708266, 0.001379936351440847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244214, 0.013239651918411255, 0.06999092549085617, 0.012254631146788597, 0.009220852516591549, 0.005489411763846874, -0.0032196196261793375, 119868.2890625, 149238.0625, 88244.203125, 122208.0234375, 140466.4375, 99263.9375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3249320089817047, 0.0
244234, 0.01294674165546894, 0.06946880370378494, 0.01221887581050396, 0.007878990843892097, 0.002072712639346719, -0.0031727266032248735, 119861.7109375, 149253.265625, 88238.109375, 122202.328125, 140465.171875, 99267.484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34053775668144226, 0.0
244254, 0.013043706305325031, 0.06968721747398376, 0.012079102918505669, 0.007815493270754814, 0.0034077491145581007, -0.0035131985787302256, 119866.78125, 149245.90625, 88237.3125, 122207.375, 140461.890625, 99261.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3243574798107147, 0.0
244274, 0.013032902032136917, 0.06989144533872604, 0.012017550878226757, 0.0076398905366659164, 0.004606046713888645, -0.0035270422231405973, 119868.9765625, 149248.203125, 88233.140625, 122204.53125, 140456.0625, 99264.6953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30861368775367737, 0.0
244295, 0.011465013027191162, 0.06986543536186218, 0.010738546960055828, -0.0014614462852478027, 0.00425733532756567, -0.010641371831297874, 119860.203125, 149246.359375, 88236.1875, 122197.28125, 140460.109375, 99257.828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31887391209602356, 0.0
244314, 0.011430390179157257, 0.06956237554550171, 0.010531581938266754, -0.0010414526332169771, 0.0016369735822081566, -0.010562329553067684, 119861.7109375, 149246.8125, 88241.9609375, 122198.5625, 140453.796875, 99266.7265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3152541518211365, 0.0
244335, 0.013104644604027271, 0.06998279690742493, 0.010566771030426025, 0.00790607463568449, 0.004019713494926691, -0.008881555870175362, 119869.109375, 149247.28125, 88238.9140625, 122200.765625, 140457.84375, 99274.1171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32550209760665894, 0.0
244354, 0.012136446312069893, 0.06979156285524368, 0.010410231538116932, 0.0028956313617527485, 0.003060713643208146, -0.00855296105146408, 119864.5859375, 149250.515625, 88243.078125, 122198.5625, 140458.34375, 99260.6171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3207196593284607, 0.0
244375, 0.011999412439763546, 0.06892514228820801, 0.011348544619977474, 0.0025154866743832827, -0.0031758639961481094, -0.002531821606680751, 119859.515625, 149248.65625, 88238.109375, 122201.40625, 140462.390625, 99261.8984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3078380525112152, 0.0
244395, 0.012299702502787113, 0.06963774561882019, 0.01132181566208601, 0.00369904562830925, 0.0014664640184491873, -0.0021402346901595592, 119860.203125, 149252.8125, 88245.8046875, 122196.359375, 140464.671875, 99261.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31712472438812256, 0.0
244415, 0.01297121960669756, 0.06965062767267227, 0.010803928598761559, 0.0077036586590111256, 0.0009259124635718763, -0.00440169358626008, 119863.2109375, 149244.96875, 88239.234375, 122201.40625, 140462.890625, 99260.6171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3205357491970062, 0.0
244435, 0.01200027484446764, 0.06912461668252945, 0.010748537257313728, 0.0024172791745513678, -0.0023581150453537703, -0.0041535100899636745, 119855.1328125, 149244.515625, 88236.984375, 122211.140625, 140458.34375, 99262.65625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3254447281360626, 0.0
244454, 0.012072226963937283, 0.06979743391275406, 0.01068265549838543, 0.0024886270985007286, 0.002480763476341963, -0.003911998588591814, 119860.203125, 149250.515625, 88237.3125, 122205.171875, 140465.171875, 99255.265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30389681458473206, 0.0
244474, 0.011131997220218182, 0.06962455809116364, 0.011986956931650639, -0.002262065652757883, 0.001319065340794623, 0.00324812694452703, 119863.8984375, 149250.96875, 88236.1875, 122205.171875, 140460.109375, 99258.5859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3373156785964966, 0.0
244494, 0.01206827163696289, 0.0703292116522789, 0.012057489715516567, 0.0029663476161658764, 0.005810640286654234, 0.0031846940983086824, 119863.8984375, 149250.96875, 88239.234375, 122204.53125, 140459.609375, 99262.65625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3067918121814728, 0.0
244514, 0.01198991946876049, 0.0695166289806366, 0.011679171584546566, 0.00335821439512074, 7.189383177319542e-05, 0.000736975169274956, 119866.09375, 149240.359375, 88233.4609375, 122200.765625, 140466.9375, 99262.65625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3441478908061981, 0.0
244534, 0.012037841603159904, 0.07000710815191269, 0.011693338863551617, 0.0035971947945654392, 0.0035180530976504087, 0.00040572270518168807, 119863.8984375, 149244.515625, 88236.1875, 122206.734375, 140462.390625, 99262.65625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30642616748809814, 0.0
244554, 0.013139692135155201, 0.07004301995038986, 0.011018934659659863, 0.00943348091095686, 0.003939241636544466, -0.00266960053704679, 119865.40625, 149244.0625, 88239.234375, 122208.9375, 140461.890625, 99263.9375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3225761651992798, 0.0
244574, 0.012329173274338245, 0.06992035359144211, 0.01097068376839161, 0.005312229041010141, 0.0030911045614629984, -0.002771805040538311, 119853.625, 149245.90625, 88240.8359375, 122200.765625, 140459.609375, 99267.484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32271629571914673, 0.0
244594, 0.012425399385392666, 0.0704168826341629, 0.00976271741092205, 0.005732567980885506, 0.006530080921947956, -0.008593909442424774, 119858.0078125, 149257.875, 88238.109375, 122201.40625, 140462.390625, 99259.34375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3400630056858063, 0.0
244614, 0.011472989805042744, 0.06995151937007904, 0.009601126424968243, 0.0005805232212878764, 0.0025090572889894247, -0.008532111532986164, 119866.09375, 149242.203125, 88241.9609375, 122202.96875, 140456.0625, 99258.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31798815727233887, 0.0
244634, 0.011206311173737049, 0.06981369853019714, 0.010010938160121441, -0.000315824436256662, 0.0015891154762357473, -0.005398925859481096, 119863.8984375, 149253.265625, 88238.109375, 122200.765625, 140457.84375, 99258.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3252609074115753, 0.0
244654, 0.011224946938455105, 0.06981609016656876, 0.009998444467782974, -0.0005895678768865764, 0.001663271919824183, -0.0049642035737633705, 119859.515625, 149246.359375, 88239.234375, 122202.96875, 140449.234375, 99264.6953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34857693314552307, 0.0
244674, 0.011803975328803062, 0.06936421245336533, 0.010342277586460114, 0.00306915445253253, -0.0017407718114554882, -0.0025418438017368317, 119862.3984375, 149253.265625, 88248.0546875, 122202.96875, 140460.109375, 99265.453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32422664761543274, 0.0
244695, 0.012087995186448097, 0.06999216973781586, 0.010311015881597996, 0.0038806842640042305, 0.0032656688708812, -0.002358687110245228, 119866.9140625, 149247.75, 88237.3125, 122205.171875, 140462.390625, 99262.65625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32409393787384033, 0.0
244714, 0.012221739627420902, 0.06937537342309952, 0.010277691297233105, 0.004868235904723406, -0.0014867145800963044, -0.0024642085190862417, 119863.8984375, 149252.359375, 88243.078125, 122201.40625, 140455.0625, 99256.546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31951847672462463, 0.0
