timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, gpislabel, yaw, laserFront, KFwhisker1, KFwhisker2
5578, 0.0013136178022250533, 0.00012186977255623788, 0.005334677640348673, 0.007251829374581575, 0.001888454076834023, -0.000272787525318563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5598, 0.0014838791685178876, 0.0001588301529409364, 0.004803177900612354, 0.00785969290882349, 0.001555388211272657, -0.0033490995410829782, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05617506802082062, 509.0, 0.0, 0.0
5618, 0.0016454450087621808, 0.0001887684193206951, 0.004732947796583176, 0.008343410678207874, 0.001473409472964704, -0.003588469000533223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058156248182058334, 507.0, 0.0, 0.0
5638, 0.0018289159052073956, 0.0002218095469288528, 0.004409093409776688, 0.009130789898335934, 0.0016565255355089903, -0.00476363068446517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057057641446590424, 507.0, 0.0, 0.0
5658, 0.0020180880092084408, 0.00025352940429002047, 0.0043103876523673534, 0.00979092251509428, 0.0015878936974331737, -0.005150452256202698, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05710091069340706, 507.0, 0.0, 0.0
5678, 0.002238024491816759, 0.0002875417412724346, 0.0037500113248825073, 0.010602693073451519, 0.0016163419932126999, -0.008044232614338398, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05647840350866318, 512.0, 0.0, 0.0
5698, 0.00245938403531909, 0.0003202253137715161, 0.0035844361409544945, 0.011528609320521355, 0.0016127522103488445, -0.008425693027675152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05189783126115799, 512.0, 0.0, 0.0
5718, 0.002701542805880308, 0.00036259950138628483, 0.0034174839965999126, 0.012597475200891495, 0.0020503730047494173, -0.00801385659724474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.054036907851696014, 512.0, 0.0, 0.0
5738, 0.002934071235358715, 0.00041467504343017936, 0.003962119109928608, 0.013132677413523197, 0.0030962638556957245, -0.004512695129960775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04963216185569763, 510.0, 0.0, 0.0
5758, 0.0032041012309491634, 0.0004751907545141876, 0.0038849906995892525, 0.013911789283156395, 0.0033594511914998293, -0.0034109968692064285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05124732851982117, 510.0, 0.0, 0.0
5778, 0.003445200389251113, 0.0005341088399291039, 0.005086047109216452, 0.014662527479231358, 0.0033208925742655993, 0.003048523096367717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03853509575128555, 510.0, 0.0, 0.0
5798, 0.0037463593762367964, 0.0006164151709526777, 0.0051412563771009445, 0.015410380437970161, 0.0032707606442272663, 0.00306994142010808, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.046454545110464096, 526.0, 0.0, 0.0
5818, 0.004032529424875975, 0.0006949880043976009, 0.005922550335526466, 0.015942377969622612, 0.003708941861987114, 0.006167836021631956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0422222800552845, 526.0, 0.0, 0.0
5838, 0.004358367063105106, 0.0007855651201680303, 0.006045302841812372, 0.016658693552017212, 0.00445857597514987, 0.00622653728350997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04457046836614609, 526.0, 0.0, 0.0
5858, 0.004686156753450632, 0.0008825328550301492, 0.006513448432087898, 0.017489662393927574, 0.005035264417529106, 0.008007467724382877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04432499781250954, 527.0, 0.0, 0.0
5878, 0.005039666313678026, 0.0009983216878026724, 0.006672603543847799, 0.01819743402302265, 0.00608579209074378, 0.008004065603017807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04137886315584183, 527.0, 0.0, 0.0
5898, 0.005464603193104267, 0.001135480124503374, 0.005333594046533108, 0.019510002806782722, 0.006525615695863962, -0.00011842924141092226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03994082286953926, 527.0, 0.0, 0.0
5918, 0.0058603547513484955, 0.0012706260895356536, 0.005327679682523012, 0.020024245604872704, 0.006476414389908314, -0.00038877734914422035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0422331802546978, 516.0, 0.0, 0.0
