timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront, KFwhisker1, KFwhisker2
5583, -0.004804906435310841, -0.0040259892120957375, 4.073451418662444e-05, 0.0034656685311347246, -0.02105860598385334, -0.0005547328619286418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5603, -0.00329942861571908, -0.0037943392526358366, 4.999368320568465e-05, 0.012136251665651798, -0.019980255514383316, -0.0005343389348126948, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025067226961255074, 0.0, 0.0, 0.0
5623, -0.004788985475897789, -0.004004382994025946, 4.3730924517149106e-05, 0.003326192731037736, -0.02123311161994934, -0.0006619998021051288, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02342221885919571, 0.0, 0.0, 0.0
5643, -0.0031061735935509205, -0.004022377077490091, 4.703194281319156e-05, 0.01270889863371849, -0.02092118188738823, -0.0004654675431083888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.027701999992132187, 0.0, 0.0, 0.0
5663, -0.004797636531293392, -0.0038167224265635014, 6.197068432811648e-05, 0.0031706448644399643, -0.019425544887781143, -0.0005502952262759209, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0281619131565094, 0.0, 0.0, 0.0
5683, -0.004790501203387976, -0.004456446506083012, 6.669609865639359e-05, 0.0033069392666220665, -0.022910865023732185, -0.00024716687039472163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.030749063938856125, 0.0, 0.0, 0.0
5703, -0.003547963686287403, -0.00405495148152113, 6.0667247453238815e-05, 0.010202135890722275, -0.019950270652770996, -0.0003216479963157326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.032542966306209564, 0.0, 0.0, 0.0
5723, -0.003949916455894709, -0.003244846360757947, 9.39870806178078e-05, 0.007975583896040916, -0.015174193307757378, -8.111176430247724e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.028704551979899406, 0.0, 0.0, 0.0
5743, -0.0036498194094747305, -0.003401963971555233, 5.7109748013317585e-05, 0.009599090553820133, -0.016516603529453278, -0.0003157766768708825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.029092539101839066, 0.0, 0.0, 0.0
5763, -0.002895390149205923, -0.003561226651072502, 4.915658792015165e-05, 0.013485192321240902, -0.017824113368988037, -0.00029591613565571606, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.036726124584674835, 0.0, 0.0, 0.0
5783, -0.00279380870051682, -0.0044361986219882965, 2.0964500436093658e-05, 0.013318256475031376, -0.022456269711256027, -0.00027184103964827955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03999762237071991, 0.0, 0.0, 0.0
5803, -0.0046981810592114925, -0.004612468648701906, 4.253391671227291e-05, 0.0024708854034543037, -0.023811329156160355, -0.00014609791105613112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.039398666471242905, 0.0, 0.0, 0.0
5823, -0.004010815639048815, -0.004588987212628126, 3.262079553678632e-05, 0.0064029209315776825, -0.023723796010017395, -0.0009218464838340878, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04148990660905838, 0.0, 0.0, 0.0
