timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, gpislabel, yaw, laserFront, KFwhisker1, KFwhisker2
7808, 0.002590607386082411, 0.000392292597098276, 0.015168187208473682, 0.012002562172710896, 0.0035698837600648403, 0.002452303422614932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7828, 0.002837975276634097, 0.0004673443327192217, 0.01521608978509903, 0.01279982179403305, 0.0038601437117904425, 0.0023926221765577793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03387107327580452, 267.0, 0, 0
7848, 0.0031000885646790266, 0.0005481985281221569, 0.015266025438904762, 0.01340703759342432, 0.004277704283595085, 0.002563440939411521, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03462861105799675, 267.0, 0.0, 0.0
7868, 0.003380174981430173, 0.0006403059815056622, 0.015202255919575691, 0.0142475925385952, 0.004559024702757597, 0.0018576009897515178, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03486379608511925, 267.0, 0.0, 0.0
7888, 0.0036708503030240536, 0.0007331380038522184, 0.015236623585224152, 0.014842257834970951, 0.004765912890434265, 0.0015098868170753121, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03645751252770424, 264.0, 0.0, 0.0
7908, 0.003934938460588455, 0.0008061122498475015, 0.01641504094004631, 0.015476714819669724, 0.005015492904931307, 0.006743770092725754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03545146435499191, 264.0, 0.0, 0.0
7928, 0.0042528449557721615, 0.0009121634648181498, 0.016549361869692802, 0.01638425514101982, 0.005546892527490854, 0.0067582763731479645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035762034356594086, 264.0, 0.0, 0.0
7948, 0.004585720598697662, 0.0010235724039375782, 0.016841767355799675, 0.01735086552798748, 0.005928976461291313, 0.0071566165424883366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037287719547748566, 266.0, 0.0, 0.0
7968, 0.004938004072755575, 0.0011465022107586265, 0.01698038913309574, 0.01786317490041256, 0.006381295621395111, 0.006766167469322681, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039797812700271606, 266.0, 0.0, 0.0
7988, 0.005305829923599958, 0.001277859671972692, 0.01709752529859543, 0.01884595677256584, 0.006757465191185474, 0.006779522635042667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03832870349287987, 266.0, 0.0, 0.0
8008, 0.005692081525921822, 0.001418139087036252, 0.017232710495591164, 0.019679902121424675, 0.007327088620513678, 0.0067261760123074055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03670119494199753, 264.0, 0.0, 0.0
8028, 0.006117277778685093, 0.0015784305287525058, 0.01724928803741932, 0.0205251295119524, 0.007468461990356445, 0.005779275670647621, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03920402750372887, 264.0, 0.0, 0.0
8048, 0.006534455344080925, 0.0017378274351358414, 0.017369108274579048, 0.021459465846419334, 0.008258972316980362, 0.005954410415142775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04097290709614754, 264.0, 0.0, 0.0
8068, 0.007022583857178688, 0.001939239795319736, 0.01615244895219803, 0.023074503988027573, 0.009079995565116405, -0.0011669701198115945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03040912374854088, 266.0, 0.0, 0.0
8088, 0.007490240968763828, 0.0021218620240688324, 0.016126753762364388, 0.023998724296689034, 0.009342188946902752, -0.0013616867363452911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03519057482481003, 266.0, 0.0, 0.0
8108, 0.008043867535889149, 0.002358472440391779, 0.014100303873419762, 0.025234833359718323, 0.010059913620352745, -0.012675770558416843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03704415634274483, 266.0, 0.0, 0.0
8128, 0.008550925180315971, 0.0025603040121495724, 0.013845311477780342, 0.025784432888031006, 0.010631535202264786, -0.012436272576451302, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0338507741689682, 266.0, 0.0, 0.0
