timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop
16121, 119835.046875, 151211.609375, 89829.8671875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16141, 119838.7578125, 151203.234375, 89829.8671875, 119990.140625, 139571.796875, 98842.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16161, 119838.0703125, 151213.921875, 89831.8046875, 119998.265625, 139580.40625, 98838.6875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16181, 119836.5625, 151202.796875, 89824.8203125, 119990.140625, 139568.5, 98842.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16201, 119834.21875, 151203.671875, 89831.015625, 119985.1015625, 139575.34375, 98845.3203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16221, 119838.7578125, 151205.109375, 89832.9609375, 119983.5546875, 139569.015625, 98839.4453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16241, 119832.8515625, 151209.296875, 89833.75, 119983.5546875, 139567.25, 98846.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16261, 119829.140625, 151211.609375, 89827.921875, 119983.5546875, 139575.84375, 98840.7265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16281, 119835.7265625, 151216.234375, 89829.8671875, 119987.9453125, 139566.21875, 98835.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16301, 119835.046875, 151205.109375, 89831.015625, 119991.03125, 139575.84375, 98844.0390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16321, 119835.046875, 151211.171875, 89836.8515625, 119987.296875, 139579.390625, 98850.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16341, 119834.3671875, 151209.296875, 89831.015625, 119989.4921875, 139570.78125, 98847.359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16361, 119836.5625, 151209.296875, 89826.765625, 119985.75, 139572.546875, 98845.546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16381, 119832.8515625, 151218.109375, 89825.9765625, 119989.4921875, 139569.015625, 98842.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16401, 119832.0234375, 151206.984375, 89835.6953125, 119982.015625, 139569.015625, 98846.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16421, 119843.1484375, 151213.484375, 89837.640625, 119981.359375, 139577.109375, 98842.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16441, 119827.6328125, 151211.609375, 89831.015625, 119984.2109375, 139571.796875, 98844.0390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16461, 119833.53125, 151213.921875, 89825.9765625, 119993.875, 139569.515625, 98846.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16481, 119836.5625, 151212.046875, 89831.015625, 119982.90625, 139573.5625, 98844.0390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16501, 119838.7578125, 151209.296875, 89838.796875, 119990.140625, 139574.078125, 98849.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16521, 119832.1640625, 151218.109375, 89834.90625, 119983.5546875, 139569.015625, 98846.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16541, 119838.7578125, 151211.171875, 89831.015625, 119991.6796875, 139569.015625, 98851.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16561, 119838.7578125, 151211.609375, 89831.8046875, 119983.5546875, 139571.296875, 98846.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16581, 119836.5625, 151222.734375, 89833.75, 119984.2109375, 139570.265625, 98852.7109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16601, 119835.7265625, 151202.796875, 89826.765625, 119989.4921875, 139567.25, 98846.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16621, 119834.3671875, 151211.609375, 89831.8046875, 119986.40625, 139568.0, 98842.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16641, 119838.0703125, 151208.859375, 89834.109375, 119989.4921875, 139570.78125, 98842.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16661, 119834.3671875, 151213.484375, 89835.6953125, 119985.75, 139569.015625, 98852.1796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16681, 119835.046875, 151209.296875, 89836.4921875, 119985.75, 139570.265625, 98852.1796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16701, 119836.5625, 151209.734375, 89835.6953125, 119985.75, 139568.5, 98850.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16721, 119828.4609375, 151207.421875, 89836.8515625, 119976.0859375, 139570.03125, 98850.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16741, 119842.4609375, 151211.171875, 89839.9453125, 119989.4921875, 139573.5625, 98850.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16761, 119830.65625, 151213.484375, 89836.8515625, 119982.015625, 139566.21875, 98850.8984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16781, 119830.8046875, 151215.796875, 89831.015625, 119988.1875, 139569.015625, 98849.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16801, 119834.3671875, 151219.984375, 89836.8515625, 119983.5546875, 139569.015625, 98851.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16821, 119831.484375, 151213.484375, 89835.6953125, 119983.5546875, 139566.734375, 98848.109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16841, 119830.65625, 151211.609375, 89840.7421875, 119980.7109375, 139562.171875, 98846.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16861, 119830.65625, 151215.796875, 89835.6953125, 119981.359375, 139576.59375, 98848.8671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16881, 119832.1640625, 151208.859375, 89838.796875, 119982.90625, 139562.171875, 98849.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16901, 119833.6796875, 151206.984375, 89836.0546875, 119981.359375, 139572.546875, 98850.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16921, 119830.65625, 151211.171875, 89839.5859375, 119980.7109375, 139573.0625, 98853.4609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16941, 119834.3671875, 151210.171875, 89836.4921875, 119979.8203125, 139567.25, 98850.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16961, 119836.5625, 151207.421875, 89838.4375, 119989.4921875, 139566.21875, 98850.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16981, 119829.2890625, 151208.859375, 89835.6953125, 119991.6796875, 139566.21875, 98850.8984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17001, 119834.3671875, 151220.421875, 89832.6015625, 119981.6015625, 139568.0, 98852.1796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17021, 119828.4609375, 151211.171875, 89839.9453125, 119980.7109375, 139572.546875, 98847.359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17041, 119829.96875, 151218.109375, 89841.890625, 119982.90625, 139566.21875, 98850.8984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17061, 119832.1640625, 151213.046875, 89837.640625, 119988.8359375, 139574.828125, 98851.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17081, 119824.75, 151213.484375, 89836.0546875, 119986.40625, 139566.21875, 98850.671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17101, 119821.875, 151206.984375, 89840.7421875, 119978.515625, 139565.71875, 98850.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17121, 119825.578125, 151209.296875, 89835.6953125, 119979.8203125, 139570.78125, 98853.4609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17141, 119829.96875, 151206.5625, 89838.4375, 119982.90625, 139566.21875, 98852.1796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17161, 119836.5625, 151207.421875, 89840.7421875, 119981.359375, 139572.546875, 98849.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17181, 119832.1640625, 151214.9375, 89835.6953125, 119988.1875, 139576.59375, 98857.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17201, 119832.1640625, 151207.421875, 89836.4921875, 119983.5546875, 139577.109375, 98853.4609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17221, 119832.8515625, 151213.046875, 89835.6953125, 119982.90625, 139572.046875, 98853.4609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17241, 119832.8515625, 151211.609375, 89838.796875, 119987.296875, 139568.5, 98852.9296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17261, 119835.046875, 151209.296875, 89833.3984375, 119981.6015625, 139568.5, 98856.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17281, 119829.96875, 151208.859375, 89836.8515625, 119972.5859375, 139568.5, 98850.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17301, 119832.1640625, 151218.546875, 89836.8515625, 119985.1015625, 139566.21875, 98852.1796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17321, 119826.265625, 151202.375, 89839.9453125, 119983.5546875, 139566.734375, 98851.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17341, 119835.875, 151206.5625, 89836.8515625, 119985.1015625, 139568.5, 98854.2109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17361, 119826.265625, 151211.171875, 89837.640625, 119978.2734375, 139563.953125, 98856.78125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17381, 119827.7734375, 151208.4375, 89836.4921875, 119977.625, 139565.203125, 98855.4921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17401, 119827.7734375, 151206.5625, 89832.6015625, 119982.90625, 139559.390625, 98845.3203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17421, 119823.3828125, 151211.609375, 89841.890625, 119976.3203125, 139563.953125, 98857.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17441, 119829.96875, 151202.796875, 89834.546875, 119976.3203125, 139563.4375, 98850.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17461, 119822.703125, 151211.171875, 89837.640625, 119976.9765625, 139565.203125, 98848.640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17481, 119825.578125, 151208.859375, 89836.8515625, 119978.515625, 139570.78125, 98854.2109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17501, 119827.7734375, 151209.296875, 89836.4921875, 119979.171875, 139558.140625, 98854.7421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17521, 119827.7734375, 151210.75, 89836.0546875, 119979.40625, 139561.671875, 98849.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17541, 119831.484375, 151211.609375, 89833.75, 119980.0625, 139561.671875, 98853.4609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17561, 119827.09375, 151208.4375, 89832.9609375, 119976.3203125, 139570.265625, 98854.96875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17581, 119833.6796875, 151211.609375, 89833.75, 119984.453125, 139568.0, 98853.4609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17601, 119837.2421875, 151215.359375, 89833.75, 119979.171875, 139563.953125, 98857.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17621, 119827.09375, 151204.671875, 89836.8515625, 119976.9765625, 139565.71875, 98852.1796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17641, 119823.3828125, 151210.75, 89829.0703125, 119978.515625, 139563.4375, 98847.359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17661, 119825.578125, 151206.125, 89834.90625, 119982.90625, 139563.953125, 98846.828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17681, 119829.96875, 151211.171875, 89832.9609375, 119971.9375, 139563.953125, 98852.1796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17701, 119834.3671875, 151206.125, 89829.8671875, 119976.9765625, 139557.109375, 98847.359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17721, 119833.6796875, 151200.0625, 89836.8515625, 119977.625, 139568.0, 98850.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17741, 119827.7734375, 151208.859375, 89838.796875, 119969.7421875, 139565.203125, 98854.2109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17761, 119831.484375, 151206.5625, 89829.8671875, 119967.546875, 139568.0, 98852.7109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17781, 119825.578125, 151208.4375, 89831.8046875, 119970.390625, 139562.171875, 98851.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17801, 119833.6796875, 151210.75, 89834.90625, 119976.3203125, 139561.671875, 98850.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17821, 119829.2890625, 151206.125, 89837.640625, 119974.78125, 139562.9375, 98853.4609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17841, 119824.0703125, 151206.5625, 89834.546875, 119969.7421875, 139563.953125, 98851.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17861, 119829.2890625, 151206.5625, 89838.796875, 119980.0625, 139567.484375, 98850.8984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
