timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop, yaw, laserFront
5285, 0.0013664915459230542, -0.00016718746337573975, 3.511616523610428e-05, 0.0058653573505580425, 0.0014426382258534431, 0.0009796444792300463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5305, 0.0009036207920871675, 4.9500980821903795e-05, 5.8041205193148926e-05, 0.003246595384553075, 0.0025697220116853714, 0.0010263049043715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06422784179449081, 0.0
5325, 0.0015625710366293788, -0.00017262977780774236, 5.447820512927137e-05, 0.006665798835456371, 0.001087250537239015, 0.0012144066859036684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06518316268920898, 0.0
5345, 0.0011193284299224615, -0.00017751565610524267, 8.165829785866663e-05, 0.004348771646618843, 0.0009564150823280215, 0.001006772741675377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06472892314195633, 0.0
5365, 0.0009074329282157123, -0.0010502286022529006, 6.652838055742905e-05, 0.003368271980434656, -0.0036260357592254877, 0.000932679686229676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06436837464570999, 0.0
5385, 0.0011314407456666231, -0.00040263484697788954, 9.200793283525854e-05, 0.004831061698496342, 1.9254213839303702e-05, 0.0011076530208811164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06592492759227753, 0.0
5405, 0.001558856456540525, -0.00018903882300946862, 7.248594920383766e-05, 0.00677313469350338, 0.0011981403222307563, 0.0007967411656863987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06551593542098999, 0.0
5425, 0.0013952922308817506, -0.00039934719097800553, 8.752293069846928e-05, 0.005586732178926468, 0.0001884174853330478, 0.0005232425173744559, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06493454426527023, 0.0
5445, 0.001172624179162085, -0.00017612068040762097, 6.0634123656200245e-05, 0.004442261997610331, 0.0013679437106475234, 0.0002316044847248122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06344237178564072, 0.0
5465, 0.001617499627172947, 3.557153104338795e-05, 6.712953472742811e-05, 0.0064089554361999035, 0.002634888980537653, 0.00046103913336992264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0641622468829155, 0.0
