timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop
10876, 108670.4453125, 140643.84375, 90098.9609375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10896, 108676.828125, 140641.546875, 90098.9609375, 106614.2890625, 136668.75, 89996.8515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10916, 108684.609375, 140653.546875, 90105.9921875, 106624.125, 136664.203125, 90001.9296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10936, 108698.046875, 140657.625, 90106.3828125, 106631.1640625, 136672.796875, 90007.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10956, 108707.9609375, 140659.921875, 90104.8203125, 106635.3828125, 136676.828125, 90016.7421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10976, 108713.6640625, 140665.03125, 90104.8203125, 106638.1796875, 136687.6875, 90016.3203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10996, 108714.3984375, 140676.0, 90113.8046875, 106645.21875, 136685.9375, 90027.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11016, 108729.9609375, 140680.59375, 90109.1171875, 106645.9296875, 136683.65625, 90027.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11036, 108743.40625, 140682.375, 90111.8515625, 106652.2421875, 136685.9375, 90036.21875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11056, 108742.0, 140691.046875, 90111.8515625, 106657.1640625, 136687.6875, 90039.3515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11076, 108750.515625, 140692.59375, 90114.9765625, 106658.5859375, 136693.28125, 90038.9296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11096, 108754.09375, 140698.453125, 90113.0234375, 106667.0078125, 136703.640625, 90049.09375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11116, 108761.15625, 140696.671875, 90113.0234375, 106672.640625, 136701.875, 90050.28125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
