timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop
21927, 112402.6484375, 145491.9375, 90005.875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21947, 112409.109375, 145502.5, 90010.15625, 110353.125, 137071.921875, 93415.828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
21967, 112406.9609375, 145509.90625, 90013.6796875, 110348.8515625, 137074.71875, 93413.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
21987, 112405.53125, 145500.671875, 90005.09375, 110348.15625, 137076.484375, 93413.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
22007, 112399.0625, 145498.84375, 90008.9921875, 110347.4140625, 137077.0, 93411.5625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
22027, 112400.5, 145497.015625, 90008.9921875, 110349.546875, 137078.234375, 93416.2890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
22047, 112403.375, 145502.5, 90001.9765625, 110350.9921875, 137079.28125, 93414.765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
22067, 112401.9375, 145505.296875, 90002.7578125, 110347.4140625, 137076.484375, 93409.578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
22087, 112411.984375, 145498.375, 90004.7109375, 110350.296875, 137086.8125, 93417.515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
22107, 112407.671875, 145493.765625, 90007.828125, 110350.9921875, 137080.515625, 93415.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
22127, 112405.515625, 145492.40625, 90005.875, 110348.8515625, 137072.453125, 93418.2734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
22147, 112402.6484375, 145502.984375, 90002.359375, 110348.15625, 137077.71875, 93414.765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
22167, 112404.8046875, 145505.296875, 90005.4921875, 110352.4296875, 137077.0, 93416.2890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
22187, 112401.2109375, 145503.46875, 90007.828125, 110345.28125, 137086.8125, 93412.78125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
22207, 112403.3671875, 145502.984375, 90008.2109375, 110344.5859375, 137078.234375, 93422.2421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
