timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop, yaw
6615, 0.0007714669918641448, 0.000764157623052597, 0.019533270969986916, 0.003997372463345528, 0.00755136227235198, 0.0012552769621834159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6635, 0.0008078908431343734, 0.0005296295857988298, 0.019557874649763107, 0.0039659482426941395, 0.006074636708945036, 0.0009883606107905507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035956040024757385
6655, 0.0008261703769676387, 0.00026842462830245495, 0.01975875534117222, 0.003963031340390444, 0.004804236814379692, 0.0019801021553575993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037397827953100204
6675, 0.0007939765346236527, 0.0005236351280473173, 0.019801117479801178, 0.003938754089176655, 0.005840552970767021, 0.0020317453891038895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0371948666870594
6695, 0.0008845414849929512, 0.0006498946459032595, 0.019512195140123367, 0.004435809329152107, 0.00639187591150403, 0.0004349740920588374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03709306940436363
6715, 0.0012205281527712941, 0.0006830367492511868, 0.01952301897108555, 0.006103034131228924, 0.0065522147342562675, 0.000680292141623795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03755928575992584
6735, 0.0008505760342814028, 0.0006096937577240169, 0.020114481449127197, 0.004224106669425964, 0.006053238641470671, 0.0035323931369930506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035862769931554794
6755, 0.00024484421010129154, 0.0006431482615880668, 0.020182158797979355, 0.0012743952684104443, 0.006208759266883135, 0.0030924943275749683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03621017560362816
6775, 0.0008448588196188211, 0.0006107983645051718, 0.019775088876485825, 0.004237478133291006, 0.006093030795454979, 0.0007535886252298951, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034552738070487976
6795, 0.0005176709964871407, 0.000286230118945241, 0.019795101135969162, 0.0023105014115571976, 0.00444740429520607, 0.0010995615739375353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039810873568058014
6815, 0.0010717170080170035, 0.0005359448841772974, 0.01910817064344883, 0.0050147539004683495, 0.005600242409855127, -0.002290327101945877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037230830639600754
6835, 0.000810797035228461, 0.0005739603657275438, 0.019063618034124374, 0.0038213604129850864, 0.005985202267765999, -0.002407501917332411, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0379544235765934
6855, 0.0005441358662210405, 0.0007983487448655069, 0.018254872411489487, 0.002551984740421176, 0.006934362463653088, -0.006263508461415768, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03824422508478165
6875, 0.0007959840004332364, 0.0007625635480508208, 0.018128298223018646, 0.003878558287397027, 0.00740232365205884, -0.006481329444795847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04450705647468567
6895, 0.0007988454890437424, 0.0005799236241728067, 0.018000870943069458, 0.00409115431830287, 0.006393432151526213, -0.006383428815752268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04335176199674606
6915, 0.0008749267435632646, 0.0007065057870931923, 0.01832035928964615, 0.004601102322340012, 0.007091079838573933, -0.0040618497878313065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04168574884533882
6935, 0.0006284791161306202, 0.0007163411937654018, 0.018241718411445618, 0.00327927409671247, 0.006995387375354767, -0.003851928748190403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04327245056629181
6955, 0.0009149994584731758, 0.00038842405774630606, 0.01645558886229992, 0.0044729686342179775, 0.005074585322290659, -0.012662543915212154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04301660135388374
6975, 0.0005495159421116114, 0.000872300413902849, 0.016202770173549652, 0.00243588094599545, 0.007365478668361902, -0.012586704455316067, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04173803701996803
6995, 0.0007720454595983028, 0.0008122543804347515, 0.01791219413280487, 0.0033618349116295576, 0.007348799146711826, -0.0022585999686270952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04164785146713257
7015, 0.001088703633286059, 0.0008623410831205547, 0.01786862313747406, 0.005139815155416727, 0.007320018485188484, -0.0019288732437416911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042240582406520844
7035, 0.0008024225244298577, 0.0008335598977282643, 0.017899177968502045, 0.003743640845641494, 0.0068632154725492, -0.0017620152793824673, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04372337833046913
7055, 0.000784176227170974, 0.0008100571576505899, 0.017862243577837944, 0.003825975814834237, 0.006852727383375168, -0.0020533481147140265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0438234843313694
7075, 0.000510935380589217, 0.0007875820738263428, 0.018272943794727325, 0.0023875446058809757, 0.006806108169257641, 0.00029908280703239143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04290219768881798
7095, 0.0007428902899846435, 0.0010180957615375519, 0.01827823929488659, 0.00348105700686574, 0.007954781875014305, 0.0002116817340720445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04117102921009064
7115, 0.0007803493062965572, 0.0008354627061635256, 0.018181094899773598, 0.0034579080529510975, 0.0068794190883636475, -9.752328332979232e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042465709149837494
7135, 0.0005330455023795366, 0.0010699291015043855, 0.018183497712016106, 0.002139493590220809, 0.008369719609618187, -1.6345444237231277e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043127674609422684
7155, 0.0007640371331945062, 0.0005850670859217644, 0.018188614398241043, 0.0034878684673458338, 0.005893334746360779, -2.9423747037071735e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04620228707790375
7175, 0.0005304981023073196, 0.0003570732369553298, 0.017705455422401428, 0.001997775863856077, 0.004941962193697691, -0.0023335907608270645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0470564179122448
7195, 0.0007868639659136534, 0.0004205723525956273, 0.017656786367297173, 0.0032644972670823336, 0.005428554955869913, -0.002314809011295438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0472426563501358
