timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront
17084, 0.09925802052021027, -0.030246222391724586, 0.2814704477787018, -0.034791141748428345, -0.039142314344644547, 0.05846664309501648, 124781.6171875, 155704.0, 88095.203125, 127985.8515625, 141559.9375, 105216.703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.5176419019699097, 0.0
17104, 0.09939399361610413, -0.032105546444654465, 0.28263217210769653, -0.03339587152004242, -0.039875440299510956, 0.057929717004299164, 124786.0390625, 155705.890625, 88096.828125, 127981.40625, 141557.671875, 105222.953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.4898310899734497, 0.0
17124, 0.09958433359861374, -0.03404076397418976, 0.2832919955253601, -0.031968530267477036, -0.040686704218387604, 0.05351068079471588, 124785.3671875, 155709.6875, 88103.6796875, 127982.0234375, 141559.4375, 105226.3671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.4628998637199402, 0.0
17144, 0.10045722872018814, -0.03427860885858536, 0.28433117270469666, -0.029098454862833023, -0.03755660727620125, 0.05057822912931442, 124792.0, 155704.0, 88100.6640625, 127989.6796875, 141550.859375, 105221.453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.462274432182312, 0.0
17164, 0.09995808452367783, -0.034435395151376724, 0.284005343914032, -0.029378199949860573, -0.03424134850502014, 0.04199247062206268, 124783.828125, 155705.890625, 88104.78125, 127983.015625, 141558.1875, 105222.953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.48095136880874634, 0.0
17184, 0.09974531084299088, -0.03523893281817436, 0.2848339378833771, -0.028997095301747322, -0.03228531405329704, 0.040326062589883804, 124789.7890625, 155705.890625, 88094.09375, 127979.1796875, 141559.9375, 105220.8671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.4792930781841278, 0.0
17204, 0.10011987388134003, -0.03568732365965843, 0.28500446677207947, -0.02727656066417694, -0.029571326449513435, 0.03483080118894577, 124788.25, 155704.0, 88110.2421875, 127965.84375, 141560.453125, 105216.703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.4894673824310303, 0.0
17224, 0.09940721839666367, -0.04346105083823204, 0.2856856882572174, -0.028210757300257683, -0.04289671778678894, 0.03430723398923874, 124780.953125, 155705.890625, 88103.6796875, 127971.8984375, 141553.640625, 105220.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.49705973267555237, 0.0
17244, 0.09864020347595215, -0.046142157167196274, 0.2863907217979431, -0.02962576597929001, -0.04472014680504799, 0.036328330636024475, 124782.2890625, 155704.0, 88100.6640625, 127974.1171875, 141564.484375, 105218.0390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.517609715461731, 0.0
17264, 0.09974774718284607, -0.04684549942612648, 0.2869834303855896, -0.027133287861943245, -0.04185493662953377, 0.038050368428230286, 124783.828125, 155705.890625, 88097.9296875, 127989.0625, 141562.71875, 105220.8671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.5173245668411255, 0.0
17284, 0.09919319301843643, -0.04765522852540016, 0.28777292370796204, -0.028329936787486076, -0.03910338133573532, 0.040869295597076416, 124783.1640625, 155707.796875, 88099.84375, 127980.7890625, 141559.4375, 105221.453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.5113124847412109, 0.0
17304, 0.09900308400392532, -0.0553215816617012, 0.2885300815105438, -0.02866263873875141, -0.05091283842921257, 0.043201200664043427, 124779.40625, 155704.0, 88104.78125, 127979.1796875, 141557.15625, 105221.6171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.49877628684043884, 0.0
17324, 0.09957148879766464, -0.05750354751944542, 0.2894265353679657, -0.027373824268579483, -0.05079803988337517, 0.046798884868621826, 124787.578125, 155704.0, 88101.765625, 127986.84375, 141559.4375, 105227.703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.5094123482704163, 0.0
17344, 0.09957260638475418, -0.058299437165260315, 0.2916116714477539, -0.02721252292394638, -0.047719355672597885, 0.05394706130027771, 124779.40625, 155704.0, 88091.078125, 127983.015625, 141560.953125, 105225.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.5262430310249329, 0.0
17364, 0.0984712690114975, -0.05910452455282211, 0.29268693923950195, -0.029307875782251358, -0.04466145113110542, 0.05330360680818558, 124783.1640625, 155705.890625, 88096.015625, 127979.1796875, 141559.9375, 105222.203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.5266699194908142, 0.0
17384, 0.09813849627971649, -0.05997651070356369, 0.2940525412559509, -0.029775379225611687, -0.04167807102203369, 0.053688447922468185, 124787.578125, 155707.796875, 88094.3828125, 127982.0234375, 141557.671875, 105221.6171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.5273727774620056, 0.0
17404, 0.0979890301823616, -0.06312806904315948, 0.2951139211654663, -0.02992022968828678, -0.04354900121688843, 0.05267007648944855, 124780.953125, 155704.0, 88100.1328125, 127980.7890625, 141552.625, 105224.28125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.5418517589569092, 0.0
17424, 0.09829182177782059, -0.0669718086719513, 0.29489511251449585, -0.02919396571815014, -0.04694546014070511, 0.04406040534377098, 124785.3671875, 155707.796875, 88104.78125, 127989.6796875, 141559.9375, 105229.78125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.5765491724014282, 0.0
17444, 0.09813635051250458, -0.06786106526851654, 0.29576221108436584, -0.02949765883386135, -0.043846629559993744, 0.042949214577674866, 124783.828125, 155704.0, 88102.0546875, 127972.5078125, 141562.203125, 105224.28125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.5984250903129578, 0.0
17464, 0.09817901253700256, -0.07058402895927429, 0.2966105043888092, -0.029442844912409782, -0.04448159784078598, 0.04185888171195984, 124785.3671875, 155709.6875, 88099.84375, 127978.5625, 141557.671875, 105225.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.5915403962135315, 0.0
17484, 0.09765969961881638, -0.0714523047208786, 0.29846271872520447, -0.030659576877951622, -0.041001707315444946, 0.046235091984272, 124787.578125, 155707.796875, 88105.0703125, 127983.015625, 141559.4375, 105222.203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.5937485694885254, 0.0
17504, 0.09673160314559937, -0.0716412141919136, 0.2993832230567932, -0.03282318636775017, -0.03600643202662468, 0.04577360674738884, 124783.1640625, 155705.890625, 88098.7421875, 127978.5625, 141559.9375, 105223.6953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.5985180139541626, 0.0
17524, 0.09635119140148163, -0.0745866596698761, 0.30096063017845154, -0.03371812030673027, -0.03692596033215523, 0.047547850757837296, 124789.7890625, 155707.796875, 88095.203125, 127983.015625, 141553.640625, 105222.953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.61590576171875, 0.0
17544, 0.09574634581804276, -0.07715620845556259, 0.3019046187400818, -0.03506716340780258, -0.037016186863183975, 0.04686720669269562, 124787.578125, 155705.890625, 88096.3046875, 127978.5625, 141559.4375, 105227.109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6054261922836304, 0.0
17564, 0.09521188586950302, -0.07998963445425034, 0.30141669511795044, -0.036202218383550644, -0.03779113292694092, 0.038264356553554535, 124786.2421875, 155707.796875, 88094.3828125, 127991.90625, 141559.9375, 105225.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6058486104011536, 0.0
17584, 0.09412238001823425, -0.08027835935354233, 0.3021833300590515, -0.03839442878961563, -0.03350336104631424, 0.0381268747150898, 124789.7890625, 155705.890625, 88094.09375, 127979.1796875, 141559.4375, 105225.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6080761551856995, 0.0
17604, 0.09400735050439835, -0.08258900046348572, 0.30230340361595154, -0.038454268127679825, -0.03367578983306885, 0.03372170403599739, 124784.5, 155707.796875, 88094.09375, 127983.015625, 141558.1875, 105232.609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6183138489723206, 0.0
17624, 0.09317952394485474, -0.08286923170089722, 0.3029763698577881, -0.039752133190631866, -0.029646022245287895, 0.03372887894511223, 124789.125, 155709.6875, 88100.9453125, 127983.015625, 141562.203125, 105229.1953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6327954530715942, 0.0
17644, 0.09243844449520111, -0.08430615067481995, 0.30311834812164307, -0.0405670627951622, -0.028297966346144676, 0.029284406453371048, 124782.2890625, 155709.6875, 88104.78125, 127980.171875, 141569.015625, 105226.3671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6406095623970032, 0.0
17664, 0.0916198268532753, -0.08484246581792831, 0.30368572473526, -0.041286420077085495, -0.02532474882900715, 0.02773384563624859, 124786.0390625, 155705.890625, 88104.78125, 127971.28125, 141557.671875, 105228.4453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6665856838226318, 0.0
17684, 0.09017205983400345, -0.08554413914680481, 0.30414679646492004, -0.04312067851424217, -0.022803373634815216, 0.027280595153570175, 124786.0390625, 155704.0, 88104.78125, 127980.171875, 141560.453125, 105227.109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6705033183097839, 0.0
17704, 0.08899913728237152, -0.08543214201927185, 0.304697722196579, -0.044300273060798645, -0.018687542527914047, 0.02835853584110737, 124777.8671875, 155707.796875, 88101.765625, 127981.40625, 141554.890625, 105227.109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6585161685943604, 0.0
17724, 0.08893804997205734, -0.0881105586886406, 0.30631372332572937, -0.04300953447818756, -0.020256860181689262, 0.03563520312309265, 124783.1640625, 155705.890625, 88101.4765625, 127983.015625, 141550.859375, 105225.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6684629321098328, 0.0
17744, 0.08689383417367935, -0.08818882703781128, 0.3070393204689026, -0.04556499049067497, -0.016621058806777, 0.03709866851568222, 124780.953125, 155709.6875, 88097.9296875, 127991.2890625, 141569.015625, 105232.609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6706398129463196, 0.0
17764, 0.08775332570075989, -0.08989302814006805, 0.30778661370277405, -0.04197405278682709, -0.0165539663285017, 0.03783669322729111, 124783.828125, 155705.890625, 88093.28125, 127986.46875, 141561.703125, 105230.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6582009196281433, 0.0
17784, 0.0860690325498581, -0.09322024136781693, 0.30988025665283203, -0.04355408623814583, -0.019681623205542564, 0.045680418610572815, 124781.8203125, 155707.796875, 88099.03125, 127992.5234375, 141557.671875, 105226.3671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.64610755443573, 0.0
17804, 0.08529648184776306, -0.09454289823770523, 0.31079739332199097, -0.04326361417770386, -0.018743379041552544, 0.04602201282978058, 124792.875, 155705.890625, 88100.9453125, 127985.234375, 141562.203125, 105231.2734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6359210014343262, 0.0
17824, 0.0852593258023262, -0.09555435925722122, 0.31200775504112244, -0.04152511805295944, -0.01751479133963585, 0.04536047577857971, 124789.7890625, 155705.890625, 88102.8671875, 127979.1796875, 141563.96875, 105220.8671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6260623335838318, 0.0
17844, 0.08415684103965759, -0.097208172082901, 0.31288501620292664, -0.04190625250339508, -0.017654217779636383, 0.042734064161777496, 124778.5390625, 155709.6875, 88102.0546875, 127974.734375, 141563.96875, 105228.4453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6153004765510559, 0.0
17864, 0.08333214372396469, -0.09755147993564606, 0.31278419494628906, -0.041715629398822784, -0.015073332004249096, 0.0360286608338356, 124781.6171875, 155709.6875, 88090.265625, 127979.1796875, 141561.703125, 105227.703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6139320731163025, 0.0
17884, 0.08315233886241913, -0.09853677451610565, 0.31348225474357605, -0.040229540318250656, -0.014112599194049835, 0.033352650701999664, 124787.578125, 155705.890625, 88097.1171875, 127973.5, 141559.4375, 105225.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6134588718414307, 0.0
17904, 0.0819670781493187, -0.09854824095964432, 0.3150116801261902, -0.040845226496458054, -0.011215864680707455, 0.03698183596134186, 124787.578125, 155707.796875, 88100.1328125, 127973.125, 141555.40625, 105232.0234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6039848327636719, 0.0
17924, 0.08115163445472717, -0.09874992072582245, 0.31572967767715454, -0.0406944714486599, -0.008990844711661339, 0.034691326320171356, 124783.1640625, 155709.6875, 88101.765625, 127978.5625, 141561.703125, 105230.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6134940981864929, 0.0
