timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop
17557, 106820.21875, 141093.125, 91706.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17577, 106823.71875, 141100.8125, 91709.546875, 103678.7578125, 135165.890625, 89370.140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17597, 106821.6015625, 141098.5, 91702.4296875, 103685.015625, 135161.34375, 89374.7890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17617, 106816.71875, 141096.203125, 91708.34375, 103685.015625, 135157.3125, 89374.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17637, 106824.4453125, 141092.109375, 91710.3203125, 103685.015625, 135157.3125, 89376.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17657, 106818.1015625, 141094.921875, 91706.375, 103689.1953125, 135163.078125, 89374.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17677, 106821.6015625, 141085.71875, 91711.5234375, 103685.015625, 135157.84375, 89377.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17697, 106818.1015625, 141089.8125, 91704.3984375, 103685.015625, 135159.0625, 89374.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17717, 106820.21875, 141099.015625, 91704.3984375, 103686.390625, 135163.078125, 89374.453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17737, 106819.4921875, 141089.296875, 91714.6953125, 103679.4765625, 135163.078125, 89370.140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17757, 106822.3359375, 141088.015625, 91702.4296875, 103685.671875, 135165.890625, 89375.2109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17777, 106818.8359375, 141094.921875, 91705.6015625, 103682.9296875, 135163.078125, 89379.8515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17797, 106818.1015625, 141092.109375, 91707.5703125, 103683.5859375, 135164.140625, 89374.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17817, 106818.7578125, 141094.40625, 91712.71875, 103679.4765625, 135161.859375, 89374.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17837, 106819.4921875, 141092.109375, 91707.5703125, 103685.015625, 135153.296875, 89374.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17857, 106813.875, 141088.015625, 91711.5234375, 103682.9296875, 135160.8125, 89374.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17877, 106818.7578125, 141098.5, 91705.6015625, 103680.1328125, 135165.359375, 89375.96875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17897, 106821.6015625, 141076.015625, 91704.828125, 103676.015625, 135157.3125, 89379.8515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17917, 106820.21875, 141092.109375, 91703.1953125, 103679.4140625, 135165.890625, 89373.265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17937, 106818.7578125, 141089.8125, 91708.7734375, 103677.390625, 135166.40625, 89373.265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17957, 106815.2578125, 141094.40625, 91706.375, 103679.4765625, 135159.0625, 89375.2109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17977, 106819.4921875, 141091.609375, 91706.375, 103678.0390625, 135161.34375, 89377.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17997, 106818.1015625, 141096.203125, 91701.2265625, 103684.3046875, 135159.59375, 89371.328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
