timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop, yaw
19562, -0.023481223732233047, 0.39062175154685974, 0.0050095459446311, 0.009730299934744835, -0.005815003998577595, -0.005778567399829626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19582, -0.02327030897140503, 0.3905099928379059, 0.004510273225605488, 0.010182439349591732, -0.006189537700265646, -0.007742397487163544, 121097.2890625, 151403.4375, 90457.3203125, 123246.5, 140323.25, 100405.265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9804060459136963
19602, -0.023373864591121674, 0.3905809223651886, 0.004359706304967403, 0.009468267671763897, -0.005766996182501316, -0.0074387104250490665, 121094.25, 151408.0625, 90454.578125, 123244.921875, 140323.25, 100393.1875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9795635938644409
19622, -0.02296929806470871, 0.39054715633392334, 0.0036987776402384043, 0.011372781358659267, -0.005932920146733522, -0.01014656014740467, 121093.5703125, 151403.4375, 90457.3203125, 123232.296875, 140329.078125, 100401.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9771344065666199
19642, -0.023257073014974594, 0.39051973819732666, 0.003500993363559246, 0.009753829799592495, -0.00594356469810009, -0.009939025156199932, 121092.890625, 151408.0625, 90454.21875, 123235.1484375, 140334.140625, 100396.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9764009714126587
19662, -0.023040181025862694, 0.3904048204421997, 0.002781293587759137, 0.010440532118082047, -0.006471862085163593, -0.012812506407499313, 121097.96875, 151411.796875, 90456.5234375, 123240.5078125, 140322.25, 100396.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9745254516601562
19682, -0.022821292281150818, 0.3902701139450073, 0.0025279032997787, 0.011489775963127613, -0.006998723838478327, -0.012552717700600624, 121093.5703125, 151409.5, 90462.0234375, 123231.6640625, 140329.578125, 100399.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9745439291000366
19702, -0.022219212725758553, 0.3907485008239746, 0.0022764268796890974, 0.013794156722724438, -0.004771301057189703, -0.012843629345297813, 121092.046875, 151409.5, 90458.4765625, 123232.296875, 140322.25, 100404.71875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9718497395515442
19722, -0.02315901219844818, 0.3908083736896515, 0.0027641397900879383, 0.008942094631493092, -0.004027622286230326, -0.009153022430837154, 121091.3671875, 151418.296875, 90453.421875, 123223.4609375, 140329.578125, 100410.109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9680417776107788
19742, -0.022770466282963753, 0.3907710611820221, 0.0025858199223876, 0.01095462404191494, -0.004417965654283762, -0.008665565401315689, 121093.5703125, 151408.5, 90453.0703125, 123224.734375, 140327.8125, 100397.28125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9657960534095764
19762, -0.02348778396844864, 0.39071953296661377, 0.003055314300581813, 0.007625924423336983, -0.004505738615989685, -0.004948251415044069, 121097.96875, 151407.625, 90455.375, 123231.6640625, 140326.796875, 100399.328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9691151976585388
19782, -0.02332778088748455, 0.3906240463256836, 0.002957660937681794, 0.008408689871430397, -0.004897803533822298, -0.004755873698741198, 121101.6875, 151405.3125, 90457.3203125, 123234.5078125, 140325.03125, 100404.71875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9688683748245239
19802, -0.024321984499692917, 0.39022883772850037, 0.005333646200597286, 0.003914165776222944, -0.006220086477696896, 0.00835329107940197, 121091.3671875, 151405.75, 90458.1171875, 123233.875, 140325.03125, 100395.78125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.967479407787323
19822, -0.02354818396270275, 0.39020606875419617, 0.0054992809891700745, 0.007204566150903702, -0.006598347797989845, 0.00820099376142025, 121094.25, 151406.1875, 90455.375, 123233.875, 140326.296875, 100400.625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.966619074344635
19842, -0.023190442472696304, 0.39058586955070496, 0.0058362120762467384, 0.008423862978816032, -0.0048009720630943775, 0.009636941365897655, 121093.5703125, 151412.234375, 90456.96875, 123239.8671875, 140320.984375, 100400.625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9653841257095337
19862, -0.023010574281215668, 0.39048027992248535, 0.006031626369804144, 0.009173892438411713, -0.005461296997964382, 0.010020555928349495, 121087.6484375, 151401.578125, 90460.4296875, 123236.71875, 140326.796875, 100397.828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9611395001411438
19882, -0.02436060830950737, 0.3893907368183136, 0.005358592141419649, 0.0031607355922460556, -0.010030646808445454, 0.0056019737385213375, 121096.609375, 151407.625, 90466.28125, 123233.2421875, 140328.5625, 100398.578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9594900608062744
19902, -0.02391146309673786, 0.3901497721672058, 0.0054757315665483475, 0.005245056003332138, -0.006474928930401802, 0.005673861131072044, 121089.84375, 151401.578125, 90459.2734375, 123232.296875, 140322.75, 100393.734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9591148495674133
19922, -0.023496266454458237, 0.39013826847076416, 0.005598871968686581, 0.0072541190311312675, -0.006150507368147373, 0.0065115513280034065, 121099.4921875, 151403.875, 90454.21875, 123227.8828125, 140324.515625, 100398.578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9593056440353394
19942, -0.02108173444867134, 0.39083173871040344, 0.006738720461726189, 0.017578331753611565, -0.003046285128220916, 0.011554411612451077, 121089.1640625, 151405.75, 90455.375, 123231.03125, 140326.296875, 100400.625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9586731195449829
19962, -0.022871999070048332, 0.3905141055583954, 0.007003814913332462, 0.009188585914671421, -0.004676129203289747, 0.012087090872228146, 121089.1640625, 151408.0625, 90457.3203125, 123222.828125, 140318.703125, 100406.015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9580348134040833
19982, -0.023737702518701553, 0.3902045488357544, 0.007675017695873976, 0.005584252532571554, -0.005939038936048746, 0.015221704728901386, 121097.2890625, 151399.265625, 90454.21875, 123229.453125, 140326.796875, 100396.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9573813676834106
20002, -0.02380944974720478, 0.3902447819709778, 0.007986214011907578, 0.005826297216117382, -0.0059981136582791805, 0.015517173334956169, 121089.1640625, 151409.5, 90461.2265625, 123227.25, 140326.796875, 100403.96875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9574332237243652
20022, -0.02306768298149109, 0.39020055532455444, 0.007396031636744738, 0.009408734738826752, -0.0060113356448709965, 0.010797091759741306, 121095.765625, 151401.140625, 90460.4296875, 123235.453125, 140325.78125, 100395.78125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9562637805938721
20042, -0.023178042843937874, 0.390267550945282, 0.00762118399143219, 0.009024220518767834, -0.0058218929916620255, 0.011252687312662601, 121085.4453125, 151405.3125, 90460.4296875, 123233.2421875, 140326.796875, 100394.484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9566744565963745
20062, -0.02416107803583145, 0.39033815264701843, 0.006742231547832489, 0.005109288729727268, -0.0053511797450482845, 0.005745007190853357, 121087.8046875, 151403.015625, 90462.375, 123231.03125, 140325.03125, 100402.671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9528883695602417
20082, -0.023607823997735977, 0.3903503119945526, 0.006864203605800867, 0.007736367639154196, -0.005569834727793932, 0.006405905820429325, 121088.484375, 151412.234375, 90460.4296875, 123241.4453125, 140322.25, 100406.015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9521681070327759
20102, -0.02292817085981369, 0.39061829447746277, 0.005787699017673731, 0.010958997532725334, -0.004253629129379988, 0.00034964928636327386, 121083.2421875, 151401.140625, 90457.3203125, 123231.6640625, 140327.296875, 100406.015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.948996901512146
20122, -0.023577870801091194, 0.39066147804260254, 0.005801607854664326, 0.007786548230797052, -0.0038651383947581053, 0.0005900111864320934, 121090.0078125, 151400.703125, 90461.578125, 123222.828125, 140317.6875, 100404.71875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9486048221588135
20142, -0.024464154615998268, 0.3904055953025818, 0.005817865487188101, 0.0036189777310937643, -0.004645832814276218, 0.0008452706970274448, 121084.765625, 151407.625, 90462.375, 123228.8203125, 140329.078125, 100403.96875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9468914866447449
20162, -0.024489983916282654, 0.38987165689468384, 0.00591388950124383, 0.003858493408188224, -0.006827636156231165, 0.0013527156552299857, 121086.2890625, 151401.578125, 90465.125, 123221.890625, 140324.015625, 100403.96875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9433336853981018
20182, -0.024488719180226326, 0.39015519618988037, 0.005948524922132492, 0.004076420329511166, -0.0055146231316030025, 0.0016653899801895022, 121091.3671875, 151411.359375, 90463.171875, 123224.09375, 140322.25, 100407.3125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9442993998527527
20202, -0.023725884035229683, 0.39063870906829834, 0.006008426658809185, 0.008012047968804836, -0.002864863257855177, 0.0018655781168490648, 121086.2890625, 151405.3125, 90460.4296875, 123227.25, 140322.75, 100397.828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9424132108688354
20222, -0.023745670914649963, 0.39062538743019104, 0.00605768384411931, 0.007721045054495335, -0.0027306440751999617, 0.002323548309504986, 121097.2890625, 151403.015625, 90463.53125, 123235.453125, 140319.96875, 100400.625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9409197568893433
20242, -0.023768393322825432, 0.3906240463256836, 0.006075349636375904, 0.007543285842984915, -0.002524187322705984, 0.002226351760327816, 121086.2890625, 151403.015625, 90460.0703125, 123236.0859375, 140326.296875, 100406.765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9387981295585632
20262, -0.02424125373363495, 0.39063525199890137, 0.006126749329268932, 0.005539502017199993, -0.002167420694604516, 0.0021809800527989864, 121081.8828125, 151403.015625, 90463.171875, 123233.2421875, 140326.796875, 100405.265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9407070875167847
20282, -0.023926954716444016, 0.39060190320014954, 0.006116734817624092, 0.007304992061108351, -0.0025126845575869083, 0.0024856729432940483, 121084.765625, 151405.3125, 90467.078125, 123229.453125, 140321.734375, 100408.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9395177364349365
20302, -0.02367725968360901, 0.3908226490020752, 0.006174913607537746, 0.0082628782838583, -0.0016284072771668434, 0.002753350418061018, 121092.2109375, 151407.625, 90462.375, 123229.453125, 140321.734375, 100411.40625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9380373954772949
20322, -0.023739947006106377, 0.3903449475765228, 0.006939854938536882, 0.008078471757471561, -0.0038203157018870115, 0.006138878408819437, 121091.3671875, 151401.140625, 90463.53125, 123225.671875, 140321.734375, 100400.625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9384294152259827
20342, -0.023430880159139633, 0.3903098702430725, 0.007062263321131468, 0.009528132155537605, -0.003992131911218166, 0.006230008788406849, 121088.484375, 151409.0625, 90468.2265625, 123221.5625, 140324.015625, 100406.765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9357084631919861
