timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, std, mean, laserFront
16168, 0.008106879889965057, 0.0003773151838686317, 0.0008234530105255544, 0.004355801269412041, -0.0037603804375976324, 0.002294232603162527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16188, 0.007646284997463226, 0.00037578443880192935, 0.0005275853909552097, 0.0013769962824881077, -0.0035049286670982838, 0.0006036684499122202, 118662.9765625, 152592.15625, 89316.859375, 120054.03125, 140337.921875, 101127.8046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.143253892660141, 0, 0, 0.0
16208, 0.00807349942624569, 0.00038138817762956023, 0.0005463630077429116, 0.003295999951660633, -0.003465046174824238, 0.0008253628620877862, 118663.0625, 152598.21875, 89319.921875, 120049.4453125, 140344.734375, 101129.1015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.14461426436901093, 0, 0, 0.0
16228, 0.007611752487719059, 0.000605026027187705, 0.0007715478423051536, 6.478640716522932e-05, -0.0018939659930765629, 0.0015721628442406654, 118660.796875, 152600.515625, 89323.796875, 120044.40625, 140342.96875, 101122.9453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.14150981605052948, 0, 0, 0.0
16248, 0.007821699604392052, 0.0008220751187764108, 0.0008069367613643408, 0.0011629860382527113, -0.0004302559536881745, 0.0016169104492291808, 118654.9453125, 152604.703125, 89314.59375, 120045.9375, 140347.015625, 101122.9453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.14337868988513947, 0, 0, 0.0
16268, 0.008489510975778103, 0.0006081144674681127, 0.0005268267705105245, 0.00465714605525136, -0.0015067403437569737, -0.00019250944023951888, 118647.6953125, 152595.90625, 89320.7265625, 120053.3671875, 140338.4375, 101127.046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.14353621006011963, 0, 0, 0.0
16288, 0.007613532245159149, 0.0008200703305192292, 0.000522852293215692, -0.0005369870341382921, -4.5056043745717034e-05, -0.0003184267261531204, 118649.8828125, 152600.515625, 89325.7265625, 120051.84375, 140340.703125, 101127.8046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.14700207114219666, 0, 0, 0.0
16308, 0.008064988069236279, 0.0005929322214797139, 0.0005208184011280537, 0.0019118771888315678, -0.0008186204358935356, -0.0002777854970190674, 118660.796875, 152601.96875, 89314.921875, 120047.46875, 140342.96875, 101128.5546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.14669594168663025, 0, 0, 0.0
16328, 0.008522044867277145, 0.0012618430191650987, 0.00029474543407559395, 0.004752296023070812, 0.0034359791316092014, -0.0013678240356966853, 118656.4296875, 152604.265625, 89317.9921875, 120048.9921875, 140349.28125, 101129.8515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15018203854560852, 0, 0, 0.0
16348, 0.009607629850506783, 0.0014793743612244725, 0.0002908207243308425, 0.010201305150985718, 0.0048243519850075245, -0.00098811078350991, 118663.765625, 152607.4375, 89315.25, 120053.3671875, 140343.484375, 101125.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15179528295993805, 0, 0, 0.0
