timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront, KFwhisker1, KFwhisker2
6591, -0.0004441437777131796, 0.0003859481948893517, 0.004889258649200201, -0.0019166363636031747, 0.0009738297085277736, 0.001192360301502049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6611, -0.0007003502687439322, 0.0003968717355746776, 0.004539386369287968, -0.0028057238087058067, 0.0010323997121304274, -0.0006294020568020642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014826688915491104, 0, 0, 0
6631, 0.0003086311335209757, 0.0006441649165935814, 0.004541164729744196, 0.0027749694418162107, 0.0025009436067193747, -0.0003302322584204376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014602875337004662, 0.0, 0.0, 0.0
6651, -0.0014317408204078674, -0.0005723041831515729, 0.005138502921909094, -0.006550722289830446, -0.004064417444169521, 0.002893858589231968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012351774610579014, 0.0, 0.0, 0.0
6671, -6.324344667518744e-06, -0.0005391382146626711, 0.005267372354865074, 0.0011383643141016364, -0.003868925618007779, 0.003443238791078329, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014510279521346092, 0.0, 0.0, 0.0
6691, -0.0004952771705575287, 0.0004285677568987012, 0.006433462258428335, -0.0011661576572805643, 0.0014854196924716234, 0.009238962084054947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014681649394333363, 0.0, 0.0, 0.0
6711, -2.191687235608697e-05, 0.0004552191821858287, 0.00662163645029068, 0.0018005702877417207, 0.0019573739264160395, 0.009348670020699501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014263808727264404, 0.0, 0.0, 0.0
6731, 0.0006968729430809617, 0.00117078039329499, 0.006085120607167482, 0.005394807551056147, 0.005608482751995325, 0.005198387429118156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013791996985673904, 0.0, 0.0, 0.0
6751, 0.0006619441555812955, 0.001416575163602829, 0.006242663599550724, 0.005337272770702839, 0.007497302256524563, 0.005246474873274565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012835239991545677, 0.0, 0.0, 0.0
6771, 0.000768914120271802, 0.001574149471707642, 0.006351208779960871, 0.00541714858263731, 0.008325548842549324, 0.005613893736153841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0162932388484478, 0.0, 0.0, 0.0
6791, 1.6231631889240816e-05, 0.001063781906850636, 0.005904383957386017, 0.001466674148105085, 0.005871419329196215, 0.0027186356019228697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021457655355334282, 0.0, 0.0, 0.0
6811, 0.0007378087611868978, 0.0010430692927911878, 0.00596271688118577, 0.004505331628024578, 0.005810471251606941, 0.0026887005660682917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015043521299958229, 0.0, 0.0, 0.0
6831, 0.0007213554345071316, 0.0014940346591174603, 0.005245750769972801, 0.00431108521297574, 0.008488055318593979, -0.0013952399604022503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01701381616294384, 0.0, 0.0, 0.0
6851, 0.0007469706470146775, 0.00106342404615134, 0.005223922897130251, 0.004191795364022255, 0.006116203032433987, -0.0013733301311731339, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015415367670357227, 0.0, 0.0, 0.0
6871, 0.0007980429800227284, 0.001884600380435586, 0.004693527240306139, 0.0042968331836164, 0.010641452856361866, -0.0033064058516174555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012337620370090008, 0.0, 0.0, 0.0
6891, 0.0007755013648420572, 0.0013405452482402325, 0.004639292135834694, 0.0037373602390289307, 0.0075632017105817795, -0.0030643704812973738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008669198490679264, 0.0, 0.0, 0.0
6911, 0.0005147955962456763, 0.0005821347585879266, 0.004337638150900602, 0.002257712185382843, 0.003811792004853487, -0.004538828041404486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012976022437214851, 0.0, 0.0, 0.0
6931, 9.352510460303165e-06, 0.0008202580502256751, 0.004247375298291445, -0.0003390106721781194, 0.004669719375669956, -0.004537614062428474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009565180167555809, 0.0, 0.0, 0.0
6951, -0.0005088232574053109, 0.0008242534240707755, 0.004865484312176704, -0.0031613854225724936, 0.0043175071477890015, -0.0011878393124789, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009730583988130093, 0.0, 0.0, 0.0
6971, 0.0004459144838619977, 0.000819928536657244, 0.004851948004215956, 0.001908722915686667, 0.0034896351862698793, -0.0015306355198845267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011913829483091831, 0.0, 0.0, 0.0
6991, -0.00047199035179801285, 0.0008270546677522361, 0.004494867287576199, -0.0031437694560736418, 0.0030005166772753, -0.0036635592114180326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012923634611070156, 0.0, 0.0, 0.0
7011, -8.345715286850464e-06, 0.0008397265337407589, 0.0044330451637506485, -0.000444370845798403, 0.003272630274295807, -0.003645610297098756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014071129262447357, 0.0, 0.0, 0.0
7031, 0.00025081346393562853, 0.0003929680970031768, 0.0034426399506628513, 0.0013056508032605052, 0.001221572863869369, -0.008703039959073067, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014884348958730698, 0.0, 0.0, 0.0
7051, 0.0006912807584740222, 0.0015051171649247408, 0.003283220808953047, 0.0040338532999157906, 0.007837875746190548, -0.008257007226347923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014112451113760471, 0.0, 0.0, 0.0
7071, 0.0005037147202529013, 0.0006620166823267937, 0.0031329200137406588, 0.0033314621541649103, 0.003189726499840617, -0.008265677839517593, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014417504891753197, 0.0, 0.0, 0.0
7091, 0.0007268837653100491, 0.0015702915843576193, 0.0029579258989542723, 0.00487910769879818, 0.008146879263222218, -0.0078892158344388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016361281275749207, 0.0, 0.0, 0.0
7111, 0.0007071562577039003, 0.0015450079226866364, 0.0028229590971022844, 0.004169343039393425, 0.007415939588099718, -0.007578110322356224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015281947329640388, 0.0, 0.0, 0.0
7131, 0.0006611566641367972, 0.0013205367140471935, 0.004048114642500877, 0.0038218742702156305, 0.005824731197208166, -0.0003922576433978975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015144436620175838, 0.0, 0.0, 0.0
7151, -0.00045176714775152504, -0.0002476745576132089, 0.004063947591930628, -0.0024112085811793804, -0.0026782408822327852, 8.953856740845367e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01309439167380333, 0.0, 0.0, 0.0
7171, -0.0014071222394704819, -0.00025151119916699827, 0.004873957484960556, -0.006556848529726267, -0.0021236026659607887, 0.004146062768995762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010892437770962715, 0.0, 0.0, 0.0
7191, 0.0006812593783251941, 0.0016735653625801206, 0.0049926177598536015, 0.005217085592448711, 0.00815952941775322, 0.004317072685807943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010472213849425316, 0.0, 0.0, 0.0
7211, -0.001475419383496046, 0.00026439264183864, 0.005080502480268478, -0.006814352236688137, 0.0001324162440141663, 0.004354383330792189, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010241101495921612, 0.0, 0.0, 0.0
7231, 0.0006917149876244366, 0.0017837531631812453, 0.005200721323490143, 0.004455696791410446, 0.00787980854511261, 0.004841360729187727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011170715093612671, 0.0, 0.0, 0.0
7251, -0.0005181559827178717, 0.0005690808757208288, 0.004827651660889387, -0.002236818429082632, 0.0012735769851133227, 0.0025543877854943275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011242952197790146, 0.0, 0.0, 0.0
7271, 0.00044115117634646595, 0.0010561341186985373, 0.004897234030067921, 0.0029113367199897766, 0.004103723913431168, 0.002794560743495822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01424353662878275, 0.0, 0.0, 0.0
