timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop
10296, 112277.7265625, 145626.453125, 89112.6953125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10316, 112312.859375, 145645.75, 89141.359375, 110432.6015625, 136805.828125, 93359.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10336, 112327.9140625, 145662.375, 89155.71875, 110451.125, 136824.015625, 93382.0234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10356, 112356.6015625, 145681.296875, 89176.2734375, 110470.34375, 136849.03125, 93397.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10376, 112377.3984375, 145711.65625, 89192.15625, 110491.0078125, 136874.21875, 93422.140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10396, 112403.21875, 145712.609375, 89210.765625, 110500.296875, 136881.5625, 93432.0546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10416, 112426.890625, 145738.828125, 89222.40625, 110520.21875, 136910.609375, 93451.5859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10436, 112436.21875, 145726.4375, 89235.9921875, 110535.21875, 136925.484375, 93460.28125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10456, 112451.28125, 145750.84375, 89243.7578125, 110548.0390625, 136934.578125, 93476.609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10476, 112462.7578125, 145762.375, 89248.0, 110556.5859375, 136954.0, 93480.1171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10496, 112489.3046875, 145775.71875, 89266.625, 110575.8125, 136956.796875, 93493.2421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10516, 112505.0859375, 145793.6875, 89270.5, 110580.828125, 136979.015625, 93500.4140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10536, 112520.875, 145802.90625, 89278.265625, 110599.3671875, 136984.09375, 93505.609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10556, 112539.53125, 145809.34375, 89284.09375, 110603.640625, 136990.390625, 93520.71875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
