timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, std, mean, laserFront
8405, 0.0020042716059833765, -0.0002863738627638668, 9.92072164081037e-05, 0.00784748699516058, -0.00279026385396719, 0.0006497479043900967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8425, 0.001958920154720545, 0.00026281384634785354, 0.00012438488192856312, 0.007603289093822241, 0.00017634753021411598, 0.0006923027103766799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04671742022037506, 0, 0, 0.0
8445, 0.0009043461177498102, 0.0002608728245832026, 8.497720409650356e-05, 0.0017237004358321428, 0.00028387265047058463, 0.00019521724607329816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04663771018385887, 0, 0, 0.0
8465, 0.0019952580332756042, 0.0002748425758909434, 9.459146531298757e-05, 0.0076760463416576385, 0.0003395357634872198, 0.0002623418695293367, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047079622745513916, 0, 0, 0.0
8485, 0.00094084587180987, 0.0002770159626379609, 0.00010420851322123781, 0.0025970102287828922, 0.00023541109112557024, 0.0001227691536769271, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04726804792881012, 0, 0, 0.0
8505, 0.0009983935160562396, 0.0002838903747033328, 6.111719267209992e-05, 0.0029798310715705156, 0.00038736913120374084, -0.00021067881607450545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04690065607428551, 0, 0, 0.0
8525, 0.0006690770969726145, -2.712591231102124e-05, 6.554585706908256e-05, 0.001576108275912702, -0.0010660401312634349, -9.482035966357216e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04858392849564552, 0, 0, 0.0
8545, 0.0009460902656428516, 0.0016803236212581396, 5.049494211561978e-05, 0.002996930619701743, 0.00704322662204504, 2.758834511951136e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04944135621190071, 0, 0, 0.0
8565, 0.0011904332786798477, 0.00025848369114100933, 6.811750063207e-05, 0.004428799729794264, 0.00017939602548722178, 0.00047222228022292256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.048382002860307693, 0, 0, 0.0
8585, 0.0016881611663848162, 0.0007891784189268947, 5.873351256013848e-05, 0.0066320947371423244, 0.0029219917487353086, 0.0006048539071343839, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04772884398698807, 0, 0, 0.0
8605, 0.001141250366345048, 0.0002412154572084546, 7.24091223673895e-05, 0.004191339015960693, 0.0003421151195652783, 0.0004823643248528242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0551157183945179, 0, 0, 0.0
8625, 0.0020086884032934904, -1.4193403330864385e-05, 5.254279312794097e-05, 0.00879590306431055, -0.00035532863694243133, 0.0003339402028359473, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05027702823281288, 0, 0, 0.0
8645, -0.00014626789197791368, -1.8682768541111727e-06, 7.813232514308766e-05, -0.0018897183472290635, -0.0001195417353301309, 0.0004913971060886979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053335707634687424, 0, 0, 0.0
8665, 0.00012924321345053613, 0.00025528742116875947, 7.462657958967611e-05, -0.000789170153439045, 0.001245526596903801, 0.00027745330589823425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05252781882882118, 0, 0, 0.0
8685, 0.0016567143611609936, -4.914569217362441e-06, 9.152247366728261e-05, 0.006982921157032251, 0.00015162046474870294, 0.0003961400652769953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05228903517127037, 0, 0, 0.0
8705, 0.001989892916753888, 8.360340871149674e-06, 9.82692145043984e-05, 0.008962818421423435, 0.0007361369789578021, 0.0001302447635680437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05326146259903908, 0, 0, 0.0
8725, 0.0021752663888037205, 2.37592921621399e-05, 5.897092341911048e-05, 0.009565995074808598, 0.001150297001004219, -0.0002986806211993098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05367828533053398, 0, 0, 0.0
8745, 0.002105982042849064, 0.0005857775686308742, 5.463376874104142e-05, 0.009009478613734245, 0.004566188436001539, -0.0004328079812694341, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.054400693625211716, 0, 0, 0.0
8765, 0.0020563234575092793, 0.00055501121096313, 2.5554032617947087e-05, 0.00851138774305582, 0.004460486117750406, -0.0007826027576811612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0550743043422699, 0, 0, 0.0
8785, 0.001738532679155469, 5.560843419516459e-06, 2.0203571693855338e-05, 0.0067897699773311615, 0.001643369090743363, -0.0003642452065832913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05434795469045639, 0, 0, 0.0
8805, 0.00206542550586164, 0.0002726063539739698, 1.072229406418046e-05, 0.008432917296886444, 0.002873794175684452, -0.00010188057058257982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05506790056824684, 0, 0, 0.0
8825, 0.0021068917121738195, 1.2804312063963152e-05, 7.95883170212619e-06, 0.008394976146519184, 0.0019047503592446446, -0.00041807990055531263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05452495813369751, 0, 0, 0.0
8845, 0.0020586641039699316, 0.0002871885080821812, 7.045862730592489e-06, 0.008079846389591694, 0.0036857814993709326, -0.0001991698081837967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05257547274231911, 0, 0, 0.0
8865, 0.0009419837733730674, 0.00021402617858257145, 1.0878373359446414e-05, 0.002008606679737568, 0.003195426892489195, -0.00024517643032595515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05121142789721489, 0, 0, 0.0
8885, 0.0019957309123128653, 0.00023951279581524432, 1.1128206097055227e-05, 0.00717249047011137, 0.0034589667338877916, 0.00021274366008583456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050614386796951294, 0, 0, 0.0
8905, 0.001959940418601036, -2.5201008611475118e-05, 3.1306888558901846e-05, 0.007101341150701046, 0.00214099301956594, 0.0006357546662911773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05110007897019386, 0, 0, 0.0
8925, 0.0012382223503664136, 0.00024371467588935047, 5.050607069279067e-05, 0.003108781762421131, 0.0037298034876585007, 0.0006048487266525626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05093821883201599, 0, 0, 0.0
8945, 0.0018099365988746285, 0.0005355308530852199, 4.7615736548323184e-05, 0.0061374809592962265, 0.005280718673020601, 0.0007406924851238728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.052643101662397385, 0, 0, 0.0
