timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, preprocesswhisker1_1, preprocesswhisker1_2, preprocesswhisker1_3, preprocesswhisker2_1, preprocesswhisker2_2, preprocesswhisker2_3, roll, pitch
12052, 0.0026037758216261864, -0.0005788473645225167, 0.002171600004658103, 0.005666001234203577, 0.0016515214229002595, 0.0019599334336817265, 114736.796875, 149626.3125, 91070.078125, 111679.71875, 137303.609375, 96664.8671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16786031424999237, 2.411888360977173
12072, 0.0026124611031264067, -0.0009155661100521684, 0.002555623184889555, 0.005609715823084116, 1.9728002371266484e-05, 0.0041270507499575615, 114737.5, 149626.3125, 91068.90625, 111677.5703125, 137300.8125, 96661.59375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14303484559059143, 2.409330129623413
12092, 0.00273327948525548, -0.0009168423712253571, 0.0026369907427579165, 0.006132766138762236, -8.188751235138625e-05, 0.004098404664546251, 114738.9609375, 149626.75, 91063.0234375, 111676.1171875, 137305.359375, 96666.8828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14449651539325714, 2.4010491371154785
12112, 0.002762189134955406, -0.0012983182677999139, 0.0020384215749800205, 0.006456134840846062, -0.001813584240153432, 0.0005777294863946736, 114731.0078125, 149632.796875, 91064.984375, 111676.8828125, 137301.328125, 96666.8828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15810167789459229, 2.402642011642456
12132, 0.002902513137087226, -0.0013393658446148038, 0.002053226577118039, 0.007115716114640236, -0.002221574541181326, 0.0008629221119917929, 114739.671875, 149631.375, 91069.6953125, 111684.6953125, 137300.8125, 96666.8828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15573294460773468, 2.400205612182617
12152, 0.002756095491349697, -0.0009394531371071935, 0.002446631668135524, 0.0065615419298410416, -0.00047364068450406194, 0.00284657278098166, 114736.046875, 149641.59375, 91068.90625, 111681.859375, 137299.0625, 96668.3984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12781769037246704, 2.3976593017578125
12172, 0.0028960288036614656, -0.0009450199431739748, 0.0025049876421689987, 0.007242941297590733, -0.000767670338973403, 0.0027861616108566523, 114741.8359375, 149634.21875, 91066.9453125, 111684.6953125, 137300.8125, 96667.640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1428866982460022, 2.3998467922210693
12192, 0.002792129758745432, -0.0009685846162028611, 0.0019442844204604626, 0.0066621871665120125, -0.0007167416624724865, -0.0006155940354801714, 114746.171875, 149637.859375, 91070.8671875, 111682.5546875, 137298.015625, 96671.1640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1719297468662262, 2.3962182998657227
12212, 0.0029280423186719418, -0.0009741118992678821, 0.0019328090129420161, 0.007017980329692364, -0.000988104729913175, -0.00047868615365587175, 114752.671875, 149636.0, 91064.984375, 111686.1484375, 137295.03125, 96675.703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14965303242206573, 2.3957085609436035
12232, 0.003057467984035611, -0.0009839667472988367, 0.0023385067470371723, 0.007292848080396652, -0.000914363656193018, 0.002261020941659808, 114749.796875, 149644.359375, 91064.984375, 111692.578125, 137309.90625, 96676.9609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1528577208518982, 2.393672466278076
12252, 0.0030408664606511593, -0.0014481962425634265, 0.002389265224337578, 0.007120057474821806, -0.002721567405387759, 0.002760989824309945, 114754.0859375, 149637.859375, 91063.8125, 111684.6953125, 137303.609375, 96674.1953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15166234970092773, 2.3862764835357666
12272, 0.0030451153870671988, -0.0005558455595746636, 0.002448970451951027, 0.007163049187511206, 0.0018068773206323385, 0.002953434130176902, 114751.9609375, 149642.484375, 91068.90625, 111693.2734375, 137298.53125, 96674.4453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17000164091587067, 2.390648126602173
12292, 0.002899440238252282, -0.0009908591164276004, 0.0019105687970295548, 0.00678147142753005, -0.0002461141557432711, -0.0002839973312802613, 114751.9140625, 149639.734375, 91066.15625, 111688.984375, 137307.625, 96672.9296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1677376627922058, 2.395923376083374
12312, 0.0030521806329488754, -0.0009984292555600405, 0.001905633369460702, 0.007470336742699146, -0.00031718684476800263, -0.00039045957964845, 114754.8359375, 149646.671875, 91065.7734375, 111688.2890625, 137296.78125, 96677.71875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15361501276493073, 2.396667242050171
12332, 0.0031446258071810007, -0.001011996646411717, 0.004013906233012676, 0.0077082146890461445, -0.0005482053966261446, 0.010429004207253456, 114759.171875, 149645.25, 91066.9453125, 111693.9609375, 137299.0625, 96677.71875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15469972789287567, 2.3943004608154297
12352, 0.0032977410592138767, -0.0010263804579153657, 0.004221185110509396, 0.004928664304316044, -0.0009493546676822007, 0.009906592778861523, 114759.171875, 149642.046875, 91074.7890625, 111695.4140625, 137303.609375, 96680.9921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1579684168100357, 2.3882155418395996
12372, 0.0029445865657180548, -0.001473141717724502, 0.0027498260606080294, -0.005176025442779064, -0.0033000565599650145, 0.00919139850884676, 114757.7109375, 149644.796875, 91078.7109375, 111695.4140625, 137298.53125, 96678.9765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17058713734149933, 2.4178974628448486
12392, 0.006584279704838991, -0.0010517846094444394, 0.003084952011704445, 0.0008856026106514037, -0.0021406770683825016, 0.019926009699702263, 114764.2578125, 149644.359375, 91070.8671875, 111702.6015625, 137292.234375, 96680.9921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1965099275112152, 2.5897464752197266
12412, 0.00846560113132, -0.0016999777872115374, 0.002641107188537717, -0.0016884078504517674, -0.005441303830593824, 0.041158437728881836, 114768.546875, 149644.359375, 91068.90625, 111709.7265625, 137298.53125, 96680.9921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2609560787677765, 2.708289623260498
12432, 0.009891503490507603, 0.003442333312705159, 0.004098699893802404, -0.006014109123498201, 0.01626223884522915, 0.1032489687204361, 114766.375, 149650.84375, 91063.8125, 111703.9921875, 137299.0625, 96676.4609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22034339606761932, 2.2335448265075684
12452, 0.024432551115751266, -0.0010414004791527987, 0.006647014990448952, 0.0492900013923645, -0.003156006569042802, 0.1882476657629013, 114775.046875, 149651.296875, 91060.2734375, 111707.5859375, 137293.984375, 96678.9765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026274733245372772, 0.8326969742774963
