timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront, KFwhisker1, KFwhisker2
20918, 0.11611831188201904, -0.2158309519290924, 0.01427215151488781, 0.013352734968066216, 0.004864503163844347, -0.0012154236901551485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20938, 0.11606185883283615, -0.21538445353507996, 0.01424379926174879, 0.012890912592411041, 0.006812583189457655, -0.00157542631495744, 127428.1015625, 155912.734375, 86719.6875, 124786.6796875, 139924.9375, 100699.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.997645854949951, 0.0, 0.0, 0.0
20958, 0.11608244478702545, -0.2158403992652893, 0.014125696383416653, 0.01292424462735653, 0.005033076740801334, -0.0018863655859604478, 127422.078125, 155914.640625, 86722.3984375, 124788.890625, 139932.765625, 100700.1328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.98721170425415, 0.0, 0.0, 0.0
20978, 0.11602891981601715, -0.21539878845214844, 0.01409124955534935, 0.012670408934354782, 0.007074643392115831, -0.0016684775473549962, 127425.6015625, 155916.53125, 86714.796875, 124785.734375, 139924.21875, 100698.609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.977020263671875, 0.0, 0.0, 0.0
20998, 0.11605753749608994, -0.21584276854991913, 0.014036770910024643, 0.012540019117295742, 0.004963190294802189, -0.001736300764605403, 127426.5234375, 155912.734375, 86719.6875, 124784.46875, 139934.0, 100694.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.9675421714782715, 0.0, 0.0, 0.0
21018, 0.11618519574403763, -0.2157912254333496, 0.014019829221069813, 0.012991643510758877, 0.005344660021364689, -0.0016524343518540263, 127430.9765625, 155910.828125, 86719.6875, 124787.3125, 139922.484375, 100695.28125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.956079959869385, 0.0, 0.0, 0.0
21038, 0.11645488440990448, -0.2156810462474823, 0.01398622989654541, 0.014033413492143154, 0.0056429156102240086, -0.0016770263900980353, 127427.1796875, 155912.734375, 86724.296875, 124784.46875, 139936.265625, 100696.046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.945002555847168, 0.0, 0.0, 0.0
21058, 0.115883968770504, -0.2158009260892868, 0.014381649903953075, 0.011589069850742817, 0.005548426415771246, 0.0006181534845381975, 127425.875, 155916.53125, 86724.296875, 124784.46875, 139925.96875, 100693.2421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.937034606933594, 0.0, 0.0, 0.0
21078, 0.1157887652516365, -0.21536362171173096, 0.014390691183507442, 0.010962831787765026, 0.007485908456146717, 0.0005247317021712661, 127427.1796875, 155910.828125, 86734.078125, 124789.5234375, 139920.921875, 100698.609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.932558536529541, 0.0, 0.0, 0.0
21098, 0.11601703613996506, -0.21520628035068512, 0.014246564358472824, 0.011341612786054611, 0.00761175062507391, 1.862403041741345e-05, 127424.3046875, 155912.734375, 86728.9140625, 124778.46875, 139925.453125, 100690.671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.919162273406982, 0.0, 0.0, 0.0
21118, 0.11619389802217484, -0.21492455899715424, 0.014253255911171436, 0.011185876093804836, 0.008903217501938343, 0.00030688499100506306, 127423.6484375, 155914.640625, 86730.28125, 124780.046875, 139928.9375, 100698.8515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.903665065765381, 0.0, 0.0, 0.0
21138, 0.11572400480508804, -0.21499890089035034, 0.01416105404496193, 0.008850076235830784, 0.008727963082492352, -0.00022183640976436436, 127425.2265625, 155912.734375, 86728.9140625, 124784.46875, 139925.453125, 100693.2421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.894863128662109, 0.0, 0.0, 0.0
21158, 0.11577142030000687, -0.21542738378047943, 0.014159326441586018, 0.009167707525193691, 0.007104275748133659, -0.00035198251134715974, 127424.3046875, 155920.34375, 86731.09375, 124780.046875, 139924.21875, 100699.8984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.885895729064941, 0.0, 0.0, 0.0
21178, 0.11605577915906906, -0.21593829989433289, 0.014095746912062168, 0.010235728695988655, 0.005168031435459852, -0.0005704089417122304, 127421.4296875, 155918.4375, 86730.0, 124783.5234375, 139927.71875, 100697.8515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.875901222229004, 0.0, 0.0, 0.0
21198, 0.11627193540334702, -0.2158275842666626, 0.014084500260651112, 0.011153578758239746, 0.006211837287992239, -0.0002083092840621248, 127428.1015625, 155914.640625, 86725.109375, 124780.6796875, 139923.1875, 100698.609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.869636535644531, 0.0, 0.0, 0.0
21218, 0.11648188531398773, -0.21571670472621918, 0.014809215441346169, 0.01186640840023756, 0.006475367583334446, 0.0030785060953348875, 127424.953125, 155914.640625, 86725.390625, 124787.3125, 139922.65625, 100694.5234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.860626697540283, 0.0, 0.0, 0.0
21238, 0.11637008935213089, -0.21525098383426666, 0.014878624118864536, 0.011184451170265675, 0.008248255588114262, 0.0033809132874011993, 127429.3984375, 155916.53125, 86726.203125, 124782.2578125, 139927.203125, 100691.1953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.849684715270996, 0.0, 0.0, 0.0
21258, 0.11661721020936966, -0.21506960690021515, 0.014594116248190403, 0.012313461862504482, 0.009119734168052673, 0.0013806356582790613, 127418.2734375, 155914.640625, 86732.9921875, 124782.890625, 139932.25, 100689.9140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.840526580810547, 0.0, 0.0, 0.0
21278, 0.11600449681282043, -0.2151324301958084, 0.014625160954892635, 0.009703508578240871, 0.00892170425504446, 0.0010737557895481586, 127425.875, 155916.53125, 86734.890625, 124782.2578125, 139932.25, 100695.28125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.832794666290283, 0.0, 0.0, 0.0
21298, 0.1162075325846672, -0.2149447500705719, 0.014645672403275967, 0.010954896919429302, 0.009414189495146275, 0.0008248189114965498, 127418.2734375, 155914.640625, 86728.1015625, 124783.828125, 139927.71875, 100695.28125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.822515964508057, 0.0, 0.0, 0.0
