timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop
11274, 108534.546875, 142087.6875, 91267.484375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11295, 108540.203125, 142092.578125, 91273.3828125, 106044.5625, 136147.65625, 90407.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11314, 108545.859375, 142102.796875, 91267.84375, 106038.2734375, 136149.9375, 90416.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11335, 108545.859375, 142094.09375, 91271.0, 106047.375, 136149.40625, 90419.90625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11355, 108560.7421875, 142099.1875, 91274.15625, 106050.8984375, 136158.515625, 90417.1875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11374, 108561.46875, 142111.484375, 91267.0703125, 106055.0859375, 136162.546875, 90419.90625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11394, 108560.7421875, 142112.78125, 91269.0390625, 106045.9765625, 136152.921875, 90416.7578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11415, 108567.125, 142113.296875, 91274.9375, 106061.3984375, 136153.96875, 90426.953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11434, 108572.0546875, 142113.296875, 91272.1953125, 106056.5, 136153.96875, 90429.6640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11456, 108571.375, 142120.1875, 91274.15625, 106060.0, 136160.265625, 90432.3828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11474, 108575.6328125, 142128.890625, 91269.4453125, 106068.421875, 136162.015625, 90432.8125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
