timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop, roll, pitch
19594, 0.003966992255300283, -0.0006681515951640904, 0.0007170794415287673, 0.008367471396923065, -0.0004084354150108993, -9.372497879667208e-05, 104125.0703125, 140446.828125, 92878.9140625, 99247.1875, 134081.78125, 89165.0234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.1835663616657257, 2.5771677494049072
19614, 0.0038552216719835997, -0.0006267536082305014, 0.0007288428023457527, 0.007333225570619106, -4.4621167035074905e-05, -8.393808093387634e-05, 104121.5, 140455.515625, 92880.90625, 99247.921875, 134081.25, 89160.71875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.16213075816631317, 2.542747974395752
19634, 0.004228107165545225, -0.0006333412602543831, 0.0007257069228217006, 0.008968084119260311, -0.00018148597155231982, -0.00012760302342940122, 104115.21875, 140448.609375, 92880.140625, 99245.875, 134081.78125, 89163.4140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.19174043834209442, 2.5940723419189453
19654, 0.003885153913870454, -0.0006431498914025724, 0.0008441735408268869, 0.007476404309272766, -0.000690649205353111, 0.0008522961288690567, 104115.9609375, 140455.515625, 92883.65625, 99251.2890625, 134089.796875, 89162.65625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.1959783434867859, 2.5805888175964355
19674, 0.004040723200887442, -0.0006486982456408441, 0.000863580615259707, 0.007676750421524048, -2.2752967197448015e-05, 0.000966824300121516, 104114.6015625, 140446.828125, 92878.9140625, 99249.96875, 134084.578125, 89161.4765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.1946641206741333, 2.5955021381378174
19694, 0.004788064397871494, -0.0007609898457303643, 0.0009700977825559676, 0.0066834441386163235, 0.0007237168028950691, 0.006465117912739515, 104115.34375, 140445.03125, 92876.1640625, 99246.6015625, 134077.234375, 89158.3515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.19177688658237457, 2.5499351024627686
19714, 0.005672425031661987, -0.0005214108387008309, 0.0012045474722981453, 0.0010693916119635105, 0.002229008125141263, 0.01688837818801403, 104113.8671875, 140446.828125, 92868.984375, 99244.5546875, 134080.03125, 89158.3515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.11467822641134262, 2.691591501235962
19734, 0.007413999177515507, -0.004476330243051052, 0.0010286258766427636, -0.0006101888720877469, -0.017010370269417763, 0.033302560448646545, 104118.0546875, 140455.515625, 92868.21875, 99253.3359375, 134080.03125, 89163.4140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7939683794975281, 2.4223530292510986
19754, 0.008052960969507694, -0.007043952122330666, 0.0018502908060327172, -0.00506420386955142, -0.03269660845398903, 0.05681530758738518, 104118.0546875, 140449.125, 92876.1640625, 99243.234375, 134074.421875, 89155.65625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.6547958850860596, 1.9976985454559326
19774, 0.01740068383514881, -0.011731292121112347, 0.0025241035036742687, 0.03440549597144127, -0.0626768097281456, 0.08663742244243622, 104119.53125, 140442.21875, 92868.984375, 99252.015625, 134081.25, 89159.109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.3229384422302246, 0.35431525111198425
19794, 0.017869750037789345, -0.017401723191142082, 0.004231072496622801, 0.03624806925654411, -0.09863124042749405, 0.11872969567775726, 104127.78125, 140455.515625, 92859.0546875, 99256.84375, 134072.6875, 89169.234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.289176940917969, -0.910821795463562
19814, 0.01872558705508709, -0.024960605427622795, 0.00787134189158678, 0.04421393200755119, -0.14237435162067413, 0.1488349437713623, 104113.8671875, 140453.71875, 92870.203125, 99269.859375, 134072.6875, 89168.4765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 5.014576435089111, -2.103806257247925
19834, 0.016851453110575676, -0.03128737211227417, 0.010440298356115818, 0.04165263473987579, -0.1767926812171936, 0.13617125153541565, 104115.21875, 140448.609375, 92874.9453125, 99281.4140625, 134081.25, 89171.1796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 5.9282612800598145, -3.627260208129883
19854, 0.017104433849453926, -0.03780070319771767, 0.01207730919122696, 0.05139749124646187, -0.2080765813589096, 0.09010008722543716, 104113.8671875, 140453.71875, 92870.203125, 99281.4140625, 134076.703125, 89177.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 7.0659074783325195, -5.026221752166748
19874, 0.018655378371477127, -0.044654570519924164, 0.015095381066203117, 0.07131098955869675, -0.242182195186615, 0.07270455360412598, 104115.9609375, 140449.625, 92861.8046875, 99279.3671875, 134079.5, 89171.9375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 7.458527088165283, -5.624882221221924
19894, 0.020891254767775536, -0.05079273879528046, 0.016233671456575394, 0.09638171643018723, -0.2716929018497467, 0.09035457670688629, 104106.96875, 140453.21875, 92870.96875, 99274.546875, 134074.953125, 89175.8203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 6.277068138122559, -5.1573662757873535
19914, 0.023960625752806664, -0.05777202174067497, 0.02164776809513569, 0.12272294610738754, -0.2962401211261749, 0.14514636993408203, 104104.1328125, 140447.328125, 92875.7109375, 99270.4453125, 134080.03125, 89177.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.488079071044922, -4.953015327453613
19934, 0.027191853150725365, -0.06275002658367157, 0.025145843625068665, 0.1505451202392578, -0.30082210898399353, 0.1873515248298645, 104109.6796875, 140458.328125, 92863.7890625, 99255.5234375, 134088.0625, 89175.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.5193045139312744, -6.018791675567627
19954, 0.03074326366186142, -0.06852686405181885, 0.029677050188183784, 0.18157422542572021, -0.29911568760871887, 0.24512779712677002, 104113.25, 140458.828125, 92872.9609375, 99258.890625, 134090.328125, 89180.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.012524526566267014, -6.774011135101318
19974, 0.03492967039346695, -0.0713108479976654, 0.0357355959713459, 0.212948739528656, -0.27222293615341187, 0.2996356189250946, 104122.2421875, 140451.9375, 92868.984375, 99233.0, 134089.125, 89184.7578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.704005479812622, -7.1090474128723145
19994, 0.03993264213204384, -0.07506528496742249, 0.04540608078241348, 0.24358955025672913, -0.24609139561653137, 0.358681321144104, 104122.9765625, 140449.125, 92859.0546875, 99243.828125, 134086.328125, 89189.3984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -3.230438709259033, -7.048459529876709
20014, 0.0449632853269577, -0.0769028291106224, 0.053302571177482605, 0.26934921741485596, -0.208496555685997, 0.39271849393844604, 104117.4375, 140449.125, 92870.203125, 99228.171875, 134092.609375, 89195.2265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -4.824764251708984, -6.691957950592041
20034, 0.04996943101286888, -0.07819066941738129, 0.0657448098063469, 0.28785571455955505, -0.16503112018108368, 0.4363209903240204, 104108.3203125, 140451.421875, 92871.734375, 99238.4140625, 134086.859375, 89200.2890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -6.031181812286377, -6.091678142547607
20054, 0.0558287613093853, -0.07671251893043518, 0.07458949834108353, 0.30652227997779846, -0.11228589713573456, 0.43850845098495483, 104107.703125, 140454.234375, 92872.5078125, 99247.3359375, 134086.859375, 89197.1640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -6.9810404777526855, -5.284267425537109
20074, 0.06131797283887863, -0.07624698430299759, 0.0839628353714943, 0.3161448538303375, -0.06889119744300842, 0.43414023518562317, 104112.5078125, 140442.21875, 92874.4921875, 99270.4453125, 134081.78125, 89194.0390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -7.572586536407471, -4.2413716316223145
20094, 0.06663549691438675, -0.07525201886892319, 0.0950731486082077, 0.31983712315559387, -0.02716745436191559, 0.434902548789978, 104111.15625, 140454.75, 92880.140625, 99297.8046875, 134080.578125, 89198.34375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -7.767999172210693, -2.995786666870117
20114, 0.0706934854388237, -0.07349179685115814, 0.10398250073194504, 0.31290319561958313, 0.011836815625429153, 0.41859328746795654, 104114.6015625, 140451.9375, 92863.3359375, 99312.140625, 134080.03125, 89185.515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -7.766229629516602, -1.617148756980896
20134, 0.07422929257154465, -0.07143950462341309, 0.11066484451293945, 0.3009495139122009, 0.044940248131752014, 0.38481417298316956, 104128.5234375, 140456.53125, 92852.640625, 99317.6953125, 134076.5625, 89185.515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -7.531914710998535, -0.246368408203125
20154, 0.0784090906381607, -0.06905453652143478, 0.11815932393074036, 0.2895256578922272, 0.0753200426697731, 0.3576664328575134, 104129.2578125, 140449.625, 92845.9140625, 99312.8671875, 134081.78125, 89189.3984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -7.1424174308776855, 1.0445748567581177
20174, 0.08082284033298492, -0.06739801168441772, 0.12350411713123322, 0.2667604386806488, 0.09639666974544525, 0.32377147674560547, 104139.734375, 140454.234375, 92837.96875, 99284.921875, 134082.3125, 89190.15625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -6.598553657531738, 2.207927942276001
20194, 0.08545389026403427, -0.06433096528053284, 0.12965352833271027, 0.2546412944793701, 0.12060757726430893, 0.3000124394893646, 104143.921875, 140460.625, 92839.953125, 99285.515625, 134081.25, 89195.2265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -5.985998153686523, 3.0762500762939453
20214, 0.08960722386837006, -0.06099679693579674, 0.13320544362068176, 0.24021604657173157, 0.1416737586259842, 0.26727211475372314, 104153.03125, 140450.140625, 92832.7734375, 99271.90625, 134084.578125, 89202.5625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -5.373754024505615, 3.6938509941101074
20234, 0.09365318715572357, -0.05762430652976036, 0.1383444219827652, 0.22429676353931427, 0.1587282419204712, 0.24844031035900116, 104143.921875, 140449.625, 92847.8984375, 99262.984375, 134082.3125, 89199.859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -4.616840362548828, 4.055487632751465
20254, 0.09583663195371628, -0.05378308892250061, 0.1396249681711197, 0.2014196366071701, 0.17560823261737823, 0.21460305154323578, 104141.9453125, 140443.234375, 92835.53125, 99274.546875, 134080.03125, 89200.6171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -3.8898653984069824, 4.207779884338379
20274, 0.0990544855594635, -0.049407538026571274, 0.14378245174884796, 0.18405143916606903, 0.19045597314834595, 0.20580604672431946, 104125.8125, 140450.65625, 92854.171875, 99274.6875, 134076.03125, 89197.921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -3.161540985107422, 4.272961616516113
20374, 0.11034747213125229, -0.026611948385834694, 0.16229039430618286, 0.10221151262521744, 0.2189122587442398, 0.19765223562717438, 104120.8828125, 140450.140625, 92843.9296875, 99293.1171875, 134080.03125, 89201.8046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.23428337275981903, 3.7724058628082275
20394, 0.11189763993024826, -0.02248956449329853, 0.16578370332717896, 0.0884702131152153, 0.2150699347257614, 0.19822187721729279, 104120.8828125, 140450.140625, 92843.9296875, 99293.1171875, 134080.03125, 89201.8046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.23428337275981903, 3.7724058628082275
20414, 0.1135399267077446, -0.017986880615353584, 0.16975200176239014, 0.07741378992795944, 0.2112276703119278, 0.19969947636127472, 104120.8828125, 140450.140625, 92843.9296875, 99293.1171875, 134080.03125, 89201.8046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.23428337275981903, 3.7724058628082275
20434, 0.11473511159420013, -0.013951177708804607, 0.17267324030399323, 0.06651326268911362, 0.20485365390777588, 0.19295862317085266, 104120.8828125, 140450.140625, 92843.9296875, 99293.1171875, 134080.03125, 89201.8046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.23428337275981903, 3.7724058628082275
20454, 0.11546150594949722, -0.00966880563646555, 0.17673566937446594, 0.05492044612765312, 0.19730406999588013, 0.1924707591533661, 104120.8828125, 140450.140625, 92843.9296875, 99293.1171875, 134080.03125, 89201.8046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.23428337275981903, 3.7724058628082275
20474, 0.11657217890024185, -0.005864820908755064, 0.17996054887771606, 0.04773222655057907, 0.1889549046754837, 0.18558038771152496, 104120.8828125, 140450.140625, 92843.9296875, 99293.1171875, 134080.03125, 89201.8046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.23428337275981903, 3.7724058628082275
20494, 0.11714725196361542, -0.0022940346971154213, 0.18366049230098724, 0.039736855775117874, 0.1792832762002945, 0.18391303718090057, 104120.8828125, 140450.140625, 92843.9296875, 99293.1171875, 134080.03125, 89201.8046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.23428337275981903, 3.7724058628082275
20654, 0.11703670769929886, 0.015748944133520126, 0.20332016050815582, -0.004049778450280428, 0.08002045750617981, 0.1332821100950241, 104107.828125, 140446.5625, 92844.2421875, 99302.0390625, 134078.296875, 89204.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.2828547954559326, 0.7613008618354797
20674, 0.11662705987691879, 0.01683066040277481, 0.20599794387817383, -0.007117851637303829, 0.06796326488256454, 0.13448680937290192, 104107.828125, 140446.5625, 92844.2421875, 99302.0390625, 134078.296875, 89204.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.2828547954559326, 0.7613008618354797
20694, 0.11623192578554153, 0.0177724938839674, 0.20842640101909637, -0.009289969690144062, 0.05692944675683975, 0.1331167072057724, 104107.828125, 140446.5625, 92844.2421875, 99302.0390625, 134078.296875, 89204.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.2828547954559326, 0.7613008618354797
20714, 0.11549341678619385, 0.0187882948666811, 0.211122527718544, -0.01189600583165884, 0.04718590900301933, 0.1357736438512802, 104107.828125, 140446.5625, 92844.2421875, 99302.0390625, 134078.296875, 89204.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.2828547954559326, 0.7613008618354797
20734, 0.11525397002696991, 0.019642697647213936, 0.213857501745224, -0.012037972919642925, 0.038376837968826294, 0.13682594895362854, 104107.828125, 140446.5625, 92844.2421875, 99302.0390625, 134078.296875, 89204.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.2828547954559326, 0.7613008618354797
20754, 0.11525756865739822, 0.02041676826775074, 0.21625298261642456, -0.01102994941174984, 0.030643155798316002, 0.1363750696182251, 104107.828125, 140446.5625, 92844.2421875, 99302.0390625, 134078.296875, 89204.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.2828547954559326, 0.7613008618354797
20934, 0.11590691655874252, 0.009150738827884197, 0.24327614903450012, -0.006390322931110859, -0.036459993571043015, 0.1291414052248001, 104102.8984375, 140439.65625, 92810.0234375, 99272.640625, 134060.65625, 89221.546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.43923917412757874, 0.12932147085666656
20954, 0.1150534376502037, 0.009199300780892372, 0.24576620757579803, -0.009588145650923252, -0.03435152396559715, 0.12006131559610367, 104102.8984375, 140439.65625, 92810.0234375, 99272.640625, 134060.65625, 89221.546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.43923917412757874, 0.12932147085666656
20974, 0.11490216106176376, 0.008406095206737518, 0.24902431666851044, -0.01081857644021511, -0.033980779349803925, 0.11784086376428604, 104102.8984375, 140439.65625, 92810.0234375, 99272.640625, 134060.65625, 89221.546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.43923917412757874, 0.12932147085666656
20994, 0.11413241177797318, 0.007334780413657427, 0.25134605169296265, -0.014125318266451359, -0.03400713950395584, 0.11363141983747482, 104102.8984375, 140439.65625, 92810.0234375, 99272.640625, 134060.65625, 89221.546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.43923917412757874, 0.12932147085666656
21014, 0.11336202174425125, 0.005109594203531742, 0.2533685863018036, -0.017571719363331795, -0.03702055662870407, 0.10663162916898727, 104102.8984375, 140439.65625, 92810.0234375, 99272.640625, 134060.65625, 89221.546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.43923917412757874, 0.12932147085666656
21034, 0.1130392849445343, 0.0043535358272492886, 0.25545862317085266, -0.019634965807199478, -0.03514824062585831, 0.10189170390367508, 104102.8984375, 140439.65625, 92810.0234375, 99272.640625, 134060.65625, 89221.546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.43923917412757874, 0.12932147085666656
21194, 0.10412529855966568, 0.00033142528263852, 0.2718353569507599, -0.04589135944843292, -0.01377349253743887, 0.08115679025650024, 104116.9375, 140439.65625, 92776.265625, 99265.171875, 134063.46875, 89232.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.8653864860534668, 0.43289753794670105
21214, 0.10339829325675964, 0.0004925554967485368, 0.2734315097332001, -0.046855077147483826, -0.009795332327485085, 0.0805557444691658, 104116.9375, 140439.65625, 92776.265625, 99265.171875, 134063.46875, 89232.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.8653864860534668, 0.43289753794670105
21234, 0.10240364074707031, 0.0005852613830938935, 0.27412933111190796, -0.04827592521905899, -0.00609775073826313, 0.07344463467597961, 104116.9375, 140439.65625, 92776.265625, 99265.171875, 134063.46875, 89232.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.8653864860534668, 0.43289753794670105
21254, 0.10173162072896957, 0.0005302142817527056, 0.2755749821662903, -0.04870673641562462, -0.003327653044834733, 0.07109852880239487, 104116.9375, 140439.65625, 92776.265625, 99265.171875, 134063.46875, 89232.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.8653864860534668, 0.43289753794670105
21274, 0.1007547602057457, 0.0004811675171367824, 0.2756667733192444, -0.04973328858613968, -0.0007976829656399786, 0.0630003958940506, 104116.9375, 140439.65625, 92776.265625, 99265.171875, 134063.46875, 89232.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.8653864860534668, 0.43289753794670105
21294, 0.09805260598659515, 0.0007475927704945207, 0.2769370675086975, -0.054895393550395966, 0.0023233317770063877, 0.06236722320318222, 104116.9375, 140439.65625, 92776.265625, 99265.171875, 134063.46875, 89232.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.8653864860534668, 0.43289753794670105
21474, 0.08838539570569992, 0.0036846683360636234, 0.2866847813129425, -0.051909323781728745, 0.016466248780488968, 0.05002637952566147, 104098.09375, 140438.390625, 92744.8203125, 99287.1171875, 134057.171875, 89237.40625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.16582542657852173, -0.34093350172042847
21494, 0.08814987540245056, 0.0045011877082288265, 0.2876097857952118, -0.049049727618694305, 0.017762355506420135, 0.05115191638469696, 104098.09375, 140438.390625, 92744.8203125, 99287.1171875, 134057.171875, 89237.40625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.16582542657852173, -0.34093350172042847
21514, 0.08608602732419968, 0.0049849022179841995, 0.28858935832977295, -0.05055156722664833, 0.017855729907751083, 0.04875250533223152, 104098.09375, 140438.390625, 92744.8203125, 99287.1171875, 134057.171875, 89237.40625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.16582542657852173, -0.34093350172042847
21534, 0.08550138026475906, 0.00640550721436739, 0.2899045944213867, -0.04876477271318436, 0.019839037209749222, 0.04853465408086777, 104098.09375, 140438.390625, 92744.8203125, 99287.1171875, 134057.171875, 89237.40625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.16582542657852173, -0.34093350172042847
21554, 0.08537272363901138, 0.006017159670591354, 0.290899395942688, -0.04592194780707359, 0.017641812562942505, 0.048413243144750595, 104098.09375, 140438.390625, 92744.8203125, 99287.1171875, 134057.171875, 89237.40625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.16582542657852173, -0.34093350172042847
21574, 0.08501623570919037, 0.005868968553841114, 0.2915393114089966, -0.043850868940353394, 0.01591932401061058, 0.045217499136924744, 104098.09375, 140438.390625, 92744.8203125, 99287.1171875, 134057.171875, 89237.40625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.16582542657852173, -0.34093350172042847
21734, 0.07825800031423569, 0.007917741313576698, 0.2993048429489136, -0.03881332278251648, 0.006911894306540489, 0.039374105632305145, 104084.921875, 140442.984375, 92729.703125, 99296.0390625, 134059.984375, 89240.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.38009920716285706, -0.13286150991916656
21754, 0.07748512178659439, 0.008044329471886158, 0.29980170726776123, -0.038499847054481506, 0.0057787117548286915, 0.03816778212785721, 104084.921875, 140442.984375, 92729.703125, 99296.0390625, 134059.984375, 89240.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.38009920716285706, -0.13286150991916656
21774, 0.07418274879455566, 0.007749199867248535, 0.3005172610282898, -0.04374537989497185, 0.0038590976037085056, 0.036439720541238785, 104084.921875, 140442.984375, 92729.703125, 99296.0390625, 134059.984375, 89240.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.38009920716285706, -0.13286150991916656
21794, 0.07329824566841125, 0.007859241217374802, 0.30112433433532715, -0.04392598196864128, 0.0029034269973635674, 0.033479683101177216, 104084.921875, 140442.984375, 92729.703125, 99296.0390625, 134059.984375, 89240.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.38009920716285706, -0.13286150991916656
21814, 0.07165802270174026, 0.00724616926163435, 0.30179181694984436, -0.045698024332523346, 0.000436173053458333, 0.03273456171154976, 104084.921875, 140442.984375, 92729.703125, 99296.0390625, 134059.984375, 89240.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.38009920716285706, -0.13286150991916656
21834, 0.07416914403438568, 0.006567670032382011, 0.3024831712245941, -0.038849227130413055, -0.0021046886686235666, 0.03300948068499565, 104084.921875, 140442.984375, 92729.703125, 99296.0390625, 134059.984375, 89240.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.38009920716285706, -0.13286150991916656
22014, 0.06287288665771484, -0.0005699420580640435, 0.3058130443096161, -0.040816616266965866, -0.017006365582346916, 0.020631982013583183, 104085.65625, 140439.40625, 92691.9921875, 99297.359375, 134055.96875, 89250.9921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.015628941357135773, -0.23872900009155273
22034, 0.06041081249713898, -0.00019958813209086657, 0.30619946122169495, -0.0432378388941288, -0.015730928629636765, 0.02107824571430683, 104085.65625, 140439.40625, 92691.9921875, 99297.359375, 134055.96875, 89250.9921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.015628941357135773, -0.23872900009155273
22054, 0.057325463742017746, -0.002726892242208123, 0.30659568309783936, -0.046830352395772934, -0.020166747272014618, 0.0213751383125782, 104085.65625, 140439.40625, 92691.9921875, 99297.359375, 134055.96875, 89250.9921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.015628941357135773, -0.23872900009155273
22074, 0.05902344733476639, -0.0038042839150875807, 0.3071478307247162, -0.04092663899064064, -0.021596986800432205, 0.019508015364408493, 104085.65625, 140439.40625, 92691.9921875, 99297.359375, 134055.96875, 89250.9921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.015628941357135773, -0.23872900009155273
22094, 0.06099167466163635, -0.003885656828060746, 0.30755889415740967, -0.034349821507930756, -0.020736221224069595, 0.01987210288643837, 104085.65625, 140439.40625, 92691.9921875, 99297.359375, 134055.96875, 89250.9921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.015628941357135773, -0.23872900009155273
22114, 0.06098603829741478, -0.004282934591174126, 0.30859774351119995, -0.031499482691287994, -0.020167144015431404, 0.02367032878100872, 104085.65625, 140439.40625, 92691.9921875, 99297.359375, 134055.96875, 89250.9921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.015628941357135773, -0.23872900009155273
22274, 0.05538968741893768, -0.008356761187314987, 0.311763197183609, -0.02304748259484768, -0.016627835109829903, 0.016857342794537544, 104093.4140625, 140439.921875, 92665.75, 99288.578125, 134061.59375, 89256.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.19401384890079498, -0.2875617444515228
22294, 0.053873587399721146, -0.009931473061442375, 0.31209176778793335, -0.023528845980763435, -0.018345316872000694, 0.016925660893321037, 104093.4140625, 140439.921875, 92665.75, 99288.578125, 134061.59375, 89256.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.19401384890079498, -0.2875617444515228
22314, 0.04944290593266487, -0.010303773917257786, 0.31241098046302795, -0.029458213597536087, -0.01786358840763569, 0.01728515699505806, 104093.4140625, 140439.921875, 92665.75, 99288.578125, 134061.59375, 89256.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.19401384890079498, -0.2875617444515228
22334, 0.05094218626618385, -0.009994027204811573, 0.31293779611587524, -0.024248171597719193, -0.01604854315519333, 0.015379779040813446, 104093.4140625, 140439.921875, 92665.75, 99288.578125, 134061.59375, 89256.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.19401384890079498, -0.2875617444515228
22354, 0.049832362681627274, -0.011910646222531796, 0.31322377920150757, -0.02426198311150074, -0.018432196229696274, 0.014256344176828861, 104093.4140625, 140439.921875, 92665.75, 99288.578125, 134061.59375, 89256.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.19401384890079498, -0.2875617444515228
22374, 0.049357861280441284, -0.012272909283638, 0.3129720687866211, -0.02342045120894909, -0.017721163108944893, 0.01282590813934803, 104093.4140625, 140439.921875, 92665.75, 99288.578125, 134061.59375, 89256.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.19401384890079498, -0.2875617444515228
22534, 0.04338575154542923, -0.013680717907845974, 0.3181266486644745, -0.01979779079556465, -0.008981967344880104, 0.02471163123846054, 104105.2421875, 140445.03125, 92616.46875, 99292.8125, 134059.3125, 89267.28125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.2148069590330124, -0.22301802039146423
