timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront, KFwhisker1, KFwhisker2
6411, 0.005191515665501356, 0.0005658446461893618, 0.003307624254375696, 0.015499946661293507, -0.0010687396861612797, -0.0025326500181108713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6431, 0.005530320107936859, 0.0005487591261044145, 0.0022979325149208307, 0.016137870028614998, -0.0008776283357292414, -0.007864090614020824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03699713200330734, 0.0, 0.0, 0.0
6451, 0.0058592562563717365, 0.0005343584343791008, 0.0021385210566222668, 0.016796866431832314, -0.0005711796693503857, -0.008114065043628216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03720127418637276, 0.0, 0.0, 0.0
6471, 0.006172378547489643, 0.0005213069380261004, 0.0031679768580943346, 0.017319191247224808, -0.0003145222144667059, -0.002043582499027252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03869659826159477, 0.0, 0.0, 0.0
6491, 0.001642980263568461, 0.0006130528636276722, 0.003143473993986845, 0.00806118082255125, -0.0003930958919227123, -0.0014432137832045555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.039072245359420776, 0.0, 0.0, 0.0
6511, 0.001807717140763998, 0.0006033868994563818, 0.003453203709796071, 0.00842510350048542, -0.0002853299374692142, -0.00011513325443957001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04002465680241585, 0.0, 0.0, 0.0
6531, 0.001981960376724601, 0.000598737271502614, 0.0034446355421096087, 0.008980347774922848, -0.00024955443223007023, -0.0009152735001407564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04116235673427582, 0.0, 0.0, 0.0
6551, 0.0021645715460181236, 0.0005923620774410665, 0.0034351132344454527, 0.009360779076814651, -0.0004094004107173532, -0.00022622600954491645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04106096550822258, 0.0, 0.0, 0.0
6571, 0.0023627313785254955, 0.0005837116623297334, 0.003231222042813897, 0.010197225026786327, -0.0006141325575299561, -0.0016404048074036837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0404692105948925, 0.0, 0.0, 0.0
6591, 0.001172661897726357, -0.0017814749153330922, 0.0031972762662917376, 0.00752232363447547, -0.005110098049044609, -0.0019312979420647025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.042720261961221695, 0.0, 0.0, 0.0
