timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop
10414, 111033.2890625, 145370.484375, 92411.9296875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10434, 111053.296875, 145383.859375, 92426.5546875, 108610.3515625, 136301.453125, 92847.6328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10454, 111068.3125, 145395.390625, 92435.671875, 108620.2734375, 136313.359375, 92869.3984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10474, 111089.0390625, 145413.859375, 92449.5234375, 108635.1640625, 136324.734375, 92872.1328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10495, 111109.0546875, 145427.234375, 92456.65625, 108646.484375, 136333.828125, 92883.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10514, 111129.0703125, 145424.921875, 92462.59375, 108652.1640625, 136344.6875, 92900.3046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10534, 111135.5078125, 145439.71875, 92472.4921875, 108662.78125, 136353.265625, 92903.5078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10554, 111151.234375, 145463.203125, 92473.6953125, 108674.1328125, 136360.09375, 92903.5078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10574, 111169.828125, 145466.46875, 92484.015625, 108679.0859375, 136371.46875, 92923.296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10595, 111173.40625, 145477.0625, 92497.8671875, 108694.6796875, 136378.296875, 92925.28125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10615, 111192.0, 145483.5, 92497.8671875, 108703.8828125, 136389.140625, 92935.1796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10634, 111197.0078125, 145490.90625, 92510.953125, 108715.953125, 136393.171875, 92944.3203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
