timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, std, mean, laserFront
9568, 0.0017862183740362525, -0.00021543781622312963, 0.010231496766209602, 0.006617330480366945, 0.0007584255654364824, 0.0008782355580478907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9588, 0.0019265887094661593, -0.00020151359785813838, 0.010254795663058758, 0.007337210234254599, 0.0006728718872182071, 0.0014476267388090491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.056337591260671616, 0, 0, 0.0
9608, 0.002336889738216996, -0.00020453463366720825, 0.010284001007676125, 0.00886278785765171, 0.0004905507666990161, 0.0014667910290881991, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058141689747571945, 0, 0, 0.0
9628, 0.001845353515818715, -0.00020713584672193974, 0.011021491140127182, 0.006507443729788065, 0.0004519639478530735, 0.005255401600152254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0583316870033741, 0, 0, 0.0
9648, 0.0019809610676020384, -0.00019813887774944305, 0.011128794401884079, 0.00700135063380003, 0.0005158277926966548, 0.005452263168990612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05732874944806099, 0, 0, 0.0
9668, 0.002250898629426956, 0.00019348696514498442, 0.010758361779153347, 0.00840349867939949, 0.002324479166418314, 0.0029585363809019327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05701286718249321, 0, 0, 0.0
9688, 0.002120218239724636, -0.00022570783039554954, 0.010821839794516563, 0.007632676512002945, 0.0005463659181259573, 0.0031705042347311974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05991494283080101, 0, 0, 0.0
9708, 0.002168621402233839, -0.0005783831002190709, 0.010152488015592098, 0.0077494787983596325, -0.000695335038471967, -0.00023627873451914638, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05785292014479637, 0, 0, 0.0
9728, 0.0023287928197532892, -0.0005922961863689125, 0.0101457629352808, 0.008330265991389751, -0.0007061453652568161, -0.0001695471873972565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05472381412982941, 0, 0, 0.0
9748, 0.002527782227844, -0.0005974377854727209, 0.009290281683206558, 0.008887361735105515, -0.00036001793341711164, -0.004857753869146109, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05211895704269409, 0, 0, 0.0
9768, 0.0019569366704672575, -0.0001450871059205383, 0.009194448590278625, 0.006327735725790262, 0.0020111403428018093, -0.004750331863760948, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05171266198158264, 0, 0, 0.0
9788, 0.0020682495087385178, -9.601735655451193e-05, 0.009826797991991043, 0.006836751941591501, 0.0028359221760183573, -0.000792279839515686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05068023130297661, 0, 0, 0.0
9808, 0.002497111912816763, -6.409035268006846e-05, 0.009812820702791214, 0.008514521643519402, 0.0035177201498299837, -0.0006891302182339132, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05573636665940285, 0, 0, 0.0
9828, 0.002659284044057131, 1.4411991742235841e-06, 0.01024583075195551, 0.008815019391477108, 0.0038737012073397636, 0.0013567223213613033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05655110999941826, 0, 0, 0.0
9848, 0.002607641974464059, -0.00045661910553462803, 0.010275907814502716, 0.008089668117463589, 0.0017815119354054332, 0.0017764868680387735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05376483500003815, 0, 0, 0.0
9868, 0.0016331588849425316, 3.169048795825802e-05, 0.010312133468687534, 0.0038128963205963373, 0.003540078178048134, 0.001716228318400681, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05096100643277168, 0, 0, 0.0
9888, 0.0023718997836112976, -0.0004443413927219808, 0.010621447116136551, 0.007024200167506933, 0.000977182062342763, 0.0026527964510023594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.052882660180330276, 0, 0, 0.0
9908, 0.0019516607280820608, -0.00046717628720216453, 0.010669457726180553, 0.004896410740911961, 0.0005993010709062219, 0.0021029349882155657, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05247100070118904, 0, 0, 0.0
9928, 0.0022796092089265585, -0.000131602180772461, 0.009631825610995293, 0.006254236213862896, 0.0020556258969008923, -0.0033979960717260838, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05206529051065445, 0, 0, 0.0
9948, 0.0018900929717347026, -0.00012085382331861183, 0.009562142193317413, 0.004606322851032019, 0.0021063892636448145, -0.0036378258373588324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.051468025892972946, 0, 0, 0.0
9968, 0.0018012652872130275, -0.00014640041626989841, 0.010465680621564388, 0.004216881934553385, 0.0021364360582083464, 0.0012881202856078744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047663334757089615, 0, 0, 0.0
9988, 0.002413869369775057, -0.00015817196981515735, 0.01049595233052969, 0.006882478483021259, 0.002009889343753457, 0.0014967763563618064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04724715277552605, 0, 0, 0.0
10008, 0.00208659702911973, -0.00017221014422830194, 0.010315396822988987, 0.005534798372536898, 0.0016053173458203673, 2.3255635824170895e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000893771648407, 0, 0, 0.0
10028, 0.0020252964459359646, -0.00020474588382057846, 0.010314124636352062, 0.005366968456655741, 0.0013572436291724443, -4.6402525185840204e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04771285504102707, 0, 0, 0.0
10048, 0.0019798523280769587, -0.00024750689044594765, 0.01019362173974514, 0.0052521987818181515, 0.0012991796247661114, -0.0007492992444895208, 114359.1796875, 151429.953125, 88764.6171875, 114740.5234375, 137694.59375, 98744.9140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04982009902596474, 0, 0, 0.0
10068, 0.0016379166627302766, -0.00026291568065062165, 0.010183981619775295, 0.003468863433226943, 0.0011735697044059634, -0.000372541748220101, 114410.2421875, 151460.46875, 88798.8671875, 114834.1875, 137804.734375, 98799.9921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04941534623503685, 0, 0, 0.0
10088, 0.0019261628622189164, -0.00026646690093912184, 0.011241693049669266, 0.004756262060254812, 0.0015351490583270788, 0.005634501110762358, 114515.9921875, 151500.203125, 88865.46875, 114912.0859375, 137891.03125, 98854.328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04960533231496811, 0, 0, 0.0
