timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, std, mean, laserFront
12147, -0.0041318596340715885, 0.005185572896152735, 0.000607237103395164, 0.00507584260776639, -0.0035207318142056465, -0.00401263078674674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12167, -0.003334619337692857, 0.0063569508492946625, 0.0007040348136797547, 0.010015500709414482, 0.003540502395480871, -0.0031050164252519608, 117169.34375, 152016.921875, 88879.0703125, 117806.2265625, 139531.28125, 100147.0859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22385436296463013, 0, 0, 0.0
12187, -0.0030155577696859837, 0.006808573845773935, 0.0006355232908390462, 0.011727394536137581, 0.005849004723131657, -0.0033429451286792755, 117158.4140625, 152017.359375, 88876.015625, 117799.5390625, 139522.1875, 100159.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22354243695735931, 0, 0, 0.0
12207, -0.0044889673590660095, 0.005149852484464645, 0.0007543024839833379, 0.0030947315972298384, -0.004091938491910696, -0.002568987198174, 117162.7578125, 152025.703125, 88877.140625, 117803.21875, 139529.015625, 100159.34375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22585032880306244, 0, 0, 0.0
12227, -0.0032250983640551567, 0.006598751526325941, 0.0007253708317875862, 0.009944874793291092, 0.004518098663538694, -0.002374025760218501, 117167.109375, 152019.65625, 88873.28125, 117809.0703125, 139530.25, 100158.5859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22582228481769562, 0, 0, 0.0
12247, -0.003257080214098096, 0.006789597682654858, 0.0008375646430067718, 0.009472928009927273, 0.005524837877601385, -0.0016066371463239193, 117164.2265625, 152025.28125, 88875.2109375, 117809.7421875, 139529.015625, 100166.7578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22919562458992004, 0, 0, 0.0
12267, -0.004496290348470211, 0.0051533677615225315, 0.0008238001610152423, 0.0016163800610229373, -0.004058417864143848, -0.0019435902358964086, 117175.1015625, 152027.578125, 88875.5390625, 117807.5703125, 139528.484375, 100160.6328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.23081789910793304, 0, 0, 0.0
12287, -0.004915119148790836, 0.005150317680090666, 0.0012623054208233953, -0.0006766454316675663, -0.00382649595849216, 0.0006668013520538807, 117170.7578125, 152024.265625, 88868.6171875, 117812.59375, 139526.21875, 100162.671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.23023587465286255, 0, 0, 0.0
12307, -0.002980925375595689, 0.006827296689152718, 0.0013037214521318674, 0.010744563303887844, 0.006058234255760908, 0.0008277694578282535, 117185.2734375, 152023.84375, 88875.2109375, 117811.25, 139527.96875, 100159.34375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22903884947299957, 0, 0, 0.0
12327, -0.00491140503436327, 0.005136474035680294, 0.001601871568709612, -0.0011677996953949332, -0.004281175322830677, 0.002317660953849554, 117175.1015625, 152026.140625, 88875.2109375, 117814.7734375, 139528.484375, 100164.71875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22722722589969635, 0, 0, 0.0
