timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront, KFwhisker1, KFwhisker2
6379, 0.001391966245137155, 0.003257367294281721, 0.0015710396692156792, 0.008251379244029522, 0.0024478710256516933, -0.00024558245786465704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6399, 0.00012997833255212754, 0.00323584396392107, 0.001335139269940555, 0.00123235781211406, 0.002016102196648717, -0.001544860890135169, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.958472728729248, 0.0, 0.0, 0.0
6419, 0.0007663886644877493, 0.0036670672707259655, 0.0013157500652596354, 0.004814411513507366, 0.004593301098793745, -0.0014134037774056196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9633224606513977, 0.0, 0.0, 0.0
6439, 0.001426663831807673, 0.003053222084417939, 0.0007541952072642744, 0.008641986176371574, 0.0013420007890090346, -0.0039957319386303425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.967632532119751, 0.0, 0.0, 0.0
6459, 0.0018231869908049703, 0.003470075549557805, 0.000677016912959516, 0.010793440975248814, 0.0036627664230763912, -0.0038581464905291796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9728631973266602, 0.0, 0.0, 0.0
6479, 0.0016004550270736217, 0.00367220351472497, 0.0007602161495015025, 0.009171964600682259, 0.005024757236242294, -0.0027472516521811485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9774187803268433, 0.0, 0.0, 0.0
6499, 0.0013741373550146818, 0.00387375196442008, 0.0007257340475916862, 0.00795101560652256, 0.005996056366711855, -0.002584546571597457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9845167398452759, 0.0, 0.0, 0.0
6519, 0.0011513829231262207, 0.0038615637458860874, 0.0012076010461896658, 0.006486741825938225, 0.005747894290834665, 0.0003459613071754575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9899229407310486, 0.0, 0.0, 0.0
6539, 0.0017572760116308928, 0.0034626582637429237, 0.0012278342619538307, 0.009959100745618343, 0.0038187468890100718, 0.00038777902955189347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9899359941482544, 0.0, 0.0, 0.0
6559, -3.759812898351811e-05, 0.0030245152302086353, 0.0007550667505711317, -0.00028689505415968597, 0.0014952487545087934, -0.002325583016499877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.996832549571991, 0.0, 0.0, 0.0
6579, 0.00017005918198265135, 0.003028514562174678, 0.0007459553307853639, 0.0007226095185615122, 0.0014523863792419434, -0.0017898606602102518, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0032379627227783, 0.0, 0.0, 0.0
6599, 0.0015906504122540355, 0.003865506500005722, 0.0007325897458940744, 0.008878733031451702, 0.005974617786705494, -0.001621800009161234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0004383325576782, 0.0, 0.0, 0.0
6619, 0.001275206683203578, 0.0028345873579382896, 0.0008336494211107492, 0.0066084531135857105, 0.00026330488617531955, -0.0007569396984763443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0120030641555786, 0.0, 0.0, 0.0
6639, 0.0014949191827327013, 0.0021907666232436895, 0.0008340693893842399, 0.007956920191645622, -0.003024590201675892, -0.0005144029855728149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0141689777374268, 0.0, 0.0, 0.0
6659, 0.0018744455883279443, 0.003051971085369587, 0.001327906153164804, 0.010042578913271427, 0.001975716557353735, 0.002287648618221283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0158991813659668, 0.0, 0.0, 0.0
6679, 0.0018675620667636395, 0.0030446837190538645, 0.0013763685710728168, 0.01003924198448658, 0.002216402906924486, 0.002308561932295561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0245367288589478, 0.0, 0.0, 0.0
6699, 0.0012658567866310477, 0.003038162598386407, 0.0008579295827075839, 0.006556982174515724, 0.0024557325523346663, -0.0002700335462577641, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0270922183990479, 0.0, 0.0, 0.0
6719, 0.00022125631221570075, 0.0026072526816278696, 0.0008531294297426939, 0.0005726128001697361, 8.882857218850404e-05, -0.0003448677889537066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.032701015472412, 0.0, 0.0, 0.0
6739, 0.0008466353174299002, 0.0038687167689204216, 0.0005033053457736969, 0.003941181115806103, 0.007311114575713873, -0.0020235287956893444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.037052869796753, 0.0, 0.0, 0.0
6759, 0.0014714408898726106, 0.003875867696478963, 0.0004988758591935039, 0.006946532055735588, 0.00770186772570014, -0.0019424264319241047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0411595106124878, 0.0, 0.0, 0.0
6779, 0.0010328212520107627, 0.0038808216340839863, 0.0010769331129267812, 0.004415594507008791, 0.00779320253059268, 0.0011804178357124329, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.046707272529602, 0.0, 0.0, 0.0
6799, 0.0012431817594915628, 0.0036796866916120052, 0.0011111001949757338, 0.005546041298657656, 0.006646846886724234, 0.0011014135088771582, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0534610748291016, 0.0, 0.0, 0.0
6819, 0.001291273976676166, 0.002042141044512391, 0.0006978651508688927, 0.0056038424372673035, -0.0022190208546817303, -0.0012552529806271195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0555720329284668, 0.0, 0.0, 0.0
6839, 0.0013132920721545815, 0.0039575896225869656, 0.0006862257141619921, 0.005633554421365261, 0.00834459625184536, -0.0010637235827744007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0636742115020752, 0.0, 0.0, 0.0
6859, 0.0013371073873713613, 0.003301440505310893, 0.0004106207634322345, 0.0056940652430057526, 0.004352903924882412, -0.0029036086052656174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0685005187988281, 0.0, 0.0, 0.0
6879, 0.0015418119728565216, 0.003962058108299971, 0.00034834109828807414, 0.007148972246795893, 0.007819837890565395, -0.0031771643552929163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0716052055358887, 0.0, 0.0, 0.0
6899, 0.001984272850677371, 0.003332847263664007, 0.00029415512108244, 0.00923188216984272, 0.004091429524123669, -0.003188891801983118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0787997245788574, 0.0, 0.0, 0.0
6919, 0.0004858921456616372, 0.003311367705464363, 0.00010945925896521658, 0.00035151891643181443, 0.003902016906067729, -0.004099559038877487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.083058476448059, 0.0, 0.0, 0.0
6939, 0.0019695530645549297, 0.003767621237784624, 4.20073774876073e-05, 0.00857109110802412, 0.006094642449170351, -0.003709783311933279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0878956317901611, 0.0, 0.0, 0.0
6959, 0.0004852672282140702, 0.0031087566167116165, 0.0003835817042272538, 0.00022553665621671826, 0.0021114847622811794, -0.0010498755145817995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.091219425201416, 0.0, 0.0, 0.0
6979, 0.0015266461996361613, 0.003971428144723177, 0.0003762143023777753, 0.006372212432324886, 0.006498584058135748, -0.0009715748019516468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.09748375415802, 0.0, 0.0, 0.0
6999, 0.0011049617314711213, 0.0037528378888964653, 0.0006399939302355051, 0.004205741919577122, 0.00478227436542511, 0.00045364865218289196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1038436889648438, 0.0, 0.0, 0.0
7019, 0.0013392750406637788, 0.002923571737483144, 0.0006604295340366662, 0.00572813767939806, -6.294923514360562e-05, 0.0006706842104904354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1131876707077026, 0.0, 0.0, 0.0
7039, 0.0019459110917523503, 0.0035696374252438545, 0.0008107402245514095, 0.00915378239005804, 0.003397945547476411, 0.0013027649838477373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1187405586242676, 0.0, 0.0, 0.0
7059, 0.0019415804417803884, 0.0035711885429918766, 0.0008322336943820119, 0.008787074126303196, 0.0035550349857658148, 0.0009126134682446718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1241875886917114, 0.0, 0.0, 0.0
7079, 0.0017514437204226851, 0.0037834944669157267, 0.0005178649444133043, 0.007334861904382706, 0.004782180301845074, -0.0007256607059389353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1262959241867065, 0.0, 0.0, 0.0
7099, 0.0019838192965835333, 0.002961354563012719, 0.000507367542013526, 0.008449006825685501, 0.0008509471663273871, -0.0005700727342627943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1320713758468628, 0.0, 0.0, 0.0
7119, 0.0021798911038786173, 0.0035912550520151854, 0.00029976703808642924, 0.008981596678495407, 0.004636031109839678, -0.0017475727945566177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1359868049621582, 0.0, 0.0, 0.0
7139, 0.002287349198013544, 0.0029982964042574167, 0.0002603641478344798, 0.008982984349131584, 0.0013265542220324278, -0.002597360173240304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1403995752334595, 0.0, 0.0, 0.0
7159, 0.0018092688405886292, 0.0040828874334692955, 0.00023142911959439516, 0.006467121187597513, 0.007243034895509481, -0.00191761355381459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1465991735458374, 0.0, 0.0, 0.0
7179, 0.002027183538302779, 0.0032278166618198156, 0.000527655181940645, 0.008021785877645016, 0.0023704450577497482, -0.0004421237390488386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1505987644195557, 0.0, 0.0, 0.0
7199, 0.0020322485361248255, 0.0028020674362778664, 0.0005442021647468209, 0.008109376765787601, 0.00010269418271491304, -0.00020337208115961403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.154446005821228, 0.0, 0.0, 0.0
