timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop
10585, 109193.6796875, 140834.0, 89963.484375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10606, 109200.0703125, 140842.671875, 89962.703125, 106968.15625, 136759.328125, 90147.3671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10625, 109211.453125, 140855.703125, 89968.5546875, 106978.015625, 136782.109375, 90148.5546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10645, 109222.7890625, 140866.671875, 89978.703125, 106984.3515625, 136784.59375, 90161.4375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10665, 109237.671875, 140873.046875, 89983.390625, 106997.0234375, 136787.90625, 90162.203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10685, 109246.2421875, 140878.90625, 89989.2421875, 106998.4296875, 136797.015625, 90161.4375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10705, 109259.75, 140892.6875, 89989.2421875, 107008.28125, 136801.0625, 90175.0859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10725, 109269.6484375, 140891.421875, 89997.046875, 107012.515625, 136807.890625, 90177.796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10745, 109279.625, 140901.359375, 89997.046875, 107026.5859375, 136807.375, 90181.6953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10765, 109291.6875, 140910.546875, 90004.078125, 107034.3359375, 136811.40625, 90196.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10785, 109297.40625, 140913.359375, 90009.15625, 107035.7421875, 136823.3125, 90203.5703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10805, 109307.3359375, 140922.03125, 90009.9296875, 107042.0859375, 136823.828125, 90205.515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10825, 109309.46875, 140927.890625, 90016.9609375, 107054.0546875, 136829.625, 90210.6015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10845, 109320.1328125, 140930.1875, 90020.8671875, 107054.0546875, 136830.15625, 90216.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10865, 109331.4765625, 140937.59375, 90016.9609375, 107062.5078125, 136841.015625, 90217.21875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10885, 109342.140625, 140947.296875, 90017.7421875, 107070.953125, 136845.578125, 90227.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10905, 109344.2734375, 140945.0, 90030.625, 107077.296875, 136847.34375, 90232.484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10925, 109346.40625, 140955.96875, 90023.9921875, 107085.0390625, 136856.453125, 90239.09375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10945, 109362.7421875, 140961.078125, 90031.796875, 107087.859375, 136855.9375, 90246.1328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
