timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop, yaw
6065, 0.0013165160780772567, 0.00027529237559065223, 0.003398885950446129, 0.006846462842077017, 0.001499878359027207, -0.007726144045591354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6085, 0.0013472549617290497, -0.00033141387393698096, 0.003244431922212243, 0.0062618739902973175, -0.0016863378696143627, -0.00789356604218483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003311427542939782
6105, 0.0012767581501975656, -3.0142344257910736e-05, 0.003891691332682967, 0.00548546900972724, 7.614505739184096e-05, -0.0033791186287999153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0013806470669806004
6125, 0.001601822441443801, 0.0002743375371210277, 0.003825986525043845, 0.007332288660109043, 0.0015782793052494526, -0.0031491152476519346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0010528343264013529
6145, 0.0012493409449234605, 0.0002710710105020553, 0.0034381148871034384, 0.00533125689253211, 0.0015210562851279974, -0.004689588211476803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005967323668301105
6165, 0.0012857045512646437, -1.010191954264883e-05, 0.0033480471465736628, 0.005300607997924089, 0.0003714561171364039, -0.00436442531645298, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008775698370300233
6185, 0.0012670567957684398, 0.00029094849014654756, 0.004776704125106335, 0.0048028044402599335, 0.0021106365602463484, 0.003945979289710522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0013736165128648281
6205, 0.00036041392013430595, 0.0002966862521134317, 0.004857731983065605, 0.0002489959879312664, 0.0020494135096669197, 0.004019677639007568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024290636647492647
6225, 0.0012686210684478283, 5.472661996464012e-06, 0.0041978200897574425, 0.005146715324372053, 0.0009325382998213172, 0.0002894067147281021, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0016064640367403626
6245, 0.0013785164337605238, 2.366206535953097e-05, 0.004205664154142141, 0.005812035873532295, 0.0012406373862177134, 0.00047012537834234536, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0012057946296408772
