timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, std, mean, laserFront
18158, 0.005019165575504303, -0.001362603739835322, 0.001107390271499753, 0.006289776414632797, -0.0010478412732481956, 0.003871962195262313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18178, 0.006706868298351765, -0.0016311844810843468, 0.0011937425006181002, 0.015158450230956078, -0.002734387293457985, 0.004072308074682951, 113974.484375, 151478.625, 92079.5234375, 112944.21875, 137765.71875, 98538.0390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9355524182319641, 0, 0, 0.0
18198, 0.0060975453816354275, -0.0011318406322970986, 0.0007771041709929705, 0.011747460812330246, -1.0658384780981578e-05, 0.0014624168397858739, 113976.6484375, 151482.375, 92069.2890625, 112946.3671875, 137759.96875, 98534.734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9373261332511902, 0, 0, 0.0
18218, 0.005059817805886269, -0.0011117936810478568, 0.0008334069279953837, 0.005926036741584539, 0.00020205066539347172, 0.0017186744371429086, 113975.203125, 151478.625, 92067.703125, 112948.515625, 137754.890625, 98537.2890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9399577975273132, 0, 0, 0.0
18238, 0.004765222314745188, -0.0013470639241859317, 0.0009592042770236731, 0.004200517199933529, -0.0010179018136113882, 0.002590293763205409, 113978.0859375, 151483.234375, 92061.796875, 112945.6015625, 137761.1875, 98539.3203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9415408968925476, 0, 0, 0.0
18258, 0.0058220443315804005, -0.0011141833383589983, 0.0010172617621719837, 0.009566386230289936, 0.00034609343856573105, 0.0028669515158981085, 113975.203125, 151480.921875, 92073.2265625, 112952.8125, 137758.90625, 98546.1640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9439284801483154, 0, 0, 0.0
18278, 0.0057984525337815285, -0.0013585593551397324, 0.0010645684087648988, 0.009115851484239101, -0.0005249254172667861, 0.00282204314135015, 113976.6484375, 151485.109375, 92070.4609375, 112949.2109375, 137755.421875, 98542.625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9444878101348877, 0, 0, 0.0
18298, 0.005040716379880905, -0.0010560902301222086, 0.0011427218560129404, 0.005015124566853046, 0.0011593007948249578, 0.003168374067172408, 113976.6484375, 151476.734375, 92072.8203125, 112949.9765625, 137763.984375, 98542.1015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9458538293838501, 0, 0, 0.0
18318, 0.005984489340335131, -0.0015341701218858361, 0.0007455638842657208, 0.009841831400990486, -0.0007409511599689722, 0.0009181200875900686, 113978.0859375, 151480.921875, 92069.671875, 112947.0625, 137757.171875, 98540.0703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9484929442405701, 0, 0, 0.0
18338, 0.004809445235878229, -0.0007603790145367384, 0.0007759932777844369, 0.003651106497272849, 0.0034797037951648235, 0.0011459904490038753, 113981.6796875, 151485.546875, 92067.703125, 112945.6796875, 137755.421875, 98540.0703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9460608959197998, 0, 0, 0.0
