timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop, yaw, laserFront
111956, -0.37344861030578613, 0.44426077604293823, 0.016903992742300034, 0.0027313970495015383, 0.008180124685168266, -0.00022917019668966532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
111976, -0.3735100328922272, 0.4438857436180115, 0.018591269850730896, 0.002741574076935649, 0.006162980105727911, 0.008171959780156612, 117065.84375, 147876.0, 90665.921875, 118813.921875, 139904.484375, 97608.609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4000000059604645, 0.0
111996, -0.3734535276889801, 0.4440183937549591, 0.018755778670310974, 0.0028624110855162144, 0.007074696943163872, 0.00828079879283905, 117070.203125, 147878.296875, 90665.921875, 118806.5, 139900.4375, 97605.828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4008156359195709, 0.0
112016, -0.3739606440067291, 0.4440893828868866, 0.018577268347144127, -0.00019204980344511569, 0.007546925451606512, 0.0065973252058029175, 117062.890625, 147884.265625, 90662.8125, 118808.0234375, 139903.46875, 97604.5703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4026344120502472, 0.0
112036, -0.3737104535102844, 0.4440668225288391, 0.018718313425779343, 0.0014184790197759867, 0.0072518461383879185, 0.00715529965236783, 117064.3671875, 147878.296875, 90664.765625, 118810.2109375, 139899.421875, 97605.828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4017565846443176, 0.0
112056, -0.3728616237640381, 0.4446530044078827, 0.018138257786631584, 0.00587878841906786, 0.010114152915775776, 0.003558687400072813, 117068.0234375, 147882.4375, 90667.875, 118806.5, 139907.265625, 97598.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4022367596626282, 0.0
112076, -0.3736528754234314, 0.4450095295906067, 0.018213244155049324, 0.001189927919767797, 0.011541501618921757, 0.003760205814614892, 117068.7265625, 147886.578125, 90663.6015625, 118807.359375, 139903.46875, 97609.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.40473461151123047, 0.0
112096, -0.37322577834129333, 0.44407352805137634, 0.01818796433508396, 0.0036484869197010994, 0.006824362091720104, 0.0034928172826766968, 117057.8359375, 147880.140625, 90669.4609375, 118802.125, 139903.96875, 97609.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.40339207649230957, 0.0
112116, -0.3737316131591797, 0.44415292143821716, 0.018265200778841972, 0.0007533031748607755, 0.007492522709071636, 0.003946532029658556, 117063.671875, 147880.140625, 90667.875, 118799.9375, 139892.59375, 97606.5859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3977714776992798, 0.0
112136, -0.3737671375274658, 0.4441010653972626, 0.018361316993832588, 0.0007502661901526153, 0.0075287651270627975, 0.0042473385110497475, 117065.84375, 147877.828125, 90669.03125, 118811.734375, 139908.015625, 97607.8515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.40924179553985596, 0.0
