timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, std, mean, laserFront
4589, 0.001118218176998198, 2.22082671825774e-05, 0.0059234024956822395, 0.006658732891082764, 0.00017224557814188302, -0.001477399142459035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4609, 0.0012557310983538628, 2.3281249013962224e-05, 0.005893627647310495, 0.007167458068579435, 1.3691786080016755e-05, -0.001496911863796413, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006512610707432032, 0, 0, 0.0
4629, 0.0010994819458574057, 0.0004062739317305386, 0.006336041260510683, 0.006361726671457291, 0.0017208070494234562, 0.0011074498761445284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007865908555686474, 0, 0, 0.0
4649, 0.0013563022948801517, 1.8924833057099022e-05, 0.0063622756861150265, 0.007379482965916395, 0.00012577790766954422, 0.001455427031032741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006869403645396233, 0, 0, 0.0
4669, 0.0014971229247748852, 2.2452519260696135e-05, 0.0066461279056966305, 0.00754906190559268, 0.0002796068147290498, 0.0029244401957839727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006081074941903353, 0, 0, 0.0
4689, 0.0010071673896163702, 0.0003738350933417678, 0.006706767715513706, 0.005335923284292221, 0.0018773801857605577, 0.0029257754795253277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0066459220834076405, 0, 0, 0.0
4709, 0.0009201138745993376, 8.771687134867534e-06, 0.0068713040091097355, 0.005066449288278818, -0.00020723424677271396, 0.0033391520846635103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006946524605154991, 0, 0, 0.0
4729, 0.000844872382003814, 2.901461448345799e-05, 0.006939738057553768, 0.004822089336812496, 0.00012467170017771423, 0.003402166534215212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008542458526790142, 0, 0, 0.0
4749, 0.0010919022606685758, 3.837044005194912e-06, 0.0070074149407446384, 0.00585934380069375, 0.000487860816065222, 0.0037651921156793833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005537907127290964, 0, 0, 0.0
4769, 0.0008310599368996918, 7.02602574165212e-06, 0.00708417035639286, 0.004736779257655144, 0.0007773383404128253, 0.0038175296504050493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006373856216669083, 0, 0, 0.0
4789, 0.0007567328866571188, -3.0314620289573213e-06, 0.007163309492170811, 0.004578818567097187, 0.001384426956064999, 0.00402155751362443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006242795381695032, 0, 0, 0.0
