timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront, KFwhisker1, KFwhisker2
13143, 0.002708826446905732, 0.0005120265996083617, 0.013160460628569126, 0.0036696994211524725, -0.0019779144786298275, 0.0038666382897645235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13163, 0.0034599010832607746, 0.0012207976542413235, 0.012322003953158855, 0.006933501455932856, 0.0013381951721385121, -0.0007505923276767135, 134082.953125, 155975.515625, 88735.6953125, 131605.34375, 142282.109375, 104704.0859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02048533596098423, 0.0, 0.0, 0.0
13183, 0.0031150474678725004, 0.0004975460469722748, 0.012309357523918152, 0.005340870004147291, -0.0017526878509670496, -0.0006700506201013923, 134086.859375, 155979.328125, 88741.46875, 131607.0, 142277.5625, 104704.6796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02110203169286251, 0.0, 0.0, 0.0
13203, 0.0031268871389329433, 0.0012263694079592824, 0.012590337544679642, 0.005690391641110182, 0.0017716123256832361, 0.00113137427251786, 134081.296875, 155973.609375, 88741.46875, 131611.484375, 142271.25, 104709.578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021496158093214035, 0.0, 0.0, 0.0
13223, 0.0027163238264620304, 0.0005138359265401959, 0.012613746337592602, 0.0037691460456699133, -0.0016253370558843017, 0.0010920624481514096, 134086.25, 155977.421875, 88736.5, 131610.890625, 142275.796875, 104708.09375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021542172878980637, 0.0, 0.0, 0.0
13243, 0.003326781326904893, 0.0012032680679112673, 0.012799471616744995, 0.006681674160063267, 0.001640413305722177, 0.0019915997982025146, 134076.1875, 155975.515625, 88747.25, 131611.484375, 142281.609375, 104708.8359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02009773440659046, 0.0, 0.0, 0.0
13263, 0.0026738836895674467, 0.0005342632066458464, 0.012843144126236439, 0.0038354007992893457, -0.0012072693789377809, 0.0021409355103969574, 134082.34375, 155977.421875, 88742.28125, 131609.234375, 142271.75, 104707.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02096649259328842, 0.0, 0.0, 0.0
13283, 0.0027394983917474747, 0.0005105641903355718, 0.013349446468055248, 0.0044149369932711124, -0.001176886260509491, 0.004815568681806326, 134083.546875, 155975.515625, 88749.984375, 131602.515625, 142275.796875, 104708.8359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.020459789782762527, 0.0, 0.0, 0.0
13303, 0.003385762916877866, 0.0012378805549815297, 0.013441394083201885, 0.007631899323314428, 0.002735480898991227, 0.004313045646995306, 134088.515625, 155977.421875, 88743.3984375, 131611.484375, 142280.34375, 104715.6640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02282259427011013, 0.0, 0.0, 0.0
13323, 0.0026891545858234167, 0.0005721800262108445, 0.012151929549872875, 0.004913436248898506, -8.010594319785014e-05, -0.0027417857199907303, 134084.609375, 155977.421875, 88741.46875, 131613.140625, 142274.796875, 104710.9140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.013783386908471584, 0.0, 0.0, 0.0
