timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop, yaw, laserFront
7700, -0.0025380009319633245, -0.0030495943501591682, 0.005205904133617878, 0.004327749367803335, -0.0069419932551681995, -0.002309619216248393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7720, -0.004195984918624163, -0.003070730483159423, 0.004694355186074972, -0.0037179351784288883, -0.006892744451761246, -0.004847873002290726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2517470419406891, 0.0
7740, -0.003518704790621996, -0.0030055404640734196, 0.00461638905107975, -0.0004846097144763917, -0.00637988094240427, -0.0044409059919416904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2532865107059479, 0.0
7760, -0.002854742109775543, -0.0030465901363641024, 0.004322002176195383, 0.002631088951602578, -0.006462467834353447, -0.005352273117750883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2549898326396942, 0.0
7780, -0.0031882631592452526, -0.0030747985001653433, 0.0042154667899012566, 0.0008931417251005769, -0.006459204480051994, -0.0053306580521166325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2551525831222534, 0.0
7800, -0.0028708954341709614, -0.0030220523476600647, 0.004111209884285927, 0.0026030750013887882, -0.005929902661591768, -0.005319810472428799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2547853887081146, 0.0
7820, -0.001995055703446269, -0.002070201560854912, 0.0043944502249360085, 0.006805601995438337, -0.001406932482495904, -0.0036366707645356655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.25642919540405273, 0.0
7840, -0.0023453114554286003, -0.0029453812167048454, 0.00432873098179698, 0.004756059497594833, -0.005585675593465567, -0.0034575106110423803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2577652335166931, 0.0
7860, -0.00181467121001333, -0.002638861769810319, 0.00413227453827858, 0.006693512201309204, -0.004346208181232214, -0.004308745730668306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2570861577987671, 0.0
7880, -0.002403451129794121, -0.002932593459263444, 0.004049574490636587, 0.0035867178812623024, -0.005737130530178547, -0.004114917479455471, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2569526731967926, 0.0
