timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, std, mean, laserFront
6312, 0.002017724560573697, 9.159363980870694e-05, -1.2320447240199428e-05, 0.0076826512813568115, 0.0007029766566120088, -0.0019395715789869428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6332, 0.0022506120149046183, 8.195520786102861e-05, -4.908146365778521e-05, 0.00866709928959608, 0.0007006097002886236, -0.0020048897713422775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04096183180809021, 0, 0, 0.0
6352, 0.0014730881666764617, -0.00042130390647798777, -5.4802574595669284e-05, 0.004894227255135775, -0.0020047465804964304, -0.001688696094788611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03955410048365593, 0, 0, 0.0
6372, 0.0012537074508145452, -0.00043388278572820127, -8.925847942009568e-05, 0.00405457429587841, -0.001758715370669961, -0.0017943765269592404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041191183030605316, 0, 0, 0.0
6392, 0.001484379987232387, -0.00016879996110219508, -7.56694280426018e-05, 0.005369238555431366, 3.5051500162808225e-05, -0.0014026222052052617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041806407272815704, 0, 0, 0.0
6412, 0.0020572205539792776, 9.427420445717871e-05, -0.00010144116095034406, 0.008576704189181328, 0.0015120316529646516, -0.001137251383624971, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04002263769507408, 0, 0, 0.0
6432, 0.0023889283183962107, 0.00010871532867895439, -8.023894770303741e-05, 0.010020583868026733, 0.0014007834251970053, -0.0008910177275538445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037180714309215546, 0, 0, 0.0
6452, 0.0013219693209975958, -0.00016452174168080091, -8.932119817472994e-05, 0.003972572274506092, 0.00021686467516701669, -0.0008724263170734048, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036608774214982986, 0, 0, 0.0
6472, 0.0013854589778929949, -0.00015832317876629531, 0.0003294955531600863, 0.0041158609092235565, 0.0006093794945627451, 0.001499057631008327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03646975755691528, 0, 0, 0.0
6492, 0.001327021513134241, -0.000458368071122095, 0.00036061074933968484, 0.0038255727849900723, -0.0007244436419568956, 0.0014546504244208336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037348054349422455, 0, 0, 0.0
6512, 0.0024482521694153547, -0.0007578553049825132, 0.00040659186197444797, 0.009549066424369812, -0.0021018770057708025, 0.001700796652585268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.040770020335912704, 0, 0, 0.0
6532, 0.002381775761023164, 8.812536543700844e-05, 0.0002911160991061479, 0.008948620408773422, 0.0027366981375962496, 0.0014288133243098855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03803552687168121, 0, 0, 0.0
6552, 0.0018684400711208582, -0.00018415707745589316, 0.00033111771335825324, 0.006003358401358128, 0.0018423105357214808, 0.0019634219352155924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036349959671497345, 0, 0, 0.0
6572, 0.001910288818180561, -0.00046029442455619574, 0.0006471454398706555, 0.006607498973608017, 0.0004795065615326166, 0.00338534452021122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03453313559293747, 0, 0, 0.0
6592, 0.0024527122732251883, 9.284808038501069e-05, 0.0007130540907382965, 0.008995918557047844, 0.003379973815754056, 0.0031363586895167828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028220461681485176, 0, 0, 0.0
6612, 0.0019355783006176353, -0.0004756960552185774, 0.0004768126818817109, 0.005906048230826855, 9.774096542969346e-05, 0.0013691287022083998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03532513976097107, 0, 0, 0.0
6632, 0.0024545781780034304, -0.0001942084782058373, 0.0004953867755830288, 0.008567608892917633, 0.0017406903207302094, 0.0006760928081348538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03598680719733238, 0, 0, 0.0
6652, 0.0019062778446823359, -0.00048668074305169284, 0.0007087085978128016, 0.005674656480550766, 0.00016701171989552677, 0.0018599085742607713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03371495380997658, 0, 0, 0.0
6672, 0.0016032103449106216, -0.00019952523871324956, 0.0007456531748175621, 0.003900156356394291, 0.0014822387602180243, 0.001692440127953887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034052371978759766, 0, 0, 0.0
6692, 0.0024226836394518614, -0.00021545223717112094, 0.0004841076151933521, 0.007805583067238331, 0.001455354387871921, 0.0005319969495758414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032780684530735016, 0, 0, 0.0
6712, 0.0023855415638536215, 0.0005746020469814539, 0.0004979463992640376, 0.007278385106474161, 0.005547729786485434, 0.0006798534304834902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03435472771525383, 0, 0, 0.0
6732, 0.0023516493383795023, 2.038345337496139e-05, 0.000539948872756213, 0.007145919371396303, 0.0028374192770570517, 0.0011492223711684346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03347611054778099, 0, 0, 0.0
6752, 0.002073402516543865, 1.5566740330541506e-05, 0.00034175009932368994, 0.005612483713775873, 0.002975836396217346, -0.00026978165260516107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03297809511423111, 0, 0, 0.0
6772, 0.0020547492895275354, 6.31489820079878e-06, 0.0003364637668710202, 0.005913001485168934, 0.003292128210887313, -0.000359847501385957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03146400675177574, 0, 0, 0.0
6792, 0.0013158951187506318, -0.0004841247573494911, 0.00019951547437813133, 0.0017973630456253886, 0.000677254400216043, -0.000601518084295094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03257911279797554, 0, 0, 0.0
6812, 0.0023495343048125505, -0.0002346667752135545, 0.00019074355077464134, 0.006982497870922089, 0.0023206432815641165, -0.0006272147875279188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03126392513513565, 0, 0, 0.0
6832, 0.0015874020755290985, -0.0002501594426576048, 0.0001071296283043921, 0.002967364154756069, 0.001823820173740387, -0.0010263475123792887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031858112663030624, 0, 0, 0.0
6852, 0.0023071106988936663, -1.6521395082236268e-05, 8.890432945918292e-05, 0.006480383221060038, 0.003011465771123767, -0.0009994864230975509, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03374132886528969, 0, 0, 0.0
6872, 0.0013561280211433768, -0.0012296291533857584, 4.214837827021256e-05, 0.0011870079906657338, -0.003376794047653675, -0.0011277729645371437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031088951975107193, 0, 0, 0.0
6892, 0.0020908855367451906, -4.404319042805582e-06, 2.6558795070741326e-05, 0.0049339234828948975, 0.0031048047821968794, -0.0014715141151100397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03204737603664398, 0, 0, 0.0
6912, 0.002195846987888217, 6.114407005952671e-05, -2.1031012238381663e-06, 0.005628465674817562, 0.003542829304933548, -0.0015450066421180964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03109639510512352, 0, 0, 0.0
6932, 0.0016382340108975768, -0.0004840472247451544, -2.2791591618442908e-05, 0.0027621821500360966, 0.00039911692147143185, -0.0009031234076246619, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030550314113497734, 0, 0, 0.0
6952, 0.002210455946624279, 5.850753950653598e-05, -3.867743362206966e-05, 0.0055788978934288025, 0.0035146342124789953, -0.0012171348789706826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028886493295431137, 0, 0, 0.0
6972, 0.002449509920552373, 2.764511555142235e-05, -4.614138015313074e-05, 0.006774870678782463, 0.002963736653327942, -0.0013373837573453784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02736903354525566, 0, 0, 0.0
6992, 0.002484304131940007, -0.0002036717050941661, -6.517404108308256e-05, 0.006951799150556326, 0.0015780319226905704, -0.001119706081226468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02669467218220234, 0, 0, 0.0
7012, 0.0019121315563097596, -0.0004883921355940402, -5.5914260883582756e-05, 0.004159982781857252, 0.0006853314116597176, -0.0015827364986762404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02709103375673294, 0, 0, 0.0
7032, 0.0021549181547015905, -0.00023309944663196802, -8.047652954701334e-05, 0.0055224536918103695, 0.002078775316476822, -0.0013852112460881472, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02832910604774952, 0, 0, 0.0
7052, 0.002138572046533227, 0.00026006129337474704, -6.873640086269006e-05, 0.00535915233194828, 0.004559250082820654, -0.0013190738391131163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02963215298950672, 0, 0, 0.0
7072, 0.0023588568437844515, -8.02299109636806e-06, -8.992627408588305e-05, 0.00645978981629014, 0.002813763450831175, -0.001113056787289679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030852142721414566, 0, 0, 0.0
7092, 0.0018530901288613677, -0.0002561209548730403, -6.558984750881791e-05, 0.003993585240095854, 0.001415582955814898, -0.0005556879914365709, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029348207637667656, 0, 0, 0.0
7112, 0.0013590854359790683, -0.00025722786085680127, -7.976587221492082e-05, 0.0011847512796521187, 0.0015098595758900046, -0.0009249034919776022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028817931190133095, 0, 0, 0.0
7132, 0.0016010904219001532, -0.00047810099204070866, -6.0877100622747093e-05, 0.0025010756216943264, 0.0007138202199712396, -0.0007940999348647892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02932576648890972, 0, 0, 0.0
