timeTick, stateX, stateY, stateVX, stateVY, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, accx, accy, accz, KFwhisker1, KFwhisker2, Position X, Position Y, yaw
4885, 0.0011944437865167856, 0.0003445160109549761, 0.005737278610467911, -9.13811381906271e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.217210531234741, 0.11799420416355133, 0.016575121982003244
4905, 0.0013176393695175648, 0.00034218429937027395, 0.006487403996288776, -0.0002354508760618046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006521242670714855, 327.0, 0.0429387167096138, 0.0005937869427725673, 0.9993962049484253, 0, 0, -2.2171759605407715, 0.11799033731222153, 0.015714967839006392
4925, 0.0014517876552417874, 0.0003384701849427074, 0.007148019503802061, -0.00011259114398853853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008620432578027248, 327.0, 0.042631570249795914, -0.0007164505659602582, 0.9997241497039795, 0.0, 0.0, -2.217221975326538, 0.11807621270418167, 0.01584934936448382
4945, 0.0009809458861127496, -2.7521047741174698e-05, 0.005003311671316624, -0.001836619689129293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007641009520739317, 330.0, 0.04294862225651741, -0.0004277146654203534, 0.9990604519844055, 0.0, 0.0, -2.2171638011932373, 0.11799103021621704, 0.01587407610410889
4965, 0.0013487456599250436, -3.0532493838109076e-05, 0.006696064956486225, -0.0018056208500638604, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007340839598327875, 330.0, 0.041924308985471725, -0.0004660137929022312, 1.0002706050872803, 0.0, 0.0, -2.2171926498413086, 0.11798714101314545, 0.01588619086796286
4985, 0.0009984790813177824, 0.0003163133515045047, 0.0049292780458927155, -0.00016100324864964932, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005828561261296272, 328.0, 0.042185451835393906, -0.0006281475652940571, 0.9989103674888611, 0.0, 0.0, -2.2172324657440186, 0.11803725361824036, 0.01593676498443898
5005, 0.0010116276098415256, -5.894607602385804e-05, 0.004988524597138166, -0.0019041929626837373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005327209830284119, 328.0, 0.043001867830753326, -0.0008736977470107377, 0.9999596476554871, 0.0, 0.0, -2.217226505279541, 0.11806613206863403, 0.01587307342974053
5025, 0.0011242799228057265, -0.00010107655543833971, 0.005782131105661392, -0.0021541642490774393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0010197118390351534, 328.0, 0.04164443165063858, -0.002578092273324728, 0.995514988899231, 0.0, 0.0, -2.217210531234741, 0.11805056035518646, 0.015626151360003025
5045, 0.0015405224403366446, 0.0002751572465058416, 0.007586684077978134, -0.0004456779279280454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00038058130303397775, 324.0, 0.04430615156888962, -0.00013747595949098468, 0.9968110918998718, 0.0, 0.0, -2.2172722816467285, 0.11823008209466934, 0.01795741537552741
5065, 0.0015420689014717937, -0.0001328107318840921, 0.007349652238190174, -0.002078448887914419, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0035630210768431425, 324.0, 0.04317094758152962, 0.0027037097606807947, 0.999515175819397, 0.0, 0.0, -2.217224597930908, 0.11813786625862122, 0.015705473212778216
5085, 0.00196135719306767, -0.00010904261580435559, 0.008746104314923286, -0.0015271080192178488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0022264716681092978, 324.0, 0.0458780936896801, 0.0020245173946022987, 0.9979899525642395, 0.0, 0.0, -2.2171895503997803, 0.11812916398048401, 0.016326566322084086
5105, 0.001410802942700684, -8.160866127582267e-05, 0.00621818145737052, -0.0012620073975995183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003613204462453723, 326.0, 0.04498795047402382, 0.0022226828150451183, 0.9991767406463623, 0.0, 0.0, -2.217172384262085, 0.11814605444669724, 0.015849403422164874
5125, 0.001051435712724924, -0.0001179645987576805, 0.004626810550689697, -0.0011833542957901955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0034057055599987507, 326.0, 0.0425778329372406, 0.004876469727605581, 1.0023983716964722, 0.0, 0.0, -2.2171690464019775, 0.11817744374275208, 0.016950456552650366
5145, 0.0010225782170891762, 0.0002269187825731933, 0.004610356874763966, 0.00077679636888206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018693573074415326, 326.0, 0.038983024656772614, 0.0015979063464328647, 0.9954973459243774, 0.0, 0.0, -2.217195987701416, 0.1181415319442749, 0.01603497152155398
5165, 0.0011168478522449732, 0.00024444953305646777, 0.004991862457245588, 0.0008877601940184832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.716878801351413e-05, 322.0, 0.04220190644264221, 0.0036514918319880962, 0.9938290119171143, 0.0, 0.0, -2.217308521270752, 0.11825507134199142, 0.01809341180773053
5185, 0.0014243533369153738, -0.00015358954260591418, 0.0063053942285478115, -0.0010365305934101343, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0013898649485781789, 322.0, 0.039973992854356766, 0.0033535154070705175, 0.998492419719696, 0.0, 0.0, -2.217219829559326, 0.11818204820156097, 0.01617223635077488
5205, 0.0015488528879359365, -0.00017547937750350684, 0.00612717354670167, -0.0012787693412974477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0019052033312618732, 322.0, 0.04054079204797745, 0.0015807338058948517, 0.9999899864196777, 0.0, 0.0, -2.2171876430511475, 0.11809194087982178, 0.017193286760542686
5225, 0.0018698977073654532, -0.00014397274935618043, 0.007125806994736195, -0.001598089700564742, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.657849134062417e-05, 317.0, 0.043522924184799194, -0.0012403017608448863, 1.002862811088562, 0.0, 0.0, -2.2171902656555176, 0.11807340383529663, 0.016995177384973463
5245, 0.001489099464379251, -0.0001404296635882929, 0.005033847410231829, -0.0016475869342684746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0034274416975677013, 317.0, 0.046513862907886505, 0.00024568787193857133, 1.0009156465530396, 0.0, 0.0, -2.217205286026001, 0.11803379654884338, 0.017320900542172682
5265, 0.001580276875756681, -0.00017186398326884955, 0.005862962920218706, -0.001447250135242939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.002692014444619417, 317.0, 0.04660677909851074, 0.0007640332914888859, 1.0029889345169067, 0.0, 0.0, -2.2172818183898926, 0.11821933090686798, 0.01739311001039705
5285, 0.0017086730804294348, -0.0001976921339519322, 0.0066839843057096004, -0.001037138281390071, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.000101321296824608, 315.0, 0.04729234427213669, 0.0007248843321576715, 1.0044145584106445, 0.0, 0.0, -2.217257261276245, 0.11816126108169556, 0.01649483669510417
5305, 0.0016688663745298982, 0.0002653487608768046, 0.006803175434470177, 0.0012487279018387198, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005296985618770123, 315.0, 0.045726243406534195, 0.0012457782868295908, 1.0045920610427856, 0.0, 0.0, -2.2172555923461914, 0.11807601153850555, 0.01723945361066745
5325, 0.0016711597563698888, -0.00018236161849927157, 0.006596494931727648, -0.0006337391096167266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001025533420033753, 315.0, 0.04731535539031029, 0.004713036119937897, 1.0016582012176514, 0.0, 0.0, -2.2172274589538574, 0.11803615838289261, 0.017374336893442543
5345, 0.001812388887628913, -0.0001888964616227895, 0.007443075999617577, -0.00018100463785231113, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021302883978933096, 316.0, 0.046837303787469864, 0.005608844570815563, 1.0029048919677734, 0.0, 0.0, -2.217320442199707, 0.11824776232242584, 0.018549975611373462
5365, 0.0023041546810418367, -0.000175493725691922, 0.009929032996296883, 0.0001052556253853254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0022317615803331137, 316.0, 0.04344833269715309, 0.006800588220357895, 0.9986588358879089, 0.0, 0.0, -2.217341899871826, 0.11827416718006134, 0.018450588447946774
5385, 0.0013260009000077844, -0.00017496063082944602, 0.006006752140820026, 0.0006117015145719051, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002323479624465108, 316.0, 0.04174981638789177, 0.007834747433662415, 0.9976797103881836, 0.0, 0.0, -2.2172372341156006, 0.11820109188556671, 0.016497047690310556
5405, 0.0017861290834844112, -0.0001657608663663268, 0.007856860756874084, 0.0012170302215963602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024042977020144463, 316.0, 0.04310816153883934, 0.008852172642946243, 0.9941089749336243, 0.0, 0.0, -2.2172257900238037, 0.11801360547542572, 0.018031708813429168
5425, 0.0017507869051769376, 0.00031621524249203503, 0.008024304173886776, 0.004032123368233442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0006414810777641833, 316.0, 0.04401242360472679, 0.004944699350744486, 0.9959478974342346, 0.0, 0.0, -2.2172255516052246, 0.11813943088054657, 0.01702112915580699
5445, 0.0017020208761096, -0.00019615524797700346, 0.008065707050263882, 0.0022512145806103945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001731211319565773, 314.0, 0.045351799577474594, 0.0010085203684866428, 0.9953458309173584, 0.0, 0.0, -2.2171638011932373, 0.1181492879986763, 0.0164408650725706
5465, 0.001872760709375143, -0.0001500547950854525, 0.008899305015802383, 0.0023344606161117554, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008668254595249891, 314.0, 0.04625416919589043, 0.0014376224717125297, 0.994937002658844, 0.0, 0.0, -2.2172443866729736, 0.11819995939731598, 0.016984852953801376
5485, 0.0016228689346462488, -0.00018298860231880099, 0.007841585204005241, 0.0021434740629047155, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018738615326583385, 314.0, 0.04570980370044708, -0.0002834278275258839, 0.9952574372291565, 0.0, 0.0, -2.217245101928711, 0.11815401911735535, 0.016872565923301785
5505, 0.0011671172687783837, -0.00018758595979306847, 0.005850377958267927, 0.001702610170468688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017011660384014249, 32766.0, 0.04226582124829292, -0.001331095932982862, 0.9964253306388855, 0.0, 0.0, -2.2172210216522217, 0.11820762604475021, 0.016215296751746433
5525, 0.0016019291942939162, -0.0001978246436920017, 0.007069431245326996, 0.0010697494726628065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017015538178384304, 32766.0, 0.042723339051008224, -0.0005520909908227623, 0.9997502565383911, 0.0, 0.0, -2.217226505279541, 0.11822789162397385, 0.0175060003198154
5545, 0.0017445236444473267, -0.00018139184976462275, 0.007006888743489981, 0.000403641170123592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014114432269707322, 32766.0, 0.04182565584778786, 0.0014857187634333968, 1.0008803606033325, 0.0, 0.0, -2.2171730995178223, 0.11815145611763, 0.01637187353456157
5565, 0.0018998888554051518, -0.0001757530844770372, 0.007128198631107807, 7.720750727457926e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004395955242216587, 313.0, 0.04171314463019371, 0.004485346842557192, 0.9992958903312683, 0.0, 0.0, -2.2172272205352783, 0.11817505955696106, 0.016964623659972387
5585, 0.001837128191255033, 0.00032563897548243403, 0.006900145206600428, 0.002009781775996089, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005469182040542364, 313.0, 0.043425388634204865, 0.008629877120256424, 0.9972798228263855, 0.0, 0.0, -2.2172603607177734, 0.11820521205663681, 0.016990478638249755
5605, 0.0018026793841272593, -0.00021878452389501035, 0.006927683483809233, 0.00046915063285268843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007188627030700445, 313.0, 0.0420137420296669, 0.006126400548964739, 0.9956119060516357, 0.0, 0.0, -2.217303514480591, 0.11812605708837509, 0.01896572623971707
5625, 0.0019593266770243645, -0.00020441859669517726, 0.007827057503163815, 0.0007093299645930529, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008198559284210205, 311.0, 0.0439496710896492, -0.0002757477050181478, 0.994521975517273, 0.0, 0.0, -2.2171525955200195, 0.11806406080722809, 0.017221342526763977
5645, 0.0021218766923993826, -0.0001931100559886545, 0.008282029069960117, 0.0003382150025572628, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0060393610037863255, 311.0, 0.040884412825107574, 0.0002472116029821336, 0.9992346167564392, 0.0, 0.0, -2.2171971797943115, 0.11815153807401657, 0.01681815942766419
5665, 0.002283961046487093, -0.0001869160041678697, 0.00869487039744854, 0.0002713018038775772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007194144651293755, 311.0, 0.04600322246551514, 0.003267002757638693, 0.9990642070770264, 0.0, 0.0, -2.2173521518707275, 0.11826343089342117, 0.019268754746406328
5685, 0.002151148160919547, 0.00042138140997849405, 0.008449619635939598, 0.003145382273942232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006635118741542101, 316.0, 0.045271020382642746, 0.0026748618111014366, 0.9995220899581909, 0.0, 0.0, -2.2173500061035156, 0.11820564419031143, 0.01812392347221531
5705, 0.0018493074458092451, -0.0002413520123809576, 0.007170230615884066, 0.0009317714138887823, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008709567598998547, 316.0, 0.042141638696193695, 0.0015142898773774505, 0.9987705945968628, 0.0, 0.0, -2.217170000076294, 0.11819852888584137, 0.015125298238878104
