timeTick, stateX, stateY, stateVX, stateVY, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, accx, accy, accz, KFwhisker1, KFwhisker2, Position X, Position Y, yaw
40956, 0.007113530300557613, 0.0025335713289678097, 0.009510893374681473, -0.00019159886869601905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.200606346130371, 0.08010764420032501, 0.0034565060285559482
40976, 0.006737968418747187, 0.003680725581943989, 0.007820112630724907, 0.004671615082770586, 128570.2578125, 156520.953125, 92516.796875, 117202.96875, 141844.796875, 100181.203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028938569128513336, 327.0, 0.039477765560150146, 0.0035016173496842384, 0.9994454383850098, 0, 0, -2.200645923614502, 0.08011982589960098, 0.004214577719761899
40996, 0.006007762625813484, 0.003055010223761201, 0.004711491987109184, 0.0021601056214421988, 128566.421875, 156520.953125, 92515.203125, 117205.140625, 141844.296875, 100179.1640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028353320434689522, 327.0, 0.04196524620056152, 0.0021563090849667788, 1.000680685043335, 0.0, 0.0, -2.2006285190582275, 0.08012200891971588, 0.0048887794448705165
41016, 0.006337916478514671, 0.0034602710511535406, 0.0062396470457315445, 0.003621885320171714, 128573.125, 156515.1875, 92518.765625, 117208.8125, 141844.296875, 100181.9609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027988510206341743, 327.0, 0.03987729176878929, 0.0020526691805571318, 0.9993988871574402, 0.0, 0.0, -2.2006523609161377, 0.08010192960500717, 0.004034810915124829
41036, 0.006302875000983477, 0.003007766790688038, 0.0061772726476192474, 0.0015625698724761605, 128568.0234375, 156519.03125, 92515.203125, 117203.7890625, 141837.953125, 100182.4921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028378600254654884, 322.0, 0.04068629443645477, 0.0033232916612178087, 0.9993460774421692, 0.0, 0.0, -2.2006423473358154, 0.08013492077589035, 0.004449126910090562
41056, 0.006432980298995972, 0.0030410680919885635, 0.0068158311769366264, 0.0017858479404821992, 128576.96875, 156520.953125, 92520.3203125, 117208.8125, 141844.796875, 100180.671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029140014201402664, 322.0, 0.041581690311431885, 0.004590903874486685, 0.9995937943458557, 0.0, 0.0, -2.2005972862243652, 0.08012956380844116, 0.0039046317343882403
41076, 0.006600405555218458, 0.00307887839153409, 0.007742589805275202, 0.0019781782757490873, 128565.7890625, 156522.875, 92515.203125, 117203.1171875, 141844.796875, 100181.9609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028175199404358864, 322.0, 0.03893456608057022, 0.00037680345121771097, 0.9986573457717896, 0.0, 0.0, -2.2006237506866455, 0.08013691008090973, 0.004199417089092502
41096, 0.006760443560779095, 0.003116476582363248, 0.008320245891809464, 0.0018603402422741055, 128561.9453125, 156522.875, 92523.8828125, 117208.8125, 141839.734375, 100177.1171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02950560860335827, 323.0, 0.03942976891994476, 0.003082358743995428, 1.0000269412994385, 0.0, 0.0, -2.2006824016571045, 0.0801464393734932, 0.005091376325303863
41116, 0.0067178294993937016, 0.002558769192546606, 0.007918517105281353, -0.00037607623380608857, 128566.421875, 156520.953125, 92517.96875, 117203.7890625, 141840.734375, 100181.203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0319032222032547, 323.0, 0.03787975758314133, 0.002741648117080331, 1.00175142288208, 0.0, 0.0, -2.2005159854888916, 0.07999374717473984, 0.0011937542240740024
41136, 0.006632372736930847, 0.003061791881918907, 0.007590311113744974, 0.0021132801193743944, 128571.859375, 156520.953125, 92520.3203125, 117208.8125, 141837.953125, 100175.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03437246009707451, 323.0, 0.0394141748547554, 0.0026958640664815903, 1.0016673803329468, 0.0, 0.0, -2.200551748275757, 0.07997286319732666, 0.0013309671861815359
