timeTick, stateX, stateY, stateVX, stateVY, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, accx, accy, accz, KFwhisker1, KFwhisker2, Position X, Position Y, yaw
8248, 0.0026545822620391846, -0.0006998212193138897, 0.00874575600028038, -0.0008659709128551185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.2177960872650146, 0.13266217708587646, 0.004394471412800244
8268, 0.002820787252858281, -0.0007186677539721131, 0.009218879044055939, -0.0010370484087616205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022245626896619797, 358.0, 0.04032176360487938, -0.0016726410249248147, 0.9992519021034241, 0.0, 0.0, -2.2177786827087402, 0.1326872557401657, 0.004420806215844795
8288, 0.0026619809214025736, 8.217720460379496e-05, 0.00880145002156496, 0.0014028293080627918, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021865304559469223, 358.0, 0.041731759905815125, 0.00011442526738392189, 0.998188853263855, 0.0, 0.0, -2.2177927494049072, 0.13266858458518982, 0.004090609261936856
8308, 0.0025298898108303547, -0.0006606774404644966, 0.008604036644101143, -0.001130689517594874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023222535848617554, 32766.0, 0.03959639370441437, -0.0010356470011174679, 0.9980987906455994, 0.0, 0.0, -2.2177977561950684, 0.13264873623847961, 0.004556801130885407
8328, 0.0024037084076553583, 4.053720476804301e-05, 0.008216281421482563, 0.0010751537047326565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022851014509797096, 32766.0, 0.040259260684251785, 0.0011984392767772079, 0.9967973828315735, 0.0, 0.0, -2.217783212661743, 0.13269510865211487, 0.004503070072640666
8348, 0.002287668641656637, -0.0006405202439054847, 0.008128122426569462, -0.0011100595584139228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02270587533712387, 32766.0, 0.04155847802758217, -0.0007749709766358137, 0.997201144695282, 0.0, 0.0, -2.2177915573120117, 0.13267606496810913, 0.004312682755953956
8368, 0.002458132104948163, -0.0006626982358284295, 0.008928665891289711, -0.0010594890918582678, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023493917658925056, 32766.0, 0.03867185115814209, 0.0013550572330132127, 1.0003955364227295, 0.0, 0.0, -2.217796564102173, 0.1326795369386673, 0.004543782773517712
8388, 0.002313608070835471, 2.0926523575326428e-05, 0.00864444300532341, 0.001680398010648787, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022017333656549454, 32766.0, 0.041183050721883774, 0.0008510402985848486, 0.9995914101600647, 0.0, 0.0, -2.2177979946136475, 0.13263705372810364, 0.0042604187148415395
8408, 0.002236120169982314, -0.0006678102072328329, 0.008558960631489754, -0.0005799699574708939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02327752113342285, 32766.0, 0.03928360715508461, 0.0011527364840731025, 0.9990705847740173, 0.0, 0.0, -2.2178685665130615, 0.1325889676809311, 0.00617786890881005
8428, 0.0021282390225678682, -4.663548315875232e-05, 0.007970159873366356, 0.002052402589470148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023397359997034073, 32766.0, 0.042517099529504776, 0.001596656977199018, 0.9962794184684753, 0.0, 0.0, -2.2178361415863037, 0.13283929228782654, 0.007085352144815697
8448, 0.001910198712721467, -0.00015468403580598533, 0.006899720523506403, 0.0018291431479156017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02248232439160347, 32766.0, 0.03669843077659607, 0.0004030817362945527, 0.9981746673583984, 0.0, 0.0, -2.2178142070770264, 0.1326548308134079, 0.004374086363688625
8468, 0.0018795812502503395, -0.000692355795763433, 0.006509331054985523, 7.848295354051515e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021774979308247566, 32766.0, 0.04054649919271469, 0.004402492195367813, 0.995129406452179, 0.0, 0.0, -2.2178993225097656, 0.1327754408121109, 0.007053901186385095
8488, 0.0020316054578870535, -0.0006826486205682158, 0.007157197222113609, 0.0007232394418679178, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02562546171247959, 32766.0, 0.036887165158987045, -0.004341945983469486, 1.00063955783844, 0.0, 0.0, -2.2177517414093018, 0.13270673155784607, 0.004364692332100112
