timeTick, stateX, stateY, stateVX, stateVY, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, accx, accy, accz, KFwhisker1, KFwhisker2, Position X, Position Y, yaw
11861, 0.004652361385524273, 0.0027433475479483604, 0.014126704074442387, 0.005871631670743227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3486666679382324, 0.013459166511893272, -0.04654600625054112
11881, 0.003980556502938271, 0.003055464243516326, 0.011174079030752182, 0.007471494376659393, 131787.34375, 156384.53125, 92428.6484375, 120188.5703125, 142478.203125, 103561.9140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3451734781265259, 349.0, 0.059193383902311325, 0.004833944141864777, 1.000766396522522, 0.0, 0.0, -2.3488221168518066, 0.01351147424429655, -0.045462044019857956
11901, 0.0037952708080410957, 0.0029392852447927, 0.010212069377303123, 0.006846459582448006, 131795.109375, 156382.609375, 92431.4140625, 120199.5234375, 142482.765625, 103563.984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34565678238868713, 325.0, 0.057428814470767975, 0.003106782678514719, 1.0015015602111816, 0.0, 0.0, -2.3487234115600586, 0.01348966546356678, -0.04572276475084177
11921, 0.003633099840953946, 0.002853111829608679, 0.009490245021879673, 0.006301671266555786, 131795.109375, 156382.609375, 92423.5390625, 120193.609375, 142482.265625, 103567.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34505948424339294, 325.0, 0.05921657010912895, 0.005296087358146906, 0.9981828331947327, 0.0, 0.0, -2.3487391471862793, 0.013460755348205566, -0.04550602021026464
11941, 0.0038311348762363195, 0.0029856031760573387, 0.010321986861526966, 0.006961785722523928, 131795.109375, 156386.453125, 92432.2109375, 120197.328125, 142488.609375, 103563.984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34292078018188477, 325.0, 0.05844070017337799, 0.006606492679566145, 0.996488630771637, 0.0, 0.0, -2.348824977874756, 0.013537734746932983, -0.045692679618530414
11961, 0.004252235870808363, 0.0030051153153181076, 0.01209162175655365, 0.007404077798128128, 131802.46875, 156384.53125, 92433.390625, 120195.796875, 142475.921875, 103571.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34337759017944336, 347.0, 0.060712266713380814, 0.004473530221730471, 0.9953255653381348, 0.0, 0.0, -2.3488128185272217, 0.013526469469070435, -0.04490183370070371
11981, 0.00407088827341795, 0.0029085648711770773, 0.011445187963545322, 0.006921590771526098, 131797.359375, 156380.6875, 92431.4140625, 120205.4296875, 142492.6875, 103567.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34203141927719116, 347.0, 0.05945815145969391, 0.0030119025614112616, 0.9986413717269897, 0.0, 0.0, -2.348716974258423, 0.01346627064049244, -0.04522337408170094
12001, 0.00374048575758934, 0.002933949464932084, 0.009835933335125446, 0.006978805176913738, 131803.484375, 156388.375, 92435.359375, 120206.09375, 142488.609375, 103568.1328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34383851289749146, 326.0, 0.05796799063682556, 0.0053491657599806786, 0.9985566139221191, 0.0, 0.0, -2.3488943576812744, 0.013868004083633423, -0.04472241744352935
12023, 0.003743050852790475, 0.002581214066594839, 0.009797466918826103, 0.005456979386508465, 131797.96875, 156382.609375, 92429.4453125, 120201.7109375, 142486.828125, 103566.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34342724084854126, 326.0, 0.05938303470611572, 0.0044768201187253, 0.9992483854293823, 0.0, 0.0, -2.3489761352539062, 0.013652184046804905, -0.04557310405462105
12042, 0.004148895386606455, 0.0026054272893816233, 0.011366893537342548, 0.005716485902667046, 131807.375, 156380.6875, 92438.125, 120199.5234375, 142489.109375, 103571.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34607717394828796, 326.0, 0.056702591478824615, 0.005180938635021448, 0.998125433921814, 0.0, 0.0, -2.348682165145874, 0.014111216180026531, -0.04812880785709316
12061, 0.004008088726550341, 0.002532829297706485, 0.010844483971595764, 0.005533990915864706, 131816.984375, 156386.453125, 92434.5625, 120206.75, 142477.71875, 103570.953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34467026591300964, 344.0, 0.05897379294037819, 0.008614071644842625, 0.9951121211051941, 0.0, 0.0, -2.3487460613250732, 0.013630150817334652, -0.04582391304087611
12081, 0.0036826524883508682, 0.002920632716268301, 0.00955644715577364, 0.007519049104303122, 131801.859375, 156386.453125, 92434.5625, 120202.3671875, 142480.484375, 103578.4921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34761130809783936, 344.0, 0.05685604736208916, 0.007817001082003117, 1.001054286956787, 0.0, 0.0, -2.3487319946289062, 0.014151433482766151, -0.0464286360332787
12101, 0.0040954467840492725, 0.0029292928520590067, 0.011415200307965279, 0.007287177257239819, 131802.46875, 156384.53125, 92444.40625, 120207.625, 142492.6875, 103577.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3463910222053528, 344.0, 0.05681050941348076, 0.006487162783741951, 0.9998697638511658, 0.0, 0.0, -2.348881244659424, 0.01414715126156807, -0.04576764947834897
12122, 0.004326708614826202, 0.0030839506071060896, 0.01160222478210926, 0.007845290936529636, 131800.828125, 156384.53125, 92439.296875, 120209.6015625, 142489.109375, 103580.5703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3425745368003845, 334.0, 0.053940530866384506, 0.001762143918313086, 1.0007760524749756, 0.0, 0.0, -2.3489112854003906, 0.014053680002689362, -0.04588386757871857
12142, 0.003806817578151822, 0.002615863922983408, 0.008740467019379139, 0.0050212242640554905, 131808.59375, 156384.53125, 92449.5234375, 120207.625, 142484.546875, 103574.1875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3417808413505554, 334.0, 0.05807565525174141, 0.007102394942194223, 0.9922643899917603, 0.0, 0.0, -2.3486809730529785, 0.013752074912190437, -0.046022405633754565
12161, 0.004207242745906115, 0.0026588868349790573, 0.011005871929228306, 0.005314424633979797, 131813.09375, 156386.453125, 92439.296875, 120212.6640625, 142484.0625, 103571.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.341266393661499, 334.0, 0.05893732234835625, -0.007338033523410559, 1.0012595653533936, 0.0, 0.0, -2.348680257797241, 0.013671123422682285, -0.046104718720130944
12181, 0.0038570084143429995, 0.0030714068561792374, 0.009996535256505013, 0.006532356608659029, 131811.453125, 156384.53125, 92440.46875, 120212.6640625, 142480.484375, 103576.421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3421629071235657, 336.0, 0.06417330354452133, -0.002223484218120575, 1.0003819465637207, 0.0, 0.0, -2.348849296569824, 0.013992180116474628, -0.04583065892399724
12201, 0.004281478002667427, 0.0026652375236153603, 0.011926651932299137, 0.004319508094340563, 131819.84375, 156386.453125, 92443.234375, 120216.3828125, 142485.84375, 103576.421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3440503478050232, 336.0, 0.054446686059236526, -0.005584215745329857, 0.9989123344421387, 0.0, 0.0, -2.348884105682373, 0.013911651447415352, -0.04539473871723651
12221, 0.004106095526367426, 0.002958290744572878, 0.01062763947993517, 0.006996678188443184, 131813.09375, 156386.453125, 92448.3515625, 120206.75, 142488.609375, 103579.8203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3444196879863739, 336.0, 0.05622439831495285, 0.0031661991961300373, 1.0029743909835815, 0.0, 0.0, -2.348710060119629, 0.013924223370850086, -0.0485825645077816
