timeTick, stateX, stateY, stateVX, stateVY, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, accx, accy, accz, KFwhisker1, KFwhisker2, Position X, Position Y, yaw
12293, 0.00930086337029934, 0.0005615454283542931, 0.049346279352903366, 0.005637327209115028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3448760509490967, 0.014569222927093506, -0.061763014889899354
12313, 0.007843400351703167, 0.001461522188037634, 0.041528165340423584, 0.009220818988978863, 130169.046875, 156417.15625, 91276.875, 118065.1640625, 141863.375, 102566.0390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4144933223724365, 497.0, 0.06625751405954361, 0.002707146340981126, 0.999049961566925, 0.0, 0.0, -2.344914674758911, 0.014574067667126656, -0.06121267346858006
12333, 0.008693952113389969, 0.0016501059290021658, 0.04353523254394531, 0.009679402224719524, 130166.8046875, 156417.15625, 91277.234375, 118067.3359375, 141865.15625, 102560.59375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.414929062128067, 493.0, 0.06614390760660172, 0.004211719147861004, 0.9973084330558777, 0.0, 0.0, -2.3449413776397705, 0.014567754231393337, -0.061598859521073725
12353, 0.009573742747306824, 0.0018543022451922297, 0.045393627136945724, 0.010267565958201885, 130167.4296875, 156417.15625, 91280.3515625, 118068.84375, 141869.203125, 102559.2734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4143594205379486, 493.0, 0.06453577429056168, 0.0028529581613838673, 0.9988200664520264, 0.0, 0.0, -2.3449013233184814, 0.014565553516149521, -0.061560481043811295
12373, 0.010500268079340458, 0.002062942599877715, 0.04726529121398926, 0.010652747005224228, 130173.53125, 156415.234375, 91281.953125, 118071.859375, 141861.09375, 102561.90625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41487500071525574, 493.0, 0.0643882155418396, 0.0036889787297695875, 0.9984519481658936, 0.0, 0.0, -2.344937801361084, 0.014584342949092388, -0.06136836726178041
12393, 0.008796353824436665, 0.0005045007565058768, 0.03958728909492493, 0.004516030661761761, 130174.1484375, 156421.0, 91283.46875, 118071.0234375, 141871.484375, 102565.46875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41386038064956665, 498.0, 0.06894455850124359, 0.0027000857517123222, 0.9986168146133423, 0.0, 0.0, -2.3449485301971436, 0.014594390988349915, -0.06107058250375871
12413, 0.009611993096768856, 0.0005979383131489158, 0.041915930807590485, 0.0048811729066073895, 130166.4296875, 156421.0, 91279.1953125, 118068.84375, 141861.09375, 102565.2890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4140506982803345, 498.0, 0.06457772105932236, 0.0037533792201429605, 0.9975258708000183, 0.0, 0.0, -2.3449361324310303, 0.014571747742593288, -0.06156661414714655
12433, 0.00823183637112379, 0.0014841249212622643, 0.03596654534339905, 0.008183743804693222, 130173.53125, 156421.0, 91288.9765625, 118073.203125, 141866.9375, 102567.3515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41650325059890747, 501.0, 0.06574802100658417, 0.008231514133512974, 0.9991641640663147, 0.0, 0.0, -2.344965696334839, 0.014581085182726383, -0.06101057174827883
12453, 0.008969519287347794, 0.0016559080686420202, 0.03789737820625305, 0.00927027314901352, 130174.1484375, 156417.15625, 91281.1484375, 118068.84375, 141858.8125, 102561.34375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4161342978477478, 501.0, 0.06579273194074631, 0.004682574421167374, 0.9984369277954102, 0.0, 0.0, -2.3449954986572266, 0.014591487124562263, -0.060468095228387926
12473, 0.009749268181622028, 0.0018477780977264047, 0.04021959751844406, 0.009833486750721931, 130179.6328125, 156421.0, 91284.265625, 118071.0234375, 141865.15625, 102565.46875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41777336597442627, 501.0, 0.06695718318223953, 0.003193143056705594, 0.997822105884552, 0.0, 0.0, -2.3449547290802, 0.014586533419787884, -0.061134421528737534
