timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront, KFwhisker1, KFwhisker2, Position X, Position Y, Position Z, yaw
36359, 0.07632265985012054, -0.014805946499109268, 0.006799378432333469, 0.004114734940230846, -0.0025256071239709854, 0.0017197218257933855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.035191535949707, 0.024736497551202774, 1.3471477031707764, -0.009552573965158573
36379, 0.07635796070098877, -0.014566188678145409, 0.006833646446466446, 0.004668105393648148, -0.0011068086605519056, 0.0016867705853655934, 128658.984375, 156328.90625, 89179.2265625, 117333.1015625, 141716.71875, 100644.9609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.28654640913009644, 224.0, 0.0, 0.0, -1.0351616144180298, 0.02499748207628727, 1.347230076789856, -0.009916368328316107
36399, 0.07634032517671585, -0.014564530923962593, 0.006933706346899271, 0.004732475616037846, -0.0011374448658898473, 0.002352289855480194, 128659.6171875, 156328.90625, 89182.765625, 117333.78125, 141723.046875, 100652.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.28627365827560425, 225.0, 0.0, 0.0, -1.035210371017456, 0.024788938462734222, 1.3471662998199463, -0.009197072624934185
36419, 0.07657166570425034, -0.014811590313911438, 0.006982847116887569, 0.005909837782382965, -0.0024364935234189034, 0.0025907144881784916, 128657.3828125, 156328.90625, 89185.828125, 117325.0859375, 141720.765625, 100651.6328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.287275493144989, 225.0, 0.0, 0.0, -1.03524911403656, 0.024865249171853065, 1.347151756286621, -0.009669969615962073
36439, 0.07704798132181168, -0.015295461751520634, 0.006625795736908913, 0.008478272706270218, -0.004851182922720909, 0.0003926765639334917, 128662.484375, 156330.828125, 89187.765625, 117330.9296875, 141718.484375, 100643.4453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.28648316860198975, 225.0, 0.0, 0.0, -1.0351684093475342, 0.024737805128097534, 1.3471189737319946, -0.009538564456479446
36459, 0.0766226276755333, -0.014572401531040668, 0.006642087362706661, 0.006432509981095791, -0.000913937168661505, 0.00041497376514598727, 128657.3828125, 156330.828125, 89190.8203125, 117325.90625, 141727.875, 100653.6796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.28473570942878723, 227.0, 0.0, 0.0, -1.0351418256759644, 0.024905428290367126, 1.3471825122833252, -0.009860372700013746
36479, 0.07667332887649536, -0.014322957023978233, 0.0071943895891308784, 0.006873437203466892, 0.0005049997707828879, 0.003505191532894969, 128648.1171875, 156330.828125, 89185.0234375, 117330.109375, 141718.0, 100648.828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2851102352142334, 227.0, 0.0, 0.0, -1.035200595855713, 0.024785052984952927, 1.3471492528915405, -0.0096631104491901
36499, 0.07690924406051636, -0.015093217603862286, 0.007267642300575972, 0.008030963130295277, -0.003719097003340721, 0.0038055102340877056, 128661.21875, 156330.828125, 89191.625, 117332.4296875, 141718.484375, 100647.5390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.28330546617507935, 227.0, 0.0, 0.0, -1.0352513790130615, 0.02480320632457733, 1.3471168279647827, -0.009060691464655471
36519, 0.0769052505493164, -0.015330790542066097, 0.006002660840749741, 0.007763393688946962, -0.004722731187939644, -0.003404987743124366, 128655.1484375, 156330.828125, 89187.765625, 117322.9140625, 141720.265625, 100650.34375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.28257814049720764, 227.0, 0.0, 0.0, -1.0351744890213013, 0.024974092841148376, 1.3472055196762085, -0.009891071863588372
36539, 0.07663872838020325, -0.014582596719264984, 0.00594529090449214, 0.00648297555744648, -0.0004751728265546262, -0.0028848089277744293, 128660.25, 156327.0, 89188.890625, 117330.9296875, 141715.21875, 100651.6328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.284168004989624, 227.0, 0.0, 0.0, -1.0352505445480347, 0.02482081949710846, 1.3471930027008057, -0.00920562304797253
36559, 0.07709218561649323, -0.015301229432225227, 0.005888708867132664, 0.008942684158682823, -0.003733427729457617, -0.0028907484374940395, 128655.78125, 156328.90625, 89191.953125, 117326.5859375, 141720.265625, 100641.625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.28663375973701477, 227.0, 0.0, 0.0, -1.0350844860076904, 0.02486572042107582, 1.347314476966858, -0.011696394697207933
36579, 0.07685613632202148, -0.014802208170294762, 0.00502524059265852, 0.007572008762508631, -0.0009871863294392824, -0.007324781734496355, 128658.984375, 156328.90625, 89190.5, 117321.421875, 141716.71875, 100648.828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2898314893245697, 223.0, 0.0, 0.0, -1.0351792573928833, 0.024816876277327538, 1.3472068309783936, -0.009569101972409219
36599, 0.07692752778530121, -0.014563792385160923, 0.00487832585349679, 0.007728059310466051, 0.00012798799434676766, -0.007561586331576109, 128657.3828125, 156328.90625, 89189.6953125, 117326.5859375, 141718.984375, 100650.34375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2860020101070404, 223.0, 0.0, 0.0, -1.035234808921814, 0.024782802909612656, 1.3472057580947876, -0.009584398811679292
36619, 0.07668700814247131, -0.014793656766414642, 0.004784977994859219, 0.006151964422315359, -0.0006224224343895912, -0.006769927218556404, 128660.890625, 156328.90625, 89191.625, 117330.25, 141715.21875, 100650.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.28858187794685364, 223.0, 0.0, 0.0, -1.0352158546447754, 0.024750350043177605, 1.3471381664276123, -0.01098525183705402
36639, 0.07725607603788376, -0.015301976352930069, 0.004649054259061813, 0.009351170621812344, -0.0027494272217154503, -0.006586691364645958, 128659.6171875, 156332.75, 89191.625, 117332.4296875, 141716.71875, 100640.8671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2873707115650177, 226.0, 0.0, 0.0, -1.0351604223251343, 0.02479238063097, 1.3471629619598389, -0.008673686745034792
36659, 0.07671868801116943, -0.014816810376942158, 0.005535639822483063, 0.0061439042910933495, 0.00016052565479185432, -0.00100085383746773, 128656.109375, 156332.75, 89191.625, 117330.9296875, 141716.21875, 100650.34375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2856801748275757, 226.0, 0.0, 0.0, -1.0351965427398682, 0.024798434227705002, 1.3472458124160767, -0.00943902513398765
36679, 0.07693091034889221, -0.01481518056243658, 0.0055120596662163734, 0.006858482025563717, 0.0008361780201084912, -0.0013267496833577752, 128655.1484375, 156328.90625, 89192.7578125, 117328.7578125, 141713.9375, 100644.9609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.28559812903404236, 226.0, 0.0, 0.0, -1.035157561302185, 0.024894600734114647, 1.3472524881362915, -0.010146350385008699
