timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront, KFwhisker1, KFwhisker2, Position X, Position Y, Position Z, yaw
71305, 56.28145980834961, -3.092132329940796, 0.0030176243744790554, 5.997419357299805, 0.7583199739456177, -0.006903072819113731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.025770902633667, 0.02572789043188095, 1.4576258659362793, -0.034216307256744787
71325, 56.39249801635742, -3.0735924243927, 0.0028999007772654295, 6.004223346710205, 0.7605020403862, -0.00716719264164567, 128946.0703125, 156340.421875, 89781.0390625, 117991.2265625, 141995.75, 100914.2890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.179594039916992, 501.0, 0.0, 0.0, -1.0257360935211182, 0.025674190372228622, 1.4576387405395508, -0.03392224290029081
71345, 56.5186767578125, -3.0576114654541016, 0.00274862302467227, 6.012930870056152, 0.7624549865722656, -0.007239483296871185, 128943.5, 156338.5, 89778.2890625, 117987.546875, 141997.53125, 100909.65625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.158927917480469, 501.0, 0.0, 0.0, -1.025757074356079, 0.025697411969304085, 1.4576059579849243, -0.03403222082602262
71365, 56.18186569213867, -2.8711671829223633, 0.0036517195403575897, 5.957144737243652, 0.7779532670974731, -0.0007436093874275684, 128954.046875, 156338.5, 89780.5703125, 117997.0859375, 141987.140625, 100912.4609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.138245582580566, 501.0, 0.0, 0.0, -1.0257519483566284, 0.02570536732673645, 1.4575854539871216, -0.033984282844049446
71385, 56.301090240478516, -2.8555963039398193, 0.0036384938284754753, 5.965184211730957, 0.78021639585495, -0.0007454345468431711, 128947.3359375, 156338.5, 89788.328125, 117989.7265625, 141996.25, 100907.0703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.1167573928833, 498.0, 0.0, 0.0, -1.0256892442703247, 0.02566751465201378, 1.4575722217559814, -0.03377391016430232
71405, 56.420475006103516, -2.8399832248687744, 0.003622315125539899, 5.973240375518799, 0.7820988297462463, -0.0009193741716444492, 128947.9765625, 156338.5, 89785.25, 117994.9140625, 141995.75, 100909.65625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.098280906677246, 498.0, 0.0, 0.0, -1.0256755352020264, 0.02568451687693596, 1.4575257301330566, -0.03342078053450584
71425, 56.60922622680664, -2.8513288497924805, 0.0033200117759406567, 5.99075174331665, 0.7815369367599487, -0.0021972337272018194, 128943.8359375, 156340.421875, 89780.234375, 117991.2265625, 141997.53125, 100917.09375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.074536323547363, 503.0, 0.0, 0.0, -1.0257141590118408, 0.02561124414205551, 1.4575613737106323, -0.03370234531590638
71445, 56.729129791259766, -2.8356778621673584, 0.003274983959272504, 5.998604774475098, 0.783875048160553, -0.0027518582064658403, 128942.8671875, 156338.5, 89778.2890625, 117989.7265625, 141994.96875, 100919.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.054348945617676, 503.0, 0.0, 0.0, -1.0257264375686646, 0.025688547641038895, 1.4575400352478027, -0.032086024197494775
71465, 56.6435432434082, -2.73565673828125, 0.004448459483683109, 5.976781845092773, 0.793505847454071, 0.004471981897950172, 128959.484375, 156340.421875, 89780.5703125, 118000.09375, 141995.75, 100913.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.03991413116455, 503.0, 0.0, 0.0, -1.0258452892303467, 0.025542767718434334, 1.4576570987701416, -0.03340297003676814
71485, 56.76315689086914, -2.7197797298431396, 0.004544845316559076, 5.984408378601074, 0.795560359954834, 0.004870377015322447, 128945.1015625, 156338.5, 89780.234375, 117994.234375, 141995.75, 100915.046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.020428657531738, 505.0, 0.0, 0.0, -1.0257655382156372, 0.025482922792434692, 1.457590103149414, -0.033510195283248195
71505, 56.894493103027344, -2.7459816932678223, 0.0030185494106262922, 5.997682094573975, 0.7927747964859009, -0.004424796439707279, 128951.1796875, 156342.328125, 89781.0390625, 117992.734375, 141992.984375, 100913.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.997812271118164, 505.0, 0.0, 0.0, -1.0257104635238647, 0.025522489100694656, 1.4575998783111572, -0.03303232025392977
71525, 57.0145263671875, -2.7301080226898193, 0.0029357527382671833, 6.005287170410156, 0.7954758405685425, -0.004284446593374014, 128944.46875, 156340.421875, 89780.5703125, 117994.9140625, 141991.703125, 100910.9453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.978840827941895, 505.0, 0.0, 0.0, -1.0258251428604126, 0.025635676458477974, 1.4576603174209595, -0.03384890275695536
71545, 57.133419036865234, -2.7131714820861816, 0.002894448582082987, 6.012593746185303, 0.7982736825942993, -0.004297969862818718, 128946.0703125, 156338.5, 89781.3671875, 117989.7265625, 141996.25, 100917.09375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.959293365478516, 503.0, 0.0, 0.0, -1.025862455368042, 0.02560330741107464, 1.4574451446533203, -0.03251782708337844
