timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront, KFwhisker1, KFwhisker2, Position X, Position Y, Position Z, yaw
21746, -0.12975378334522247, -0.2946596145629883, 0.0023004398681223392, 0.012612366117537022, -0.003156357677653432, 0.0006877656560391188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.0524286031723022, 0.025031523779034615, 1.372636318206787, 0.024837366830589486
21766, -0.1299974024295807, -0.29516351222991943, 0.0021990989334881306, 0.011017706245183945, -0.005997654981911182, 0.00023144215811043978, 127112.40625, 156572.9375, 90718.8203125, 113118.359375, 140388.53125, 98890.6171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7875756025314331, 368.0, 0, 0, -1.0524413585662842, 0.025113660842180252, 1.3726170063018799, 0.025132698991041702
21786, -0.13027313351631165, -0.2939947247505188, 0.002216392196714878, 0.009072904475033283, 0.0008197840070351958, 4.61550043837633e-05, 127107.0078125, 156569.078125, 90714.1171875, 113119.1171875, 140386.25, 98889.859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7841253876686096, 368.0, 0.0, 0.0, -1.0524404048919678, 0.025054046884179115, 1.372591257095337, 0.02442184807885413
21806, -0.13050484657287598, -0.29445701837539673, 0.0021322909742593765, 0.0075762588530778885, -0.0020052834879606962, -0.0005556148826144636, 127112.40625, 156574.859375, 90718.8203125, 113116.96875, 140386.765625, 98894.6875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7828947305679321, 32766.0, 0.0, 0.0, -1.0524545907974243, 0.025079922750592232, 1.3725944757461548, 0.025053299556498612
21826, -0.13004043698310852, -0.29512691497802734, 0.0021131737157702446, 0.009765462018549442, -0.005740631837397814, -0.0009458696586079895, 127104.1328125, 156569.078125, 90714.9140625, 113120.578125, 140386.765625, 98891.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7794821262359619, 32766.0, 0.0, 0.0, -1.0524394512176514, 0.025006165727972984, 1.37256920337677, 0.02436779102233723
21846, -0.13027149438858032, -0.29579585790634155, 0.0028640192467719316, 0.00836146716028452, -0.009155094623565674, 0.0034767717588692904, 127110.1796875, 156569.078125, 90719.171875, 113111.21875, 140390.8125, 98886.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7795487642288208, 32766.0, 0.0, 0.0, -1.0524708032608032, 0.025064757093787193, 1.3726059198379517, 0.024847419569401886
21866, -0.13051986694335938, -0.2944704592227936, 0.0029571654740720987, 0.006943179294466972, -0.0017656341660767794, 0.003681422211229801, 127113.0546875, 156571.0, 90718.0234375, 113114.8203125, 140390.8125, 98893.40625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7778710126876831, 369.0, 0.0, 0.0, -1.0524418354034424, 0.025042183697223663, 1.3725775480270386, 0.02527991932982635
21886, -0.13053737580776215, -0.2940368056297302, 0.0030436906963586807, 0.006466868333518505, 0.0009823542786762118, 0.003559968899935484, 127109.234375, 156571.0, 90721.125, 113116.2734375, 140386.765625, 98895.4453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7764844298362732, 369.0, 0.0, 0.0, -1.0524663925170898, 0.025074485689401627, 1.3725600242614746, 0.025885316489607648
21906, -0.13038603961467743, -0.29401418566703796, 0.002662722487002611, 0.007585893850773573, 0.0010214860085397959, 0.0012021017028018832, 127110.8203125, 156571.0, 90710.2109375, 113115.515625, 140386.765625, 98894.6875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7775118350982666, 369.0, 0.0, 0.0, -1.0524572134017944, 0.025079788640141487, 1.3725898265838623, 0.02552627877008058
21926, -0.1303054839372635, -0.2945109009742737, 0.0026834600139409304, 0.00797957368195057, -0.0018521781312301755, 0.0007642409182153642, 127104.1328125, 156572.9375, 90723.078125, 113116.96875, 140378.65625, 98895.4453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7746043801307678, 32766.0, 0.0, 0.0, -1.0524559020996094, 0.02508937381207943, 1.3725969791412354, 0.025348014153114398
21946, -0.1305590271949768, -0.293989360332489, 0.0019864318892359734, 0.006618324667215347, 0.0008262367337010801, -0.0030917308758944273, 127106.359375, 156571.0, 90721.9296875, 113121.9609375, 140392.578125, 98892.65625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7792730331420898, 32766.0, 0.0, 0.0, -1.0524318218231201, 0.025048984214663506, 1.3726272583007812, 0.024599887145841482
21966, -0.1294499933719635, -0.2952732741832733, 0.001925602206028998, 0.012454589828848839, -0.005955811589956284, -0.003089177655056119, 127108.59375, 156571.0, 90719.9765625, 113116.96875, 140386.765625, 98887.3125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7833893895149231, 32766.0, 0.0, 0.0, -1.052420973777771, 0.024899527430534363, 1.3726886510849, 0.02442717366011871
21986, -0.13052116334438324, -0.29500654339790344, 0.0027607930824160576, 0.006414055358618498, -0.00411535007879138, 0.0012880993308499455, 127107.953125, 156572.9375, 90721.9296875, 113117.6640625, 140387.265625, 98894.6875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7813888192176819, 32766.0, 0.0, 0.0, -1.0525004863739014, 0.025087330490350723, 1.3726317882537842, 0.02662222726268412
22006, -0.13027381896972656, -0.29475152492523193, 0.0027930489741265774, 0.007788755465298891, -0.002516849199309945, 0.0014732531271874905, 127104.1328125, 156571.0, 90723.078125, 113115.515625, 140395.359375, 98890.6171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7757964134216309, 32766.0, 0.0, 0.0, -1.0523836612701416, 0.025097962468862534, 1.3725450038909912, 0.022929884755798147
22026, -0.13003100454807281, -0.29497864842414856, 0.0028258892707526684, 0.009307067841291428, -0.002801360562443733, 0.0014209061628207564, 127108.59375, 156571.0, 90726.6328125, 113116.2109375, 140381.703125, 98886.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7781130075454712, 32766.0, 0.0, 0.0, -1.0525157451629639, 0.02496781200170517, 1.3725801706314087, 0.026238821087364052
22046, -0.130280539393425, -0.29520025849342346, 0.0029371941927820444, 0.00791331846266985, -0.0039705922827124596, 0.001605465542525053, 127108.59375, 156572.9375, 90719.9765625, 113119.8125, 140388.53125, 98893.40625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7776076197624207, 32766.0, 0.0, 0.0, -1.0523786544799805, 0.025010311976075172, 1.372686743736267, 0.024279424299378603
22066, -0.129603311419487, -0.2951899766921997, 0.0029655559919774532, 0.01134408824145794, -0.003413675120100379, 0.001551173161715269, 127114.640625, 156574.859375, 90725.03125, 113119.8125, 140393.09375, 98895.4453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7769970297813416, 32766.0, 0.0, 0.0, -1.052438735961914, 0.02508087456226349, 1.3726346492767334, 0.024533121395868114
22086, -0.12959431111812592, -0.295168936252594, 0.002163936384022236, 0.01109402347356081, -0.0029098286759108305, -0.0026730571407824755, 127111.765625, 156571.0, 90727.78125, 113114.125, 140390.8125, 98895.9609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7755071520805359, 378.0, 0.0, 0.0, -1.0524705648422241, 0.02508094161748886, 1.3725886344909668, 0.02592429424891897
22106, -0.12962065637111664, -0.29493558406829834, 0.0021276683546602726, 0.010846122168004513, -0.0017545248847454786, -0.002257712185382843, 127104.1328125, 156571.0, 90727.4296875, 113117.6640625, 140395.359375, 98892.1328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7749834060668945, 378.0, 0.0, 0.0, -1.0524312257766724, 0.02500530332326889, 1.372658610343933, 0.024154078940985188
22126, -0.130305677652359, -0.2940528988838196, 0.0024586075451225042, 0.007378501817584038, 0.0031059635803103447, -7.725763134658337e-05, 127109.5390625, 156571.0, 90726.984375, 113121.265625, 140389.046875, 98894.6875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7734507918357849, 378.0, 0.0, 0.0, -1.0524836778640747, 0.025112003087997437, 1.372633934020996, 0.024925782636877652
22146, -0.12962377071380615, -0.2947198152542114, 0.002454965841025114, 0.01111490000039339, -0.000706454913597554, -0.00032666316838003695, 127112.40625, 156574.859375, 90723.875, 113121.265625, 140387.265625, 98898.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7737568020820618, 32766.0, 0.0, 0.0, -1.052398920059204, 0.02499585598707199, 1.3725897073745728, 0.024475680999058974
22166, -0.13008305430412292, -0.29472678899765015, 0.0031076399609446526, 0.00848031509667635, -0.0006518512382172048, 0.0030692063737660646, 127105.71875, 156571.0, 90726.984375, 113122.7265625, 140392.578125, 98891.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7715241312980652, 32766.0, 0.0, 0.0, -1.0523463487625122, 0.02504376880824566, 1.372530460357666, 0.022668260303195326
