timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, gpislabel, yaw, laserFront, KFwhisker1, KFwhisker2
22440, -0.09036073088645935, 0.06577558070421219, 0.0019086020765826106, 0.004077383782714605, 5.394142135628499e-05, 0.001819641562178731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22460, -0.0910739004611969, 0.06588488817214966, 0.002370449248701334, 0.0004690623318310827, 0.0007964094402268529, 0.004127996973693371, 130810.734375, 156183.4375, 90080.2578125, 121199.4375, 142753.140625, 102309.5859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.400381088256836, 0, 0, 0
22480, -0.08993139863014221, 0.06568750739097595, 0.0024546231143176556, 0.006284364964812994, -0.00018930240185000002, 0.004257135093212128, 130810.734375, 156185.34375, 90081.3984375, 121199.4375, 142761.265625, 102308.2734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.383666038513184, 231.0, 0.0, 0.0
22500, -0.0904313400387764, 0.0655396431684494, 0.002337145386263728, 0.003189763752743602, -0.0009995551081374288, 0.003525914391502738, 130806.25, 156185.34375, 90081.3984375, 121203.171875, 142757.203125, 102308.2734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.364954948425293, 231.0, 0.0, 0.0
22520, -0.0903305783867836, 0.06599918752908707, 0.0024058569688349962, 0.003470110706984997, 0.001717992010526359, 0.003332051681354642, 130801.765625, 156185.34375, 90084.140625, 121208.21875, 142759.984375, 102310.3359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.346923828125, 234.0, 0.0, 0.0
22540, -0.08981430530548096, 0.06593213230371475, 0.0024739596992731094, 0.005787637550383806, 0.0012168027460575104, 0.003527936991304159, 130806.25, 156183.4375, 90086.890625, 121200.9765625, 142756.71875, 102312.3984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.329452514648438, 234.0, 0.0, 0.0
22560, -0.09111102670431137, 0.06564585864543915, 0.0023336324375122786, -0.0010442809434607625, -0.0004427598905749619, 0.002316355472430587, 130800.140625, 156179.609375, 90086.0859375, 121192.859375, 142763.0625, 102311.640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.31105899810791, 235.0, 0.0, 0.0
22580, -0.09033124893903732, 0.06599581241607666, 0.0023888321593403816, 0.0029960519168525934, 0.0015228221891447902, 0.0022511184215545654, 130803.3828125, 156185.34375, 90092.71875, 121202.515625, 142753.140625, 102302.6484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.293895721435547, 235.0, 0.0, 0.0
22600, -0.09022780507802963, 0.06526070833206177, 0.002679710742086172, 0.0034826495684683323, -0.0021593919955193996, 0.0038329362869262695, 130806.25, 156185.34375, 90089.96875, 121200.9765625, 142753.140625, 102309.5859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.277181625366211, 235.0, 0.0, 0.0
22620, -0.09038149565458298, 0.06575430929660797, 0.002769472310319543, 0.002734686713665724, 0.000739431707188487, 0.004142874851822853, 130799.515625, 156187.265625, 90098.078125, 121195.0546875, 142756.21875, 102308.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.258867263793945, 235.0, 0.0, 0.0
22640, -0.09085032343864441, 0.06558316200971603, 0.001738685998134315, 0.000490645703393966, -0.00014002587704453617, -0.001639337744563818, 130801.140625, 156183.4375, 90091.9140625, 121193.7421875, 142754.4375, 102303.40625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.237693786621094, 235.0, 0.0, 0.0
22660, -0.09017901867628098, 0.06546857953071594, 0.0017071100883185863, 0.004337751772254705, -0.0005988869816064835, -0.0017417558701708913, 130795.65625, 156185.34375, 90094.9921875, 121190.0078125, 142754.4375, 102304.7109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.222870826721191, 235.0, 0.0, 0.0
22680, -0.09087444096803665, 0.06534650921821594, 0.001807111082598567, 0.0004806477518286556, -0.0009480110602453351, -0.000770737009588629, 130807.8671875, 156185.34375, 90093.0546875, 121197.4765625, 142745.328125, 102306.21875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.203322410583496, 236.0, 0.0, 0.0
22700, -0.09052348136901855, 0.06597013026475906, 0.0017988483887165785, 0.002422504359856248, 0.002878595609217882, -0.0003663474053610116, 130802.3828125, 156183.4375, 90088.03125, 121188.46875, 142752.65625, 102308.2734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.185953140258789, 236.0, 0.0, 0.0
22720, -0.09052939713001251, 0.0659634917974472, 0.0014891955070197582, 0.002508436096832156, 0.0025451951660215855, -0.001961236819624901, 130806.25, 156187.265625, 90096.9375, 121198.7890625, 142756.21875, 102315.015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.171318054199219, 236.0, 0.0, 0.0
22740, -0.09104274213314056, 0.0655955970287323, 0.001460597151890397, -0.0005057004163973033, 0.0005511059425771236, -0.0017857224447652698, 130797.2734375, 156183.4375, 90096.9375, 121198.7890625, 142760.78125, 102313.703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.15135383605957, 235.0, 0.0, 0.0
22760, -0.08988524973392487, 0.06586112082004547, 0.0008878314984031022, 0.005800595041364431, 0.0018602769123390317, -0.00483620585873723, 130807.8671875, 156187.265625, 90094.6640625, 121200.9765625, 142752.15625, 102315.015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.134367942810059, 235.0, 0.0, 0.0
22780, -0.09009753167629242, 0.0658913254737854, 0.0007909539272077382, 0.004348873160779476, 0.002025261288508773, -0.004946746397763491, 130808.4921875, 156189.171875, 90104.7109375, 121198.1328125, 142759.0, 102310.890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.116722106933594, 235.0, 0.0, 0.0
22800, -0.08989088237285614, 0.0658632293343544, 0.0006975128198973835, 0.005275987554341555, 0.0018656197935342789, -0.00452186306938529, 130802.7578125, 156183.4375, 90100.015625, 121194.3984375, 142759.484375, 102308.828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.099334716796875, 234.0, 0.0, 0.0
22820, -0.09010167419910431, 0.0658905878663063, 0.0007563544204458594, 0.004501053597778082, 0.0022297725081443787, -0.00393285509198904, 130805.0, 156185.34375, 90098.8828125, 121202.515625, 142760.78125, 102304.7109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.08016586303711, 234.0, 0.0, 0.0
22840, -0.09101764857769012, 0.06561204046010971, 0.0006847300683148205, -0.0005344012752175331, 0.0007272527436725795, -0.0036502075381577015, 130805.0, 156185.34375, 90098.078125, 121194.3984375, 142752.65625, 102301.34375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.064034461975098, 234.0, 0.0, 0.0
22860, -0.09084001928567886, 0.06536136567592621, 0.0011729949619621038, 0.0002826068375725299, -0.00026697147404775023, -0.0008479870157316327, 130803.3828125, 156189.171875, 90102.765625, 121187.8203125, 142762.5625, 102304.7109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.047661781311035, 237.0, 0.0, 0.0
22880, -0.09011469781398773, 0.06591074168682098, 0.0011563748121261597, 0.004481806885451078, 0.002687421627342701, -0.001108757802285254, 130799.515625, 156189.171875, 90101.9609375, 121194.3984375, 142756.71875, 102303.40625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.029448509216309, 237.0, 0.0, 0.0
