timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront, KFwhisker1, KFwhisker2, Position X, Position Y, Position Z, yaw
88566, 21.84111976623535, 12.172755241394043, 0.009190555661916733, 2.6361405849456787, 2.1229848861694336, 0.006207371596246958, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.0730383396148682, 0.02450672723352909, 1.4012954235076904, -0.019228872988414
88586, 21.89385986328125, 12.215258598327637, 0.009317921474575996, 2.6379361152648926, 2.127293586730957, 0.006393836811184883, 132878.953125, 155287.15625, 78637.1796875, 124966.171875, 143771.25, 103930.359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04129163175821304, 374.0, 0.0, 0.0, -1.0730706453323364, 0.024592772126197815, 1.401442289352417, -0.019105349638593356
88606, 21.918006896972656, 12.209413528442383, 0.00840079691261053, 2.6345784664154053, 2.1250970363616943, 0.00119936338160187, 132880.578125, 155289.03125, 78638.0, 124961.765625, 143767.203125, 103930.359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04190133884549141, 378.0, 0.0, 0.0, -1.0731005668640137, 0.02461688220500946, 1.4013726711273193, -0.019115277978849994
88626, 21.97071075439453, 12.251959800720215, 0.008425252512097359, 2.6360013484954834, 2.129505157470703, 0.001251698937267065, 132878.953125, 155285.28125, 78643.3671875, 124967.09375, 143773.515625, 103929.0546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.043036531656980515, 378.0, 0.0, 0.0, -1.0731004476547241, 0.02462383545935154, 1.4014724493026733, -0.019006524775117172
88646, 21.972064971923828, 12.23086166381836, 0.007396557833999395, 2.6289713382720947, 2.124866485595703, -0.004107816144824028, 132876.703125, 155285.28125, 78639.7890625, 124965.53125, 143761.671875, 103933.1875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04183133691549301, 380.0, 0.0, 0.0, -1.0730369091033936, 0.024528304114937782, 1.4012291431427002, -0.018177765037785842
88666, 22.0246639251709, 12.273398399353027, 0.0073131476528942585, 2.6309659481048584, 2.128877639770508, -0.0043225702829658985, 132872.84375, 155285.28125, 78643.3671875, 124963.96875, 143766.703125, 103928.296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04278817027807236, 380.0, 0.0, 0.0, -1.0730469226837158, 0.024838535115122795, 1.4014537334442139, -0.020337431259344178
88686, 22.091890335083008, 12.340413093566895, 0.007542490493506193, 2.635101556777954, 2.1368649005889893, -0.0028481092303991318, 132874.46875, 155285.28125, 78641.4375, 124969.296875, 143772.53125, 103927.7421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04080595448613167, 380.0, 0.0, 0.0, -1.0730690956115723, 0.024855269119143486, 1.4014724493026733, -0.01957552920584091
88706, 22.144603729248047, 12.383194923400879, 0.007485620677471161, 2.636298418045044, 2.1413564682006836, -0.0029172042850404978, 132874.46875, 155285.28125, 78652.3125, 124961.125, 143774.796875, 103926.984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.039663951843976974, 375.0, 0.0, 0.0, -1.0731369256973267, 0.02472037449479103, 1.4014551639556885, -0.019609133641617867
88726, 22.214336395263672, 12.501224517822266, 0.00849006325006485, 2.6412110328674316, 2.156933307647705, 0.0025046775117516518, 132872.84375, 155287.15625, 78649.5625, 124958.9140625, 143766.703125, 103922.8515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.039685193449258804, 375.0, 0.0, 0.0, -1.0731043815612793, 0.02477070316672325, 1.4014644622802734, -0.019195219435678687
88746, 22.26717758178711, 12.544408798217773, 0.008536056615412235, 2.6427018642425537, 2.1614620685577393, 0.002008693991228938, 132878.328125, 155287.15625, 78645.984375, 124956.7109375, 143763.453125, 103924.9140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04141446202993393, 375.0, 0.0, 0.0, -1.073000431060791, 0.024816196411848068, 1.4013501405715942, -0.019004431545230765
