timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, gpislabel, yaw, laserFront, KFwhisker1, KFwhisker2
13132, 0.0017796822357922792, -0.0009652264998294413, 0.0020307002123445272, 0.005024630576372147, -0.003444505389779806, 0.0036306390538811684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13152, 0.0016653238562867045, -0.000908288755454123, 0.0021010208874940872, 0.004563827533274889, -0.0030056308023631573, 0.003669212106615305, 128107.71875, 156613.390625, 92794.421875, 116825.828125, 141424.234375, 100595.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2731338441371918, 0, 0, 0
13172, 0.001711199409328401, -0.0009389906190335751, 0.002138199284672737, 0.00461136270314455, -0.0031347498297691345, 0.003766759065911174, 128107.71875, 156613.390625, 92792.4453125, 116828.0, 141431.0625, 100585.65625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2707172930240631, 365.0, 0.0, 0.0
13192, 0.0018139651510864496, -0.0009972041007131338, 0.0017574937082827091, 0.004903726279735565, -0.0031565544195473194, 0.0014083614805713296, 128108.3515625, 156609.53125, 92789.2890625, 116833.0234375, 141433.34375, 100595.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2725941240787506, 365.0, 0.0, 0.0
13212, 0.001917037065140903, -0.0010631028562784195, 0.001782743725925684, 0.005347652360796928, -0.0034291751217097044, 0.0011461169924587011, 128110.59375, 156609.53125, 92784.15625, 116822.1640625, 141440.96875, 100593.3046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27353185415267944, 365.0, 0.0, 0.0
13233, 0.0012891690712422132, -0.0010335950646549463, 0.0018070167861878872, 0.0028691370971500874, -0.003311894368380308, 0.0011201156303286552, 128109.953125, 156609.53125, 92783.359375, 116825.828125, 141433.34375, 100591.046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27251771092414856, 342.0, 0.0, 0.0
13253, 0.0012131949188187718, -0.000931174261495471, 0.0014837866183370352, 0.0027054522652179003, -0.003050604835152626, -0.0010699430713430047, 128111.859375, 156611.46875, 92784.9453125, 116824.3359375, 141436.90625, 100595.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2736228406429291, 342.0, 0.0, 0.0
13272, 0.001706811017356813, -0.00042534401291050017, 0.0014631913509219885, 0.004854546394199133, -0.001091676065698266, -0.0011668120278045535, 128110.59375, 156611.46875, 92787.3125, 116830.171875, 141439.1875, 100594.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2721037268638611, 370.0, 0.0, 0.0
13292, 0.0021817057859152555, -0.0008861602982506156, 0.0008526726742275059, 0.006482736673206091, -0.0025421057362109423, -0.004359709098935127, 128111.2265625, 156613.390625, 92790.46875, 116823.65625, 141436.40625, 100593.8515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2712475061416626, 370.0, 0.0, 0.0
13313, 0.0012145835207775235, -0.0009095500572584569, 0.0007240968407131732, 0.0025324260350316763, -0.0023105605505406857, -0.004299578256905079, 128116.65625, 156613.390625, 92786.1328125, 116824.3359375, 141434.625, 100591.046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27651330828666687, 370.0, 0.0, 0.0
