timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, gpislabel, yaw, laserFront, KFwhisker1, KFwhisker2
21700, -0.058498091995716095, -0.026689089834690094, 0.0024445010349154472, -0.00036578200524672866, 0.0006232304149307311, -0.0037443034816533327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21720, -0.05849223956465721, -0.026417534798383713, 0.0023761766497045755, -0.0003982476773671806, 0.0020488540176302195, -0.0035918597131967545, 129273.6484375, 156530.578125, 93055.0546875, 118179.5078125, 141889.78125, 101067.0703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0
21740, -0.05849133059382439, -0.026684755459427834, 0.0025764135643839836, -0.00013362451863940805, 0.0007238889229483902, -0.002132745459675789, 129273.6484375, 156534.421875, 93053.46875, 118176.484375, 141887.5, 101065.0234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2989155054092407, 315.0, 0.0, 0.0
21760, -0.05848967283964157, -0.026668069884181023, 0.002532712183892727, 0.00028885770007036626, 0.0008800153736956418, -0.0020089016761630774, 129274.2734375, 156530.578125, 93056.625, 118180.171875, 141889.78125, 101073.78125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2977578043937683, 315.0, 0.0, 0.0
21780, -0.05847949534654617, -0.02665090002119541, 0.0024937097914516926, 0.000740098359528929, 0.0008209829684346914, -0.0019044759683310986, 129274.2734375, 156532.5, 93058.609375, 118181.6875, 141889.78125, 101066.3203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2960716485977173, 317.0, 0.0, 0.0
21800, -0.05849055200815201, -0.026672208681702614, 0.0035240824799984694, 0.0006220912910066545, 0.0007724533788859844, 0.00322817824780941, 129273.6484375, 156530.578125, 93054.6484375, 118183.1953125, 141889.28125, 101067.625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29467856884002686, 317.0, 0.0, 0.0
21820, -0.0574980229139328, -0.026667391881346703, 0.0035944341216236353, 0.0054746149107813835, 0.0008493716595694423, 0.003695297986268997, 129278.75, 156528.65625, 93053.46875, 118177.1484375, 141892.0625, 101066.3203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2917383909225464, 318.0, 0.0, 0.0
21840, -0.057586655020713806, -0.026690993458032608, 0.00340722082182765, 0.005233758129179478, 0.0009378433460369706, 0.0024075196124613285, 129274.8984375, 156532.5, 93057.8125, 118177.9921875, 141885.21875, 101062.21875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28841012716293335, 318.0, 0.0, 0.0
21860, -0.0585625022649765, -0.026348918676376343, 0.0034606344997882843, 0.0008627084316685796, 0.002476784633472562, 0.0025912667624652386, 129274.2734375, 156530.578125, 93057.8125, 118173.6328125, 141889.28125, 101069.671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28850892186164856, 318.0, 0.0, 0.0
21880, -0.058567460626363754, -0.02637421153485775, 0.0033158068545162678, 0.0010553380707278848, 0.002689804881811142, 0.0015323626575991511, 129273.6484375, 156534.421875, 93052.28125, 118174.3046875, 141885.21875, 101065.5703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2867847979068756, 316.0, 0.0, 0.0
21900, -0.05854737386107445, -0.02631477080285549, 0.003346177516505122, 0.0007499532075598836, 0.0034466637298464775, 0.0016478608595207334, 129277.4921875, 156532.5, 93061.765625, 118182.3515625, 141895.125, 101070.421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2847555875778198, 316.0, 0.0, 0.0
21920, -0.055996060371398926, -0.026342840865254402, 0.0032366823870688677, 0.013014604337513447, 0.003168168244883418, 0.0009264210821129382, 129274.2734375, 156530.578125, 93060.5859375, 118190.40625, 141882.9375, 101071.7265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2819111943244934, 316.0, 0.0, 0.0
21940, -0.05857953801751137, -0.026351774111390114, 0.003292390611022711, 0.0003710365854203701, 0.0030453274957835674, 0.0012453218223527074, 129272.6640625, 156528.65625, 93053.859375, 118175.8125, 141889.28125, 101063.71875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28797397017478943, 319.0, 0.0, 0.0
21960, -0.057358305901288986, -0.026674117892980576, 0.0035946459975093603, 0.006463023368269205, 0.001759678591042757, 0.0028818431310355663, 129272.03125, 156532.5, 93057.8125, 118179.5078125, 141893.84375, 101069.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29010817408561707, 319.0, 0.0, 0.0
21980, -0.058607492595911026, -0.026354286819696426, 0.0036576874554157257, 0.00035885375109501183, 0.0033825826831161976, 0.0027949067298322916, 129276.515625, 156530.578125, 93058.609375, 118174.4765625, 141886.515625, 101069.671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.281825453042984, 319.0, 0.0, 0.0
22000, -0.05862433835864067, -0.026388129219412804, 0.0038282214663922787, 0.0004810691752936691, 0.004398783203214407, 0.0036200741305947304, 129274.2734375, 156530.578125, 93058.609375, 118177.9921875, 141880.65625, 101065.0234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28160056471824646, 317.0, 0.0, 0.0
