timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront, KFwhisker1, KFwhisker2, Position X, Position Y, Position Z, yaw
16388, 0.0010534643661230803, -1.1300357982690912e-05, 0.010571004822850227, 0.0017557402607053518, 0.0014346267562359571, -0.0013085555983707309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.0173301696777344, 0.016112947836518288, 1.3136341571807861, 0.08249512284401413
16408, 0.0005684258649125695, -1.2649661584873684e-05, 0.010547881945967674, -0.0009500996093265712, 0.0014110866468399763, -0.0013871380360797048, 128659.125, 156411.40625, 89961.0078125, 116989.0390625, 141718.3125, 100554.9296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15420421957969666, 0, 0, 0, -1.0172240734100342, 0.01609133370220661, 1.313714861869812, 0.08348331766109235
16428, 0.001271441695280373, -0.0004821102775167674, 0.010708916932344437, 0.0026315548457205296, -0.0015217441832646728, -0.0006142262718640268, 128658.1640625, 156411.40625, 89957.9296875, 116997.859375, 141720.09375, 100554.9296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15410257875919342, 234.0, 0.0, 0.0, -1.0181692838668823, 0.024434378370642662, 1.3136614561080933, -0.02918857935343073
16448, 0.0010539971990510821, 0.0004525936092250049, 0.010703258216381073, 0.0014245726633816957, 0.0031659165397286415, -0.0006971604889258742, 128654.328125, 156405.640625, 89955.984375, 116990.53125, 141713.75, 100553.640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15413504838943481, 233.0, 0.0, 0.0, -1.0182220935821533, 0.024384763091802597, 1.313596487045288, -0.028765521669215255
16468, 0.0013006331864744425, -3.4080455861840164e-06, 0.011602655053138733, 0.002772186417132616, 0.0006286397110670805, 0.0037849019281566143, 128655.2890625, 156409.484375, 89957.9296875, 116989.8515625, 141722.859375, 100550.84375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15477536618709564, 233.0, 0.0, 0.0, -1.0172646045684814, 0.016010979190468788, 1.3136684894561768, 0.0835201866865702
16488, 0.0010709913913160563, -2.7868186407431494e-06, 0.011678528040647507, 0.001566185150295496, 0.0006422165897674859, 0.0037633648607879877, 128652.7265625, 156407.5625, 89957.9296875, 116994.875, 141712.765625, 100554.9296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15625117719173431, 233.0, 0.0, 0.0, -1.0172005891799927, 0.016180237755179405, 1.3137251138687134, 0.0840415773045485
16508, 0.0011024679988622665, 1.0422507330076769e-05, 0.011850274167954922, 0.0016970908036455512, 0.0007240152917802334, 0.004004805348813534, 128658.1640625, 156405.640625, 89960.2109375, 116992.0234375, 141717.3125, 100558.2734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15707160532474518, 232.0, 0.0, 0.0, -1.0181418657302856, 0.02440691739320755, 1.3137478828430176, -0.029901766020700434
16528, 0.0011385510442778468, 2.7395286451792344e-05, 0.011927195824682713, 0.001923699863255024, 0.001107364078052342, 0.0037385590840131044, 128656.5625, 156411.40625, 89954.0390625, 116990.53125, 141720.59375, 100554.9296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.1552327275276184, 232.0, 0.0, 0.0, -1.0181713104248047, 0.02428564615547657, 1.3136757612228394, -0.02927661080407686
16548, 0.0014684735797345638, 3.950331301894039e-05, 0.011238913051784039, 0.003947072196751833, 0.0011733223218470812, -0.00030504580354318023, 128651.453125, 156409.484375, 89961.0078125, 116997.859375, 141721.875, 100559.0234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15505783259868622, 232.0, 0.0, 0.0, -1.0181740522384644, 0.024426277726888657, 1.3136650323867798, -0.02882993932490965
16568, 0.001431054319255054, 0.0003223189851269126, 0.011234323494136333, 0.00404822314158082, 0.002809852594509721, -0.00026138080283999443, 128656.5625, 156409.484375, 89963.7578125, 116995.015625, 141720.09375, 100554.9296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.1567126214504242, 231.0, 0.0, 0.0, -1.0182644128799438, 0.024505002424120903, 1.3135201930999756, -0.026487265011918504
16588, 0.0011059491662308574, -0.00027908041374757886, 0.011227627284824848, 0.002455027773976326, 0.0001923500094562769, -0.00077243015402928, 128662.0, 156409.484375, 89962.953125, 116998.5390625, 141713.75, 100548.796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.1525394469499588, 231.0, 0.0, 0.0, -1.0173900127410889, 0.01601289212703705, 1.3137357234954834, 0.08134568155674458
16608, 0.0014221949968487024, -0.00026668456848710775, 0.011119246482849121, 0.004083555657416582, -4.9346781452186406e-05, -0.0011624421458691359, 128651.453125, 156409.484375, 89959.8671875, 116988.359375, 141717.8125, 100556.9765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15536770224571228, 231.0, 0.0, 0.0, -1.0171253681182861, 0.01622742973268032, 1.3137673139572144, 0.08436593530995025
16628, 0.0011511308839544654, -0.00026753530255518854, 0.011095846071839333, 0.002785789780318737, -0.0001342415635008365, -0.0013541585067287087, 128661.03125, 156411.40625, 89964.8984375, 116990.53125, 141715.53125, 100553.640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15246322751045227, 232.0, 0.0, 0.0, -1.0182394981384277, 0.024399900808930397, 1.313642144203186, -0.028088332939491437
16648, 0.0011417786590754986, -0.00026076685753650963, 0.011441760696470737, 0.002896586200222373, 0.00021199288312345743, 0.0005604817997664213, 128651.125, 156409.484375, 89964.09375, 116987.6796875, 141720.09375, 100556.2265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15229997038841248, 232.0, 0.0, 0.0, -1.0182660818099976, 0.024338502436876297, 1.3136215209960938, -0.026212858068075686
16668, 0.0008596674888394773, -0.00028017102158628404, 0.011454693973064423, 0.0012519429437816143, 0.00024609442334622145, 0.0005153880920261145, 128653.0546875, 156409.484375, 89969.5859375, 116987.0078125, 141711.484375, 100559.5625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15034092962741852, 234.0, 0.0, 0.0, -1.017185091972351, 0.01618277095258236, 1.3137271404266357, 0.08298536975926088
16688, 0.0017377299955114722, -0.0002981936268042773, 0.011678365990519524, 0.006024602800607681, 0.0006624780362471938, 0.0016352161765098572, 128657.5234375, 156409.484375, 89969.5859375, 116990.53125, 141710.984375, 100548.796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.1493695080280304, 234.0, 0.0, 0.0, -1.017167091369629, 0.016195746138691902, 1.3137495517730713, 0.08220450381883582
16708, 0.0011854137992486358, 1.3612020666187163e-05, 0.011713933199644089, 0.0028296641539782286, 0.0024665072560310364, 0.0015831710770726204, 128649.8515625, 156413.328125, 89964.8984375, 116984.8359375, 141713.25, 100556.2265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.150873601436615, 234.0, 0.0, 0.0, -1.0171841382980347, 0.016170309856534004, 1.3137807846069336, 0.08204188955726065
16728, 0.0021106444764882326, 2.0345149096101522e-05, 0.01145786140114069, 0.007810309994965792, 0.0028834545519202948, -0.00011358311894582585, 128651.453125, 156409.484375, 89961.4765625, 116997.1875, 141711.484375, 100555.6875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.1523292511701584, 230.0, 0.0, 0.0, -1.0182158946990967, 0.024454589933156967, 1.3137524127960205, -0.027433454360957996
