timeTick, stateX, stateY, stateVX, stateVY, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, gpislabel, KFwhisker1, KFwhisker2, Position X, Position Y, yaw
41731, 23.651235580444336, 0.968802809715271, 4.456865310668945, 0.2058946192264557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.49687352776527405, 0.16633760929107666, 0.5102959883920852
41751, 23.654394149780273, 0.9705123901367188, 4.446568965911865, 0.2057553380727768, 131449.9375, 156449.8125, 94018.234375, 123472.078125, 143088.28125, 103210.4921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04447853937745094, 164.0, 0.0, 0.0, 0.0, -0.4968789219856262, 0.16635510325431824, 0.5101662277686719
41771, 23.743410110473633, 0.9746359586715698, 4.455047607421875, 0.20661848783493042, 131443.1875, 156449.8125, 94009.484375, 123463.25, 143086.484375, 103203.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.044346004724502563, 163.0, 0.0, 0.0, 0.0, -0.4968774616718292, 0.16635504364967346, 0.5102115764576541
41791, 23.825679779052734, 0.9786403775215149, 4.461806297302246, 0.2070664018392563, 131448.296875, 156449.8125, 94015.0546875, 123454.4140625, 143090.5625, 103204.859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04387377202510834, 163.0, 0.0, 0.0, 0.0, -0.49685272574424744, 0.16636109352111816, 0.5103370875772614
41811, 23.915000915527344, 0.9827889800071716, 4.470400333404541, 0.2078317552804947, 131442.578125, 156447.890625, 94014.6484375, 123463.25, 143090.5625, 103200.140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04501717910170555, 163.0, 0.0, 0.0, 0.0, -0.49687185883522034, 0.16627737879753113, 0.5096420832916714
41832, 23.95818328857422, 0.9864763021469116, 4.4682111740112305, 0.20825394988059998, 131445.4375, 156447.890625, 94017.8359375, 123458.828125, 143092.84375, 103210.90625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04426001384854317, 165.0, 0.0, 0.0, 0.0, -0.49686840176582336, 0.166378453373909, 0.5103447723374157
41851, 24.04762840270996, 0.9906474947929382, 4.476163864135742, 0.20885850489139557, 131443.796875, 156451.734375, 94015.84375, 123461.0390625, 143081.921875, 103208.2578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04648273065686226, 165.0, 0.0, 0.0, 0.0, -0.49685966968536377, 0.16609720885753632, 0.5116454240304783
41871, 24.13723373413086, 0.9948346018791199, 4.48438024520874, 0.2101690173149109, 131447.0625, 156453.65625, 94013.859375, 123462.609375, 143092.84375, 103207.671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.055804576724767685, 165.0, 0.0, 0.0, 0.0, -0.49679476022720337, 0.16613245010375977, 0.5114171189594847
41891, 24.24131202697754, 0.9986585378646851, 4.496249675750732, 0.21063677966594696, 131443.796875, 156453.65625, 94023.796875, 123460.3984375, 143086.0, 103209.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03691060096025467, 164.0, 0.0, 0.0, 0.0, -0.49682143330574036, 0.1661023199558258, 0.5109921144347142
41911, 24.331315994262695, 1.0028846263885498, 4.5041656494140625, 0.21156935393810272, 131450.953125, 156449.8125, 94019.8203125, 123461.9765625, 143086.484375, 103211.0703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037317801266908646, 164.0, 0.0, 0.0, 0.0, -0.4968003034591675, 0.16609005630016327, 0.5113765201702141
41931, 24.420791625976562, 1.0071125030517578, 4.511995792388916, 0.2126721292734146, 131438.6875, 156451.734375, 94014.6484375, 123458.828125, 143090.5625, 103204.859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04154422506690025, 164.0, 0.0, 0.0, 0.0, -0.49690043926239014, 0.1662457436323166, 0.510312492549155
41951, 24.5111141204834, 1.0113691091537476, 4.519871711730957, 0.21406817436218262, 131448.703125, 156451.734375, 94023.0, 123462.609375, 143088.765625, 103206.1875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0510345920920372, 163.0, 0.0, 0.0, 0.0, -0.49685370922088623, 0.1661682426929474, 0.5102420369398635
41971, 24.598398208618164, 1.0154924392700195, 4.527655601501465, 0.2132726013660431, 131447.0625, 156449.8125, 94017.0390625, 123456.6171875, 143090.5625, 103213.140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039870426058769226, 163.0, 0.0, 0.0, 0.0, -0.49688512086868286, 0.16622312366962433, 0.5105943521340257
41991, 24.689029693603516, 1.0197774171829224, 4.535515785217285, 0.2142454981803894, 131445.4375, 156451.734375, 94017.8359375, 123463.25, 143086.0, 103207.671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03888855129480362, 165.0, 0.0, 0.0, 0.0, -0.4968007802963257, 0.16610221564769745, 0.509717101842346
