timeTick, stateX, stateY, stateVX, stateVY, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, gpislabel, KFwhisker1, KFwhisker2, Position X, Position Y, yaw
9934, -0.008168966509401798, 0.0017174689564853907, 0.004423209931701422, 0.0013885366497561336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.5379190444946289, 0.17724406719207764, 0.00917223078640316
9954, -0.00597992492839694, 0.0032727972138673067, 0.016213223338127136, 0.009795917198061943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.013996190391480923, 207.0, 0.0, 0.0, 0.0, -0.5379012823104858, 0.17723830044269562, 0.008945558908991035
9974, -0.006914645899087191, 0.0010547434212639928, 0.010508343577384949, -0.003031858243048191, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01426918338984251, 207.0, 0.0, 0.0, 0.0, -0.5379455089569092, 0.17726607620716095, 0.008853794979038382
9994, -0.006057708524167538, 0.0038718152791261673, 0.014613181352615356, 0.012376731261610985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01436423696577549, 207.0, 0.0, 0.0, 0.0, -0.5379239320755005, 0.17719268798828125, 0.009196394618897666
10014, -0.006304539740085602, -0.0024568731896579266, 0.012455534189939499, -0.021412432193756104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014798754826188087, 204.0, 0.0, 0.0, 0.0, -0.5379041433334351, 0.1772756725549698, 0.00906412443659066
10034, -0.005962726194411516, -0.002422091318294406, 0.013777450658380985, -0.01933577097952366, 0.0, 0.0, 0.0, 121875.6484375, 141938.859375, 102088.171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01577622815966606, 204.0, 0.0, 0.0, 0.0, -0.5379036068916321, 0.17719152569770813, 0.009228924984980085
10054, -0.005847435910254717, -0.0023498591035604477, 0.01385737769305706, -0.017371080815792084, 130093.6328125, 156367.265625, 93616.09375, 121978.0, 142037.09375, 102157.0859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015435034409165382, 204.0, 0.0, 0.0, 0.0, -0.5379443168640137, 0.17721596360206604, 0.009141642459609835
10074, -0.007065751124173403, -0.002055317396298051, 0.006821645889431238, -0.014281910844147205, 130200.9609375, 156374.9375, 93676.3671875, 122027.5703125, 142092.5625, 102176.9453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01731213927268982, 205.0, 0.0, 0.0, 0.0, -0.5379237532615662, 0.17721128463745117, 0.009027183242231018
10094, -0.006809769198298454, -0.0020197362173348665, 0.008042932488024235, -0.013173028826713562, 130279.171875, 156382.609375, 93750.9453125, 122112.359375, 142192.125, 102227.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021805914118885994, 205.0, 0.0, 0.0, 0.0, -0.5379027724266052, 0.17724891006946564, 0.009367423641783298
10114, -0.005899949464946985, -0.0022431835532188416, 0.012589721009135246, -0.013245166279375553, 130357.40625, 156388.375, 93814.84375, 122161.6875, 142260.296875, 102276.640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02071341872215271, 205.0, 0.0, 0.0, 0.0, -0.5379525423049927, 0.17723987996578217, 0.008377705902163064
10134, -0.005734745413064957, -0.002039836486801505, 0.012592834420502186, -0.010348914191126823, 130431.1640625, 156396.046875, 93874.3984375, 122217.8984375, 142305.390625, 102304.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021522054448723793, 204.0, 0.0, 0.0, 0.0, -0.537910521030426, 0.17714190483093262, 0.009547494773045378
10154, -0.006840042304247618, -0.001174764591269195, 0.006447944790124893, -0.005243588238954544, 130487.6171875, 156407.5625, 93926.8203125, 122247.171875, 142352.75, 102335.5078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01744169369339943, 204.0, 0.0, 0.0, 0.0, -0.5379486083984375, 0.17709194123744965, 0.008602312531658147
10174, -0.007100530434399843, -0.0009230072028003633, 0.004683156963437796, -0.0034007851500064135, 130526.75, 156401.796875, 93994.7578125, 122287.7109375, 142394.578125, 102358.7578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.011761805973947048, 204.0, 0.0, 0.0, 0.0, -0.5379367470741272, 0.17720137536525726, 0.009165590599325379
10194, -0.005951216444373131, -0.002120420802384615, 0.010514553636312485, -0.008636356331408024, 130573.8671875, 156413.328125, 94038.078125, 122319.078125, 142434.625, 102384.828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014108764007687569, 204.0, 0.0, 0.0, 0.0, -0.5379147529602051, 0.1770911067724228, 0.008567732521301268
10214, -0.007085062097758055, -0.001850090571679175, 0.003657519118860364, -0.006319004576653242, 130610.765625, 156411.40625, 94076.2421875, 122361.8359375, 142474.671875, 102406.0234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.017176292836666107, 204.0, 0.0, 0.0, 0.0, -0.5379157066345215, 0.17717604339122772, 0.008411635381446517
10234, -0.005969782825559378, -0.0020545462612062693, 0.009252414107322693, -0.006726156920194626, 130646.4296875, 156419.078125, 94116.40625, 122383.21875, 142502.828125, 102430.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015584695152938366, 206.0, 0.0, 0.0, 0.0, -0.5379737615585327, 0.17720791697502136, 0.009619890006176059
10254, -0.005966769531369209, -0.0018249774584546685, 0.008934223093092442, -0.0043150316923856735, 130671.1171875, 156417.15625, 94152.6015625, 122412.7734375, 142523.84375, 102459.4921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.017610255628824234, 206.0, 0.0, 0.0, 0.0, -0.5379412174224854, 0.17716863751411438, 0.008073985528666727
10274, -0.005853378679603338, -0.002541732508689165, 0.008871357887983322, -0.0072988541796803474, 130705.78125, 156419.078125, 94179.6484375, 122430.390625, 142546.640625, 102473.1875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016828274354338646, 206.0, 0.0, 0.0, 0.0, -0.5379087328910828, 0.17711792886257172, 0.008804210735806051
