timeTick, stateX, stateY, stateVX, stateVY, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, gpislabel, KFwhisker1, KFwhisker2, Position X, Position Y, yaw
51787, 0.007734484039247036, 0.042006224393844604, 0.008391764014959335, 0.012331094592809677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.504895031452179, 0.172210231423378, 0.48053541204070066
51807, 0.012589557096362114, 0.03883259743452072, 0.03413263335824013, -0.005227701738476753, 132022.796875, 156342.328125, 93205.8203125, 124287.1640625, 143309.1875, 103488.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4848552644252777, 173.0, 0.0, 0.0, 0.0, -0.5048790574073792, 0.17223209142684937, 0.4806674174819497
51827, 0.008362993597984314, 0.03962454944849014, 0.008964038453996181, -9.042226156452671e-05, 132028.9375, 156340.421875, 93210.15625, 124281.7890625, 143315.546875, 103494.6015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4962083101272583, 173.0, 0.0, 0.0, 0.0, -0.5049025416374207, 0.17222784459590912, 0.4805003356721259
51847, 0.008773786015808582, 0.040627993643283844, 0.010349735617637634, 0.0061719585210084915, 132028.328125, 156340.421875, 93216.890625, 124279.578125, 143315.546875, 103492.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4876237213611603, 168.0, 0.0, 0.0, 0.0, -0.5049297213554382, 0.1721586287021637, 0.4808497370447219
51867, 0.008355718106031418, 0.03988270461559296, 0.007792791351675987, 0.0017937569646164775, 132016.65625, 156342.328125, 93213.734375, 124285.5859375, 143306.921875, 103487.640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49880218505859375, 168.0, 0.0, 0.0, 0.0, -0.5048831105232239, 0.17226752638816833, 0.4805210019544475
51887, 0.01058537419885397, 0.04049362614750862, 0.019874082878232002, 0.006008664146065712, 132024.4375, 156342.328125, 93215.296875, 124287.1640625, 143309.1875, 103485.5703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5006939768791199, 168.0, 0.0, 0.0, 0.0, -0.5048414468765259, 0.17231710255146027, 0.4796680938858468
51907, 0.008170805871486664, 0.04048961028456688, 0.005385758355259895, 0.006411032751202583, 132017.6875, 156338.5, 93210.15625, 124283.375, 143316.859375, 103490.4609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4981972277164459, 172.0, 0.0, 0.0, 0.0, -0.5048462748527527, 0.17230819165706635, 0.47993645592075185
51927, 0.010566197335720062, 0.040568720549345016, 0.018676582723855972, 0.0072179920971393585, 132023.828125, 156344.25, 93214.1171875, 124283.375, 143311.46875, 103484.828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5027732849121094, 172.0, 0.0, 0.0, 0.0, -0.5048853158950806, 0.17217379808425903, 0.4811216150823565
51947, 0.008744129911065102, 0.03895903751254082, 0.007767458446323872, -0.0018094752449542284, 132019.9375, 156344.25, 93210.953125, 124287.796875, 143313.265625, 103485.5703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5033904314041138, 168.0, 0.0, 0.0, 0.0, -0.504880428314209, 0.1723318248987198, 0.4787122984640174
51967, 0.013380022719502449, 0.041722435504198074, 0.03272885084152222, 0.015042799524962902, 132015.4375, 156340.421875, 93212.140625, 124285.5859375, 143308.703125, 103485.5703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4986533522605896, 168.0, 0.0, 0.0, 0.0, -0.5048366785049438, 0.17227229475975037, 0.4803362436271272
51987, 0.012621702626347542, 0.04274575412273407, 0.025957519188523293, 0.020014753565192223, 132019.9375, 156340.421875, 93214.9140625, 124287.796875, 143305.9375, 103489.7109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4751063287258148, 168.0, 0.0, 0.0, 0.0, -0.5047847032546997, 0.17228230834007263, 0.4796773569898485
52007, 0.010829204693436623, 0.041785601526498795, 0.013373400084674358, 0.013084495440125465, 132027.296875, 156340.421875, 93216.890625, 124283.375, 143306.921875, 103494.6015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47346726059913635, 171.0, 0.0, 0.0, 0.0, -0.5048563480377197, 0.172230064868927, 0.48072608866979943
52027, 0.012850448489189148, 0.04185820743441582, 0.02371402271091938, 0.012973100878298283, 132021.578125, 156342.328125, 93222.03125, 124283.375, 143306.921875, 103487.640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.48746976256370544, 171.0, 0.0, 0.0, 0.0, -0.5048266649246216, 0.17230699956417084, 0.4790707533359523
52047, 0.010456528514623642, 0.041503503918647766, 0.008932143449783325, 0.011567884124815464, 132026.078125, 156340.421875, 93218.0703125, 124286.53125, 143314.578125, 103491.7890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4901811480522156, 171.0, 0.0, 0.0, 0.0, -0.5047430396080017, 0.17247816920280457, 0.4799048830973838
52067, 0.00986630842089653, 0.04130431264638901, 0.005344664677977562, 0.009304298087954521, 132018.71875, 156346.171875, 93225.984375, 124285.5859375, 143310.5, 103492.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4900273084640503, 172.0, 0.0, 0.0, 0.0, -0.5049068927764893, 0.17232808470726013, 0.47827667535419144
52087, 0.010459206998348236, 0.04132683575153351, 0.00856543518602848, 0.008792294189333916, 132021.578125, 156344.25, 93224.0078125, 124278.9453125, 143312.78125, 103491.0390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49790453910827637, 172.0, 0.0, 0.0, 0.0, -0.5047796964645386, 0.1722579449415207, 0.4803210887263959
