timeTick, stateX, stateY, stateVX, stateVY, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, gpislabel, KFwhisker1, KFwhisker2, Position X, Position Y, yaw
12938, 0.02207472175359726, 0.023318147286772728, 0.006778653245419264, 0.013039931654930115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.4948820471763611, 0.10242480784654617, -0.013207696174887498
12958, 0.02187465690076351, 0.02350408397614956, 0.005973075050860643, 0.012650380842387676, 134609.09375, 156011.703125, 93368.5390625, 128528.8515625, 144400.1875, 104980.59375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.08876010775566101, 159.0, 0.0, 0.0, 0.0, -0.4949829578399658, 0.10244566947221756, -0.013477388657614461
12978, 0.02057620696723461, 0.021953407675027847, -0.0015630221460014582, 0.004112890921533108, 134611.359375, 156009.796875, 93368.5390625, 128526.625, 144405.21875, 104974.3515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.08968282490968704, 159.0, 0.0, 0.0, 0.0, -0.49497321248054504, 0.1024702712893486, -0.013573235342520338
12998, 0.021642332896590233, 0.021736836060881615, 0.0042359656654298306, 0.002404622035101056, 134611.359375, 156007.890625, 93369.34375, 128537.765625, 144396.109375, 104979.8515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.08921754360198975, 159.0, 0.0, 0.0, 0.0, -0.49493640661239624, 0.10244240611791611, -0.01380735924779136
13018, 0.021256733685731888, 0.021753406152129173, 0.002135590882971883, 0.0016295904060825706, 134607.4375, 156009.796875, 93373.671875, 128531.0859375, 144399.703125, 104980.59375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.08981729298830032, 161.0, 0.0, 0.0, 0.0, -0.49487707018852234, 0.10238029807806015, -0.013354632399967923
13038, 0.02034956030547619, 0.021306119859218597, -0.0024318259675055742, -0.0012756140204146504, 134609.6875, 156005.984375, 93374.4765625, 128533.3125, 144396.578125, 104986.09375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.08976051211357117, 161.0, 0.0, 0.0, 0.0, -0.4949132204055786, 0.10237575322389603, -0.013358375319963901
13058, 0.023389842361211777, 0.0213514044880867, 0.013464056886732578, -0.0015189286787062883, 134611.359375, 156009.796875, 93377.625, 128538.78125, 144401.984375, 104976.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.08949655294418335, 161.0, 0.0, 0.0, 0.0, -0.4949174225330353, 0.10242987424135208, -0.013906721002485507
13078, 0.01968640647828579, 0.02206374891102314, -0.00596305076032877, 0.002015170641243458, 134615.859375, 156009.796875, 93378.4296875, 128534.9296875, 144404.734375, 104986.09375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.08903325349092484, 160.0, 0.0, 0.0, 0.0, -0.49499303102493286, 0.1024988442659378, -0.014652831735236026
13098, 0.020579127594828606, 0.021850204095244408, -4.3211799493292347e-05, 0.0005841990350745618, 134612.546875, 156007.890625, 93373.671875, 128529.4609375, 144395.625, 104981.9296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.08193600177764893, 160.0, 0.0, 0.0, 0.0, -0.4949195981025696, 0.10241803526878357, -0.013502948061097586
13118, 0.019163867458701134, 0.02206594869494438, -0.0063781277276575565, 0.001391866011545062, 134620.96875, 156011.703125, 93375.6484375, 128527.234375, 144402.9375, 104978.515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.08488280326128006, 160.0, 0.0, 0.0, 0.0, -0.4949605166912079, 0.10249403119087219, -0.01315935307731938
13138, 0.021879538893699646, 0.0204369705170393, 0.008845862001180649, -0.007457015570253134, 134618.71875, 156011.703125, 93378.4296875, 128529.4609375, 144389.265625, 104977.765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0848468616604805, 162.0, 0.0, 0.0, 0.0, -0.494939386844635, 0.1024862751364708, -0.012816990242422846
13158, 0.01835748367011547, 0.022049034014344215, -0.009179733693599701, 0.0010189798194915056, 134618.71875, 156013.609375, 93378.4296875, 128534.328125, 144397.90625, 104985.3515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.08479954302310944, 162.0, 0.0, 0.0, 0.0, -0.4949101209640503, 0.10247864574193954, -0.012613600458582702
13178, 0.01908271387219429, 0.022033046931028366, -0.004709105007350445, 0.0009304303675889969, 134618.125, 156011.703125, 93378.4296875, 128536.1484375, 144406.546875, 104980.59375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.085020050406456, 162.0, 0.0, 0.0, 0.0, -0.49497392773628235, 0.10256297141313553, -0.015276995510891307
13198, 0.021848930045962334, 0.02270492911338806, 0.00969098974019289, 0.004265508148819208, 134609.09375, 156009.796875, 93379.2265625, 128540.6015625, 144391.546875, 104984.7578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.08966943621635437, 161.0, 0.0, 0.0, 0.0, -0.4949842095375061, 0.10258658230304718, -0.013624998877113789
13218, 0.019277794286608696, 0.020871417596936226, -0.0038005139213055372, -0.0049235643818974495, 134624.890625, 156009.796875, 93381.5859375, 128533.3125, 144389.265625, 104982.6796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.08509276807308197, 161.0, 0.0, 0.0, 0.0, -0.49495694041252136, 0.10254494845867157, -0.013442191004449778
13238, 0.020902954041957855, 0.02134576067328453, 0.00548951979726553, -0.0016464929794892669, 134622.625, 156011.703125, 93386.71875, 128534.9296875, 144397.90625, 104981.1875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0825451985001564, 161.0, 0.0, 0.0, 0.0, -0.49489259719848633, 0.10251091420650482, -0.012542324879197132
13258, 0.019978811964392662, 0.02021726407110691, 0.0008465363644063473, -0.0074454136192798615, 134613.609375, 156009.796875, 93379.2265625, 128530.4765625, 144406.0625, 104986.09375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.08072984963655472, 162.0, 0.0, 0.0, 0.0, -0.49505212903022766, 0.10243871808052063, -0.01436976736511121
13278, 0.021360622718930244, 0.020016366615891457, 0.008113142102956772, -0.007782124448567629, 134618.125, 156011.703125, 93385.5390625, 128538.78125, 144397.90625, 104985.3515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07784585654735565, 162.0, 0.0, 0.0, 0.0, -0.4949960708618164, 0.10241330415010452, -0.01427919722588679
13298, 0.020468520000576973, 0.020930780097842216, 0.00355545524507761, -0.0028123788069933653, 134622.625, 156009.796875, 93389.8671875, 128535.5390625, 144397.421875, 104990.109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07546009123325348, 161.0, 0.0, 0.0, 0.0, -0.4949747920036316, 0.10254916548728943, -0.014223751819828791
