timeTick, stateX, stateY, stateVX, stateVY, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, gpislabel, KFwhisker1, KFwhisker2, Position X, Position Y, yaw
86310, 0.006406361237168312, 0.005050397012382746, 0.006502015981823206, -0.006781857926398516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.3034796118736267, 0.1994909942150116, 0.014331573680462999
86330, 0.006612210068851709, 0.006756035145372152, 0.007828976027667522, 0.0027905807364732027, 135881.0625, 155671.8125, 89591.3671875, 130483.9765625, 145463.390625, 105054.484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.004521711729466915, 407.0, 0.0, 0.0, 0.0, -0.30348441004753113, 0.19947189092636108, 0.014302189553807894
86350, 0.007164069917052984, 0.0063379136845469475, 0.010601977817714214, 0.00038119283271953464, 135878.8125, 155673.703125, 89587.5, 130483.375, 145470.21875, 105053.15625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0027529457584023476, 407.0, 0.0, 0.0, 0.0, -0.3035048246383667, 0.19945698976516724, 0.014524912506834145
86370, 0.007386352866888046, 0.006345022935420275, 0.011618669144809246, 0.0003065428463742137, 135877.140625, 155673.703125, 89588.625, 130477.2734375, 145470.6875, 105059.9765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0026642780285328627, 407.0, 0.0, 0.0, 0.0, -0.3035012185573578, 0.19948863983154297, 0.01436479618508746
86390, 0.007064030505716801, 0.006827383302152157, 0.009727113880217075, 0.0026658019050955772, 135881.65625, 155673.703125, 89592.4921875, 130483.9765625, 145472.03125, 105055.234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.007565551437437534, 408.0, 0.0, 0.0, 0.0, -0.30356359481811523, 0.19946466386318207, 0.014070343788844742
86410, 0.007281227968633175, 0.006106343120336533, 0.01091064978390932, -0.0016718258848413825, 135872.625, 155675.609375, 89589.4375, 130477.8671875, 145464.328125, 105052.40625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.005859211552888155, 408.0, 0.0, 0.0, 0.0, -0.3034982979297638, 0.19948816299438477, 0.01473311630148939
86430, 0.00551638612523675, 0.006121050100773573, 0.0015171472914516926, -0.0015998645685613155, 135874.890625, 155671.8125, 89590.5546875, 130478.90625, 145461.578125, 105059.9765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0011395278852432966, 408.0, 0.0, 0.0, 0.0, -0.3035992980003357, 0.19955185055732727, 0.01381292192593712
86450, 0.005739538464695215, 0.006788201164454222, 0.0031742292921990156, 0.0017802478978410363, 135877.734375, 155671.8125, 89595.234375, 130476.234375, 145465.671875, 105057.3125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01443761307746172, 402.0, 0.0, 0.0, 0.0, -0.30350440740585327, 0.19966021180152893, 0.01606552345949522
86470, 0.007167501375079155, 0.006115371827036142, 0.01051999256014824, -0.0015122743789106607, 135877.140625, 155671.8125, 89600.2265625, 130481.140625, 145472.03125, 105051.828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0017990600317716599, 402.0, 0.0, 0.0, 0.0, -0.3035793602466583, 0.19963471591472626, 0.014821311591505832
86490, 0.006817610468715429, 0.006095827091485262, 0.009092756547033787, -0.0018090757075697184, 135870.96875, 155669.921875, 89592.1796875, 130481.7421875, 145475.25, 105053.15625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008247124496847391, 402.0, 0.0, 0.0, 0.0, -0.3035656213760376, 0.1997472643852234, 0.01607809179951981
86510, 0.0074049378745257854, 0.006116908974945545, 0.011671558953821659, -0.0024088441859930754, 135866.453125, 155673.703125, 89590.25, 130479.5078125, 145457.03125, 105057.8984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003411221085116267, 406.0, 0.0, 0.0, 0.0, -0.3035448491573334, 0.19970034062862396, 0.011697814859215968
86530, 0.006850988604128361, 0.006826331838965416, 0.008838201873004436, 0.0016147387214004993, 135879.390625, 155673.703125, 89596.046875, 130475.0390625, 145458.359375, 105054.484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00221113464795053, 406.0, 0.0, 0.0, 0.0, -0.30360978841781616, 0.19979670643806458, 0.013134183473384213
86550, 0.006581868976354599, 0.006632816046476364, 0.007348612416535616, 0.0003202942607458681, 135868.703125, 155673.703125, 89591.3671875, 130477.8671875, 145465.671875, 105052.9921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003763314336538315, 406.0, 0.0, 0.0, 0.0, -0.3036649823188782, 0.1997629702091217, 0.011381231657812121
86570, 0.0063596321269869804, 0.005437386222183704, 0.006672333460301161, -0.005984221585094929, 135874.890625, 155673.703125, 89600.2265625, 130481.7421875, 145457.5, 105057.8984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010764730162918568, 406.0, 0.0, 0.0, 0.0, -0.3036450445652008, 0.1998033970594406, 0.012632682702219422
