timeTick, stateX, stateY, stateVX, stateVY, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, gpislabel, KFwhisker1, KFwhisker2, Position X, Position Y, yaw
13745, 0.08997256308794022, -0.04622622951865196, 0.009360594674944878, 0.003297297051176429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.2985953986644745, 0.20144103467464447, 0.044831015690674596
13765, 0.08934354037046432, -0.04724536091089249, 0.0056065586395561695, -0.002726225648075342, 135740.8125, 155550.828125, 88385.5859375, 130589.8671875, 145340.421875, 105009.7734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0017417252529412508, 602.0, 0.0, 0.0, 0.0, -0.2985617220401764, 0.20142525434494019, 0.04475725797183876
13785, 0.09038379788398743, -0.0468539334833622, 0.011481912806630135, -2.289874646521639e-05, 135738.5625, 155550.828125, 88386.40625, 130611.0, 145336.34375, 105008.2734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0029552518390119076, 602.0, 0.0, 0.0, 0.0, -0.29858362674713135, 0.20142225921154022, 0.04447268208373341
13805, 0.08977335691452026, -0.046249568462371826, 0.007559269666671753, 0.0032599293626844883, 135741.40625, 155547.0625, 88390.2421875, 130598.1953125, 145336.8125, 105004.8671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.001305106095969677, 600.0, 0.0, 0.0, 0.0, -0.2985810935497284, 0.20141127705574036, 0.044617999586276075
13825, 0.09038423001766205, -0.047456759959459305, 0.010738673619925976, -0.0033695746678858995, 135744.25, 155550.828125, 88388.609375, 130596.5625, 145340.421875, 105011.1015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0015885179163888097, 600.0, 0.0, 0.0, 0.0, -0.2986310124397278, 0.20144233107566833, 0.04500839400577973
13845, 0.09059189260005951, -0.046849388629198074, 0.011356442235410213, 0.00021246929827611893, 135745.328125, 155548.953125, 88392.1640625, 130594.3359375, 145343.171875, 105010.3515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0006664561806246638, 600.0, 0.0, 0.0, 0.0, -0.2985984981060028, 0.20132450759410858, 0.0448837753646211
13865, 0.08897814899682999, -0.04684362933039665, 0.002166085410863161, 0.00016085922834463418, 135739.15625, 155550.828125, 88392.4453125, 130600.4296875, 145334.0625, 105009.7734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00035004972596652806, 596.0, 0.0, 0.0, 0.0, -0.29858526587486267, 0.20139825344085693, 0.04491970994313161
13885, 0.09058869630098343, -0.046841397881507874, 0.011513810604810715, -0.00036447340971790254, 135744.734375, 155550.828125, 88388.609375, 130602.6640625, 145337.671875, 105012.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.005140583496540785, 596.0, 0.0, 0.0, 0.0, -0.298606812953949, 0.20143556594848633, 0.04464873540855091
13905, 0.08999284356832504, -0.04626593366265297, 0.0076791392639279366, 0.0032652586232870817, 135744.734375, 155550.828125, 88386.40625, 130601.6328125, 145336.34375, 105015.2578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00043637730414047837, 596.0, 0.0, 0.0, 0.0, -0.298467755317688, 0.20111651718616486, 0.04579970893078205
13925, 0.08902719616889954, -0.04726533964276314, 0.0022135423496365547, -0.0024687692057341337, 135748.640625, 155552.71875, 88394.3671875, 130598.1953125, 145336.34375, 105011.1015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0067778960801661015, 601.0, 0.0, 0.0, 0.0, -0.29857954382896423, 0.2014242559671402, 0.044616339348721244
13945, 0.09025325626134872, -0.04805654659867287, 0.008798344992101192, -0.007476320490241051, 135744.734375, 155550.828125, 88395.1796875, 130602.6640625, 145338.140625, 105003.5390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0016759103164076805, 601.0, 0.0, 0.0, 0.0, -0.2986117899417877, 0.20144996047019958, 0.04533808510903069
13965, 0.0918649211525917, -0.051961421966552734, 0.017687365412712097, -0.028823446482419968, 135744.734375, 155554.609375, 88399.0234375, 130606.53125, 145331.796875, 105017.1640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009123498573899269, 600.0, 0.0, 0.0, 0.0, -0.2984696328639984, 0.2015005499124527, 0.04643296727519062
13985, 0.09308037906885147, -0.052462656050920486, 0.023435039445757866, -0.028668830171227455, 135749.828125, 155548.953125, 88396.2890625, 130603.703125, 145338.140625, 105012.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004986562300473452, 600.0, 0.0, 0.0, 0.0, -0.2986172139644623, 0.20149385929107666, 0.043781549078215624
14005, 0.0928725004196167, -0.051435381174087524, 0.02121223509311676, -0.020732901990413666, 135746.984375, 155550.828125, 88403.1484375, 130604.8984375, 145331.796875, 105015.2578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003036563051864505, 600.0, 0.0, 0.0, 0.0, -0.2986193299293518, 0.20133481919765472, 0.04426699765325448
14025, 0.0880320593714714, -0.05206112936139107, -0.007622106000781059, -0.02275027707219124, 135742.46875, 155548.953125, 88400.9375, 130599.8359375, 145340.421875, 105007.6953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0023058282677084208, 600.0, 0.0, 0.0, 0.0, -0.2985456585884094, 0.20128969848155975, 0.046597425385114674
14045, 0.0886751264333725, -0.05204456299543381, -0.003401491791009903, -0.020375462248921394, 135748.640625, 155552.71875, 88402.046875, 130604.8984375, 145335.859375, 105015.2578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004757174290716648, 600.0, 0.0, 0.0, 0.0, -0.2985667288303375, 0.20148633420467377, 0.04509170039455483
14065, 0.08732884377241135, -0.05224435031414032, -0.010391376912593842, -0.019528601318597794, 135744.734375, 155552.71875, 88402.328125, 130599.8359375, 145340.421875, 105018.0859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00160461466293782, 600.0, 0.0, 0.0, 0.0, -0.29862266778945923, 0.20126816630363464, 0.04356416906900107
14085, 0.08845594525337219, -0.05176984891295433, -0.0027141582686454058, -0.014958396553993225, 135746.390625, 155552.71875, 88400.9375, 130605.9296875, 145333.59375, 105015.2578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004153070971369743, 607.0, 0.0, 0.0, 0.0, -0.2985893785953522, 0.20147205889225006, 0.04490529762033213
14105, 0.08893170207738876, -0.051524024456739426, 0.0005899732932448387, -0.012177610769867897, 135750.90625, 155550.828125, 88404.78125, 130604.296875, 145329.984375, 105013.1796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002351225819438696, 607.0, 0.0, 0.0, 0.0, -0.29860854148864746, 0.20136506855487823, 0.044297290194558164
14125, 0.08395685255527496, -0.053867995738983154, -0.025057900696992874, -0.02328629419207573, 135746.984375, 155552.71875, 88405.8828125, 130600.4296875, 145342.6875, 105017.9140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006358649116009474, 607.0, 0.0, 0.0, 0.0, -0.298567533493042, 0.20145592093467712, 0.04498111418753321
14145, 0.08848585933446884, -0.055599018931388855, 0.003024087753146887, -0.030639218166470528, 135751.5, 155550.828125, 88405.8828125, 130604.296875, 145337.671875, 105022.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005707876291126013, 605.0, 0.0, 0.0, 0.0, -0.29860010743141174, 0.201462060213089, 0.04407393633599402
14165, 0.08738807588815689, -0.05611204728484154, -0.002820954192429781, -0.030569953843951225, 135749.234375, 155550.828125, 88411.9296875, 130604.296875, 145335.390625, 105013.1796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.979987064260058e-05, 605.0, 0.0, 0.0, 0.0, -0.29853156208992004, 0.20126503705978394, 0.043053169047778665
14185, 0.09208472073078156, -0.05607869103550911, 0.023900341242551804, -0.02711362950503826, 135753.15625, 155554.609375, 88406.984375, 130599.234375, 145335.859375, 105022.8203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0013528655981644988, 605.0, 0.0, 0.0, 0.0, -0.2985736131668091, 0.20108279585838318, 0.045353704533138035
14205, 0.08959988504648209, -0.05536540225148201, 0.00882728025317192, -0.02009129524230957, 135753.15625, 155552.71875, 88418.5, 130602.0625, 145339.46875, 105015.2578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.002445137593895197, 607.0, 0.0, 0.0, 0.0, -0.29855862259864807, 0.20143821835517883, 0.04466189441392616
