timeTick, stateX, stateY, stateVX, stateVY, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, gpislabel, KFwhisker1, KFwhisker2, Position X, Position Y, yaw
20473, 0.0049057272262871265, -0.014939121901988983, 0.007261337712407112, 0.00399591913446784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.28710514307022095, 0.22957783937454224, 0.038842909055865404
20493, 0.0033106321934610605, -0.015408976934850216, -0.001010500593110919, 0.0012221131473779678, 135755.0625, 155609.40625, 88872.3671875, 130470.828125, 145380.28125, 105048.90625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5087698101997375, 629.0, 0.0, 0.0, 0.0, -0.28713178634643555, 0.22960157692432404, 0.03844606534833319
20513, 0.004808241501450539, -0.014966743066906929, 0.006974664982408285, 0.003794944379478693, 135761.234375, 155611.296875, 88869.6328125, 130475.2890625, 145376.203125, 105044.9140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5084775686264038, 620.0, 0.0, 0.0, 0.0, -0.2871108055114746, 0.229577898979187, 0.039174277543925586
20533, 0.004876290913671255, -0.015389515087008476, 0.007132718339562416, 0.0014384229434654117, 135757.90625, 155613.1875, 88872.6640625, 130479.7578125, 145389.875, 105046.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5066149234771729, 620.0, 0.0, 0.0, 0.0, -0.2870914041996002, 0.22956040501594543, 0.03884447548506014
20553, 0.00511681754142046, -0.016065195202827454, 0.008331400342285633, -0.0018969997763633728, 135754.46875, 155609.40625, 88873.4765625, 130478.125, 145388.0625, 105046.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5091951489448547, 620.0, 0.0, 0.0, 0.0, -0.2871187627315521, 0.2295992076396942, 0.03848414518517899
20573, 0.0046441443264484406, -0.015168030746281147, 0.005747479852288961, 0.0030375856440514326, 135757.3125, 155613.1875, 88870.4453125, 130478.5546875, 145374.40625, 105041.34375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5087066292762756, 617.0, 0.0, 0.0, 0.0, -0.28711655735969543, 0.2295624315738678, 0.03871672108012692
20593, 0.0031103501096367836, -0.015625739470124245, -0.0026527992449700832, 0.00016427125956397504, 135751.140625, 155611.296875, 88869.3359375, 130475.890625, 145378.484375, 105046.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.507381796836853, 617.0, 0.0, 0.0, 0.0, -0.2871057391166687, 0.22957953810691833, 0.03893710593779536
20613, 0.0048425761051476, -0.015182536095380783, 0.007185273338109255, 0.0023104497231543064, 135764.078125, 155611.296875, 88874.296875, 130475.2890625, 145380.765625, 105043.421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5079519748687744, 621.0, 0.0, 0.0, 0.0, -0.2870836853981018, 0.22958222031593323, 0.03877364250822766
20633, 0.005050514359027147, -0.01581128127872944, 0.0081017492339015, -0.0012372942874208093, 135757.3125, 155611.296875, 88875.40625, 130479.15625, 145387.109375, 105044.171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5091535449028015, 621.0, 0.0, 0.0, 0.0, -0.28713688254356384, 0.2295626699924469, 0.03800809975022581
20653, 0.004381788428872824, -0.014534935355186462, 0.003972567617893219, 0.0064806086011230946, 135764.671875, 155611.296875, 88874.296875, 130480.3515625, 145382.5625, 105042.0859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5066081881523132, 621.0, 0.0, 0.0, 0.0, -0.28708165884017944, 0.22943708300590515, 0.040590139548449276
