timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop, yaw, laserFront, Position X, Position Y, Position Z, yaw
31917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.37593933939933777, 0.013804436661303043, -0.543800950050354, 0.010658080757944005
31937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 134344.875, 156034.5625, 92406.9609375, 123933.1796875, 143030.71875, 104482.0390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 224.0, -0.3759450316429138, 0.013858707621693611, -0.5439260601997375, 0.01570299386961875
31957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 134333.140625, 156032.65625, 92406.9609375, 123936.953125, 143032.5, 104483.53125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 224.0, -0.3759457468986511, 0.01376437023282051, -0.5437590479850769, 0.009258754482888026
31977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 134339.90625, 156036.46875, 92405.0, 123945.140625, 143031.703125, 104477.8828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 224.0, -0.37599822878837585, 0.013924039900302887, -0.5439016222953796, 0.015683421370500578
31997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 134349.390625, 156034.5625, 92401.8671875, 123943.578125, 143034.296875, 104486.78125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 224.0, -0.37591439485549927, 0.013861026614904404, -0.5437727570533752, 0.011142113301902241
32017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 134343.21875, 156032.65625, 92405.796875, 123935.390625, 143035.28125, 104489.6015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 224.0, -0.3759253919124603, 0.01380736380815506, -0.5440229773521423, 0.01286234026584834
32037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 134336.0, 156034.5625, 92403.03125, 123930.9765625, 143037.0625, 104486.78125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 224.0, -0.3759332299232483, 0.013777947053313255, -0.543806791305542, 0.011545458963259207
32057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 134338.71875, 156030.75, 92405.796875, 123934.109375, 143033.796875, 104484.859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 224.0, -0.37586331367492676, 0.013716129586100578, -0.5438550114631653, 0.010233377635355784
32077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 134332.546875, 156034.5625, 92406.9609375, 123941.3671875, 143029.734375, 104488.2734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 224.0, -0.3759860098361969, 0.013796829618513584, -0.5438822507858276, 0.0077772070863949706
32097, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 134335.40625, 156034.5625, 92407.765625, 123939.1640625, 143038.84375, 104486.1953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 224.0, -0.37594544887542725, 0.01378424372524023, -0.5437893271446228, 0.010920342761304252
