timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop, yaw, laserFront, Position X, Position Y, Position Z, yaw
15747, -0.006321077235043049, 0.015385240316390991, 0.000364042934961617, 0.010721881873905659, 0.00466966163367033, 0.0015372325433418155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.6364856958389282, 0.014881949871778488, -1.1552537679672241, -0.009171434103098355
15767, -0.006379404570907354, 0.015891417860984802, 0.0003952660190407187, 0.010154547169804573, 0.006634931545704603, 0.001506613683886826, 130115.640625, 156396.046875, 92743.328125, 119000.5859375, 141525.9375, 102391.5390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02707384154200554, 189.0, -1.6364455223083496, 0.01498909667134285, -1.15526282787323, -0.009083929167941042
15787, -0.006430994253605604, 0.01535123586654663, 0.00026310322573408484, 0.010045941919088364, 0.004259320441633463, 0.0005877435905858874, 130113.3984375, 156396.046875, 92743.328125, 119002.953125, 141525.4375, 102387.4140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02863231487572193, 189.0, -1.636488914489746, 0.014970630407333374, -1.155247449874878, -0.009564121365994492
15807, -0.0064776260405778885, 0.0158309917896986, 0.00027239290648140013, 0.010004225187003613, 0.006450694985687733, 0.0003379930567461997, 130109.5390625, 156397.96875, 92745.296875, 119002.1015625, 141532.765625, 102389.4765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03016972355544567, 189.0, -1.6365422010421753, 0.015020201914012432, -1.1551986932754517, -0.008999080191575694
15827, -0.006283636204898357, 0.01523106824606657, 0.0002834683982655406, 0.010606431402266026, 0.0037766010500490665, 0.00037290126783773303, 130117.875, 156396.046875, 92749.625, 119001.4375, 141531.765625, 102390.7890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029444050043821335, 188.0, -1.6364986896514893, 0.015015811659395695, -1.1552106142044067, -0.008664033811400247
15847, -0.006504591088742018, 0.015131599269807339, 0.00017231304082088172, 0.009650618769228458, 0.003532116999849677, -4.103990249859635e-06, 130115.015625, 156397.96875, 92750.421875, 119013.8671875, 141531.765625, 102392.8515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02978384867310524, 188.0, -1.6364920139312744, 0.014956718310713768, -1.1552003622055054, -0.008456335725149955
15867, -0.006496275309473276, 0.014754313975572586, 0.00017235240375157446, 0.009576395153999329, 0.0020764514338225126, -0.00017355247109662741, 130112.7734375, 156394.125, 92746.4765625, 119010.171875, 141524.921875, 102388.1640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02849138155579567, 188.0, -1.6364842653274536, 0.014990122057497501, -1.1552391052246094, -0.009682851922237182
15887, -0.006610505282878876, 0.015086999163031578, 9.942476754076779e-05, 0.008916698396205902, 0.0036168466322124004, -0.0006589535041712224, 130117.875, 156397.96875, 92753.5703125, 119009.5, 141534.53125, 102399.0390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030233554542064667, 188.0, -1.6365855932235718, 0.014908106997609138, -1.1552730798721313, -0.008416615964511653
15907, -0.0064247893169522285, 0.015161767601966858, 8.734353468753397e-05, 0.009602726437151432, 0.003865357954055071, -0.0004916236503049731, 130111.78125, 156396.046875, 92744.5, 119013.8671875, 141544.921875, 102388.1640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031515274196863174, 188.0, -1.636472225189209, 0.01471206359565258, -1.1553493738174438, -0.009100652555161364
15927, -0.006955035962164402, 0.015453746542334557, 4.9525358917890117e-05, 0.007060440722852945, 0.005345964804291725, -0.0006193763110786676, 130113.3984375, 156397.96875, 92747.6484375, 119010.171875, 141530.484375, 102389.4765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03045201301574707, 187.0, -1.63651704788208, 0.015267989598214626, -1.1551802158355713, -0.008437836564573193
15947, -0.006805610377341509, 0.015568189322948456, 3.506276334519498e-05, 0.007973218336701393, 0.005989391822367907, -0.0004437270690687001, 130116.6328125, 156396.046875, 92747.6484375, 119010.171875, 141527.703125, 102390.7890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029604129493236542, 187.0, -1.6364332437515259, 0.015175431966781616, -1.1552438735961914, -0.007786260152025015
15967, -0.006799610331654549, 0.015222422778606415, 1.9495622836984694e-05, 0.0076484340243041515, 0.004254860803484917, -0.0003742579137906432, 130115.640625, 156396.046875, 92740.5546875, 119003.6171875, 141529.984375, 102397.7265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02972276322543621, 187.0, -1.6365920305252075, 0.015161248855292797, -1.1554113626480103, -0.008410886994510624
15987, -0.006874259561300278, 0.015153234824538231, 1.8054668544209562e-05, 0.006942359264940023, 0.004423405509442091, -0.00014214923430699855, 130116.2578125, 156396.046875, 92748.4453125, 119001.4375, 141527.203125, 102396.9765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03125127777457237, 187.0, -1.6364834308624268, 0.014757421799004078, -1.1552526950836182, -0.010540101861023337
16007, -0.00673021050170064, 0.01524297147989273, 1.5080257071531378e-05, 0.007216045632958412, 0.0047147818841040134, -6.2465165683534e-05, 130115.640625, 156396.046875, 92748.4453125, 119006.65625, 141530.484375, 102398.2890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030140159651637077, 187.0, -1.6365172863006592, 0.01499257143586874, -1.155160903930664, -0.008497736633608961
16027, -0.006571238860487938, 0.015347126871347427, 8.519497896486428e-06, 0.007698671892285347, 0.005334384739398956, -0.00010003645002143458, 130112.7734375, 156394.125, 92750.421875, 119010.8359375, 141525.9375, 102392.8515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032945048063993454, 187.0, -1.636459469795227, 0.015110406093299389, -1.1550791263580322, -0.011305724774468057
16047, -0.006407733540982008, 0.015460075810551643, 8.32246496429434e-06, 0.008298355154693127, 0.006067025475203991, 9.505289199296385e-05, 130105.6796875, 156397.96875, 92756.34375, 119013.203125, 141536.3125, 102391.5390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03397619351744652, 186.0, -1.636544942855835, 0.014934874139726162, -1.1552425622940063, -0.008883386979491308
16067, -0.0065551153384149075, 0.015355669893324375, 1.1750211342587136e-05, 0.007451468147337437, 0.005034147296100855, 0.00036067102337256074, 130111.15625, 156397.96875, 92749.25, 119011.5, 141536.8125, 102393.6015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03384631872177124, 186.0, -1.636695146560669, 0.0150911845266819, -1.1552307605743408, -0.00814160287283515
16087, -0.006567139178514481, 0.0149488290771842, 2.3158620024332777e-05, 0.007398786023259163, 0.0029788517858833075, 0.0006387444445863366, 130117.25, 156401.796875, 92749.625, 119012.3515625, 141529.984375, 102398.2890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03429047390818596, 186.0, -1.6365244388580322, 0.014898804947733879, -1.155152678489685, -0.008892427348467928
16107, -0.006601356901228428, 0.015340883284807205, 2.341804065508768e-05, 0.007598893251270056, 0.0048287296667695045, 0.0004158898664172739, 130108.2890625, 156399.890625, 92748.4453125, 119010.171875, 141528.203125, 102394.9140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032799068838357925, 187.0, -1.6365087032318115, 0.0150673883035779, -1.1551220417022705, -0.010576394209804291
16127, -0.006648220121860504, 0.01497517991811037, 3.227726847399026e-05, 0.0076503693126142025, 0.003143297741189599, 0.0001995750644709915, 130111.15625, 156397.96875, 92745.296875, 119013.8671875, 141535.03125, 102394.9140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03529086709022522, 187.0, -1.636751651763916, 0.014913007616996765, -1.1550711393356323, -0.009149614976084556
16147, -0.006486794445663691, 0.015039888210594654, 2.072028291877359e-05, 0.00827762857079506, 0.0034565769601613283, -2.460223186062649e-05, 130121.734375, 156396.046875, 92752.3984375, 119010.171875, 141531.765625, 102402.4140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03395591676235199, 187.0, -1.6365923881530762, 0.014999155886471272, -1.1552478075027466, -0.008797153550544107
16167, -0.006313415709882975, 0.015110720880329609, 1.9824758055619895e-05, 0.008973730728030205, 0.0037612346932291985, -6.418433622457087e-05, 130115.640625, 156394.125, 92748.4453125, 119009.5, 141527.203125, 102401.1015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0350947231054306, 189.0, -1.6365275382995605, 0.015064911916851997, -1.1552003622055054, -0.008931867869555325
16187, -0.006123857572674751, 0.015185126103460789, 1.2598127796081826e-05, 0.010103591717779636, 0.003776947036385536, 0.00013626509462483227, 130121.109375, 156396.046875, 92748.4453125, 119012.3515625, 141530.484375, 102395.6640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03365219756960869, 189.0, -1.6365829706192017, 0.014900853857398033, -1.1552119255065918, -0.009236679837371201
