timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop, yaw, laserFront, Position X, Position Y, Position Z, yaw
24251, 0.0005295115988701582, 0.0042053647339344025, 0.013690660707652569, 0.0022092433646321297, 0.0025622225366532803, -0.003330707084387541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.3217494487762451, 0.01477801613509655, -0.5266298651695251, -0.019777463042441205
24271, 0.0014635567786172032, 0.004678803030401468, 0.013621261343359947, 0.006922962609678507, 0.005102315451949835, -0.003613234730437398, 134036.546875, 156068.875, 92521.2578125, 123500.921875, 142888.84375, 104268.4765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13263580203056335, 257.0, -0.32174643874168396, 0.014739743433892727, -0.5266169309616089, -0.02143630229025847
24292, 0.0005466110305860639, 0.003981437999755144, 0.012913597747683525, 0.0021089008077979088, 0.0013903876533731818, -0.006942119915038347, 134034.90625, 156068.875, 92516.1484375, 123502.484375, 142887.0625, 104265.0703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13052742183208466, 257.0, -0.3217518925666809, 0.014745095744729042, -0.5266050696372986, -0.019974918000637085
24311, 0.0005433129845187068, 0.003984323237091303, 0.01277764793485403, 0.0025228357408195734, 0.001247807522304356, -0.00668232562020421, 134036.09375, 156066.96875, 92520.0859375, 123508.4609375, 142883.0, 104264.328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1281316727399826, 257.0, -0.32179975509643555, 0.014803566969931126, -0.5265609622001648, -0.020345225828215394
24331, 0.0012220029020681977, 0.003992890939116478, 0.012367944233119488, 0.0065948511473834515, 0.0014284225180745125, -0.00769662344828248, 134036.09375, 156070.796875, 92517.3203125, 123506.25, 142887.0625, 104267.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1278066188097, 258.0, -0.32175779342651367, 0.014778104610741138, -0.5266494154930115, -0.020784738111626712
24352, 0.0005538520636036992, 0.003996654879301786, 0.012216364033520222, 0.003087860532104969, 0.0014382554218173027, -0.007800418883562088, 134037.75, 156070.796875, 92523.2265625, 123500.28125, 142886.5625, 104265.0703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12834280729293823, 258.0, -0.32172462344169617, 0.014714059419929981, -0.5266123414039612, -0.019955782206561305
24372, 0.002297193743288517, 0.004211260471493006, 0.012059533037245274, 0.012284524738788605, 0.0029115104116499424, -0.007411567959934473, 134027.078125, 156070.796875, 92514.1796875, 123500.921875, 142884.78125, 104269.2265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12395333498716354, 258.0, -0.3217572271823883, 0.01479925587773323, -0.5267242193222046, -0.02036442294013672
24392, 0.0018512648530304432, 0.004213820211589336, 0.012348825111985207, 0.009522227570414543, 0.0032168645411729813, -0.0050124796107411385, 134032.640625, 156070.796875, 92526.359375, 123500.28125, 142884.78125, 104260.921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12408777326345444, 257.0, -0.32174089550971985, 0.014736063778400421, -0.5266705751419067, -0.021565899853569433
24413, 0.001197205507196486, 0.00463003758341074, 0.012252789922058582, 0.0054938578978180885, 0.005534364841878414, -0.005178311839699745, 134032.1875, 156070.796875, 92533.0703125, 123506.890625, 142899.734375, 104271.8828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12710906565189362, 257.0, -0.3217564523220062, 0.014719504863023758, -0.5266056060791016, -0.02074583959382266
24432, 0.0003464285400696099, 0.004209672100841999, 0.012500084936618805, 0.0006814762018620968, 0.0037098494358360767, -0.0035752239637076855, 134037.75, 156070.796875, 92520.890625, 123514.4296875, 142895.671875, 104265.0703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12793602049350739, 257.0, -0.3217757046222687, 0.014891788363456726, -0.5267096161842346, -0.008153431235357153
