timeTick, stateX, stateY, stateVX, stateVY, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, accx, accy, accz, KFwhisker1, KFwhisker2, Position X, Position Y, yaw
5272, 0.0007344718324020505, -0.00013735632819589227, 0.004944124724715948, -0.001182591076940298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3517687320709229, 0.2574169635772705, -0.04498826728745007
5292, 0.0016398149309679866, -0.00010594780906103551, 0.008984493091702461, -0.0013875073054805398, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027720706537365913, 230.0, 0.032301291823387146, -0.006505216471850872, 0.9994745254516602, 0.0, 0.0, -1.3517388105392456, 0.257398784160614, -0.04487688851802125
5312, 0.000684669241309166, -0.00011649552470771596, 0.00462842034175992, -0.0015963019104674459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02704254910349846, 230.0, 0.032411906868219376, -0.00540905212983489, 0.9990688562393188, 0.0, 0.0, -1.3517241477966309, 0.25736260414123535, -0.0455941841070548
5332, 0.0007804147317074239, -0.00015051077934913337, 0.005137448664754629, -0.0018115740967914462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025965601205825806, 230.0, 0.03293822705745697, -0.004580664448440075, 0.9988123774528503, 0.0, 0.0, -1.351762294769287, 0.25737181305885315, -0.04453112958578295
5352, 0.0007874955190345645, 0.0002060694678220898, 0.005215118173509836, -0.00014157110126689076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027089035138487816, 230.0, 0.033422455191612244, -0.005515404045581818, 0.9989824891090393, 0.0, 0.0, -1.3517096042633057, 0.2573606073856354, -0.045961612946174
5372, 0.0007319471333175898, 0.00021820489200763404, 0.004954066127538681, -0.0002277598687214777, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02804938703775406, 230.0, 0.03228709101676941, -0.004885358270257711, 0.9998114705085754, 0.0, 0.0, -1.3517296314239502, 0.25737154483795166, -0.04523889465973202
5392, 0.0006110154208727181, -8.703506318852305e-05, 0.0045419717207551, -0.0014981254935264587, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027777493000030518, 230.0, 0.03338263928890228, -0.004679102450609207, 0.9994327425956726, 0.0, 0.0, -1.3517400026321411, 0.25733497738838196, -0.0447282202610517
5412, 0.0005514149670489132, -8.34752427181229e-05, 0.004294856917113066, -0.001343861105851829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025685064494609833, 230.0, 0.03517460450530052, -0.00531875342130661, 1.000740885734558, 0.0, 0.0, -1.3517191410064697, 0.25735893845558167, -0.045336151264111633
5432, 0.0008546130848117173, 0.00022556133626494557, 0.005847498774528503, -0.00011320443445583805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025839611887931824, 230.0, 0.033148955553770065, -0.004885436967015266, 0.9986705780029297, 0.0, 0.0, -1.3517327308654785, 0.25745919346809387, -0.04556549492024505
5452, 0.0009145895019173622, 0.00022378438734449446, 0.0061477855779230595, -0.00024218217004090548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02864154614508152, 232.0, 0.031217064708471298, -0.0038981882389634848, 1.0024789571762085, 0.0, 0.0, -1.3516103029251099, 0.2574222981929779, -0.04711445391713963
5472, 0.0014982104767113924, -0.0003880797594320029, 0.008584629744291306, -0.003272930858656764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029707418754696846, 232.0, 0.03315114229917526, -0.004247942473739386, 0.9948431849479675, 0.0, 0.0, -1.3517588376998901, 0.2574915885925293, -0.04472485145388752
