timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop, yaw, laserFront, Position X, Position Y, Position Z, yaw
252159, -0.05130928382277489, 0.13944818079471588, 0.011299329809844494, 0.0036897852551192045, 0.008726473897695541, 0.0003039489092770964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
252179, -0.05089377611875534, 0.1394089162349701, 0.011204916052520275, 0.006423854269087315, 0.007332026492804289, 0.000436434056609869, 135418.34375, 155601.84375, 88143.8515625, 126582.53125, 144140.6875, 105125.6953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7287155985832214, 246.0, 0, 0, 0, 0
252199, -0.05141556262969971, 0.13933643698692322, 0.01122183445841074, 0.0027673516888171434, 0.007637620437890291, 0.0008381978841498494, 135412.1875, 155599.953125, 88142.46875, 126576.5078125, 144137.4375, 105130.4453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7108198404312134, 246.0, 0, 0, 0, 0
252219, -0.050867751240730286, 0.13998231291770935, 0.011142601259052753, 0.005340669769793749, 0.011091666296124458, 0.00040008514770306647, 135418.34375, 155603.734375, 88142.75, 126578.09375, 144147.359375, 105127.78125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.705686092376709, 245.0, 0, 0, 0, 0
252239, -0.05136797949671745, 0.13964396715164185, 0.0111561119556427, 0.0031241225078701973, 0.009121381677687168, 0.0003870489599648863, 135420.0, 155603.734375, 88138.6328125, 126573.6640625, 144143.296875, 105127.78125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6959684491157532, 245.0, 0, 0, 0, 0
252259, -0.050203148275613785, 0.1398029327392578, 0.011495312675833702, 0.01216798648238182, 0.007606593891978264, 0.0023758276365697384, 135415.5, 155603.734375, 88143.5625, 126582.53125, 144139.71875, 105127.78125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7009470462799072, 245.0, 0, 0, 0, 0
252279, -0.05025969818234444, 0.13978739082813263, 0.01157328300178051, 0.011997444555163383, 0.007402865216135979, 0.003157016122713685, 135419.40625, 155603.734375, 88138.6328125, 126580.9375, 144137.921875, 105132.6875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6986938714981079, 246.0, 0, 0, 0, 0
252299, -0.05120162293314934, 0.13953550159931183, 0.011664975434541702, 0.0054316031746566296, 0.006881705019623041, 0.0036499009002000093, 135418.34375, 155599.953125, 88142.46875, 126581.5625, 144146.546875, 105131.9375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7069531679153442, 246.0, 0, 0, 0, 0
252319, -0.05086063966155052, 0.14020486176013947, 0.013149443082511425, 0.005978576838970184, 0.011314420029520988, 0.01103659812361002, 135422.859375, 155603.734375, 88140.546875, 126574.2890625, 144146.046875, 105126.4453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7091565728187561, 246.0, 0, 0, 0, 0
252339, -0.05131521821022034, 0.13966594636440277, 0.013388613238930702, 0.004664289765059948, 0.007044647820293903, 0.011497613042593002, 135414.4375, 155605.625, 88141.3671875, 126577.1328125, 144135.65625, 105129.859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6890546679496765, 246.0, 0, 0, 0, 0
252359, -0.05164950340986252, 0.13951964676380157, 0.012128160335123539, 0.002493165200576186, 0.0064221094362437725, 0.00375748542137444, 135414.4375, 155603.734375, 88142.75, 126583.15625, 144146.546875, 105126.4453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6955257058143616, 246.0, 0, 0, 0, 0
252379, -0.05162470415234566, 0.13969330489635468, 0.012208899483084679, 0.0022173842880874872, 0.00768709322437644, 0.004129247739911079, 135413.84375, 155599.953125, 88143.28125, 126574.2890625, 144140.203125, 105120.203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6971314549446106, 245.0, 0, 0, 0, 0
252399, -0.051561858505010605, 0.13991114497184753, 0.01095792930573225, 0.0024310071021318436, 0.008783973753452301, -0.002647661603987217, 135416.09375, 155599.953125, 88139.734375, 126574.2890625, 144136.953125, 105128.5234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6818898320198059, 245.0, 0, 0, 0, 0
252419, -0.051663435995578766, 0.13975775241851807, 0.01091753225773573, 0.0024266766849905252, 0.00722340727224946, -0.0024486118927598, 135417.28125, 155603.734375, 88146.5859375, 126573.6640625, 144148.328125, 105126.4453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7046659588813782, 245.0, 0, 0, 0, 0
252439, -0.05136613920331001, 0.13913953304290771, 0.010930218733847141, 0.006609982345253229, 0.0013311501825228333, -0.001475673052482307, 135418.9375, 155601.84375, 88144.3828125, 126581.2734375, 144143.78125, 105129.859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7041313648223877, 246.0, 0, 0, 0, 0
252459, -0.0517287403345108, 0.1397804319858551, 0.010919366031885147, 0.0011255963472649455, 0.007335223723202944, -0.0008917190134525299, 135414.4375, 155601.84375, 88142.75, 126576.5078125, 144142.484375, 105124.3671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6862019896507263, 246.0, 0, 0, 0, 0
252479, -0.051473960280418396, 0.14016452431678772, 0.010906895622611046, 0.0022919736802577972, 0.009464936330914497, -0.000272248697001487, 135415.03125, 155601.84375, 88143.5625, 126575.2578125, 144144.75, 105129.859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.697134792804718, 246.0, 0, 0, 0, 0
252499, -0.051907386630773544, 0.13950270414352417, 0.010977612808346748, 0.0008500728872604668, 0.004722084384411573, 0.0004498444322962314, 135415.03125, 155599.953125, 88139.734375, 126578.7265625, 144133.375, 105129.109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7280750274658203, 245.0, 0, 0, 0, 0
252519, -0.05140121653676033, 0.13982249796390533, 0.010994995012879372, 0.004542882554233074, 0.005766423884779215, 0.0008147662156261504, 135416.6875, 155599.953125, 88140.546875, 126578.7265625, 144145.5625, 105127.78125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6919200420379639, 245.0, 0, 0, 0, 0
252539, -0.05192406103014946, 0.1397230476140976, 0.011024707928299904, 0.0015495223924517632, 0.005339633673429489, 0.001515849377028644, 135410.515625, 155601.84375, 88142.75, 126584.1171875, 144142.8125, 105125.1171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6805675625801086, 245.0, 0, 0, 0, 0
252559, -0.05188985541462898, 0.13983456790447235, 0.011057805269956589, 0.0019758427515625954, 0.0055180941708385944, 0.0015750693855807185, 135418.9375, 155599.953125, 88143.5625, 126578.7265625, 144141.5, 105131.1875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6973604559898376, 246.0, 0, 0, 0, 0
252579, -0.05177135393023491, 0.1401122659444809, 0.010250860825181007, 0.002301872242242098, 0.0070965588092803955, -0.0025503558572381735, 135422.859375, 155599.953125, 88142.46875, 126578.09375, 144140.203125, 105125.6953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.691848635673523, 246.0, 0, 0, 0, 0
252599, -0.0518157072365284, 0.140132874250412, 0.010211432352662086, 0.0023143969010561705, 0.006145657505840063, -0.0020771941635757685, 135415.5, 155599.953125, 88139.734375, 126573.6640625, 144145.5625, 105129.859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6897460222244263, 246.0, 0, 0, 0, 0
252619, -0.05193068087100983, 0.1399630308151245, 0.010496866889297962, 0.002377621131017804, 0.004355564713478088, -0.00023779869661666453, 135415.03125, 155599.953125, 88138.6328125, 126580.9375, 144141.5, 105126.4453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.702151358127594, 245.0, 0, 0, 0, 0
252639, -0.05184604600071907, 0.14019697904586792, 0.010489598847925663, 0.0024966071359813213, 0.0055391364730894566, -0.00047957824426703155, 135415.5, 155599.953125, 88145.484375, 126580.3125, 144148.328125, 105125.1171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6929904222488403, 245.0, 0, 0, 0, 0
252659, -0.0503973588347435, 0.14050664007663727, 0.01048221904784441, 0.013479875400662422, 0.004553044680505991, -0.000540470180567354, 135418.9375, 155603.734375, 88142.75, 126580.9375, 144141.984375, 105119.4609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6914240717887878, 245.0, 0, 0, 0, 0
252679, -0.05188770964741707, 0.14020758867263794, 0.01115846261382103, 0.0015117762377485633, 0.006430701352655888, 0.00303353788331151, 135418.34375, 155603.734375, 88140.546875, 126578.09375, 144138.75, 105127.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7171502709388733, 245.0, 0, 0, 0, 0
